Region,Resource,Zone,Cluster,R_ID,SubsidyRevenue
MISS,MISS_landbasedwind_class3_moderate_1,8,1,420,0.0
MISS,MISS_landbasedwind_class3_moderate_2,8,2,421,0.0
MISS,MISS_utilitypv_class1_moderate_1,8,1,422,0.0
MISS,MISS_utilitypv_class1_moderate_2,8,2,423,0.0
MISS,MISS_offshorewind_class3_moderate_fixed_0_1,8,1,424,0.0
MISS,MISS_offshorewind_class3_moderate_fixed_0_2,8,2,425,0.0
MISW,MISW_naturalgas_ccccsavgcf_conservative_0,9,0,426,0.0
MISW,MISW_naturalgas_ccavgcf_moderate_0,9,0,427,0.0
MISW,MISW_naturalgas_ctavgcf_moderate_0,9,0,428,0.0
MISW,MISW_battery_moderate_0,9,0,429,0.0
MISW,MISW_nuclear_nuclear_moderate_0,9,0,430,0.0
MISW,MISW_hydrogen_ctavgcf_moderate_0,9,0,431,0.0
MISW,MISW_hydrogen_ccavgcf_moderate_0,9,0,432,0.0
MISW,MISW_landbasedwind_class3_moderate_1,9,1,433,0.0
MISW,MISW_landbasedwind_class3_moderate_2,9,2,434,0.0
MISW,MISW_utilitypv_class1_moderate_1,9,1,435,0.0
MISW,MISW_utilitypv_class1_moderate_2,9,2,436,0.0
NWPP,NWPP_naturalgas_ccccsavgcf_conservative_0,10,0,437,0.0
NWPP,NWPP_naturalgas_ccavgcf_moderate_0,10,0,438,0.0
NWPP,NWPP_naturalgas_ctavgcf_moderate_0,10,0,439,0.0
NWPP,NWPP_battery_moderate_0,10,0,440,0.0
NWPP,NWPP_nuclear_nuclear_moderate_0,10,0,441,0.0
NWPP,NWPP_hydrogen_ctavgcf_moderate_0,10,0,442,0.0
NWPP,NWPP_hydrogen_ccavgcf_moderate_0,10,0,443,0.0
NWPP,NWPP_landbasedwind_class3_moderate_1,10,1,444,0.0
NWPP,NWPP_landbasedwind_class3_moderate_2,10,2,445,0.0
NWPP,NWPP_utilitypv_class1_moderate_1,10,1,446,0.0
NWPP,NWPP_utilitypv_class1_moderate_2,10,2,447,0.0
NWPP,NWPP_offshorewind_class12_moderate_floating_1_1,10,1,448,0.0
NWPP,NWPP_offshorewind_class12_moderate_floating_1_2,10,2,449,0.0
NWPP,NWPP_offshorewind_class12_moderate_floating_0_1,10,1,450,0.0
NWPP,NWPP_offshorewind_class12_moderate_floating_0_2,10,2,451,0.0
NYCW,NYCW_naturalgas_ccavgcf_moderate_0,11,0,452,0.0
NYCW,NYCW_naturalgas_ctavgcf_moderate_0,11,0,453,0.0
NYCW,NYCW_battery_moderate_0,11,0,454,0.0
NYCW,NYCW_nuclear_nuclear_moderate_0,11,0,455,0.0
NYCW,NYCW_hydrogen_ctavgcf_moderate_0,11,0,456,0.0
NYCW,NYCW_hydrogen_ccavgcf_moderate_0,11,0,457,0.0
NYCW,NYCW_utilitypv_class1_moderate_1,11,1,458,0.0
NYCW,NYCW_offshorewind_class3_moderate_fixed_1_1,11,1,459,0.0
NYCW,NYCW_offshorewind_class3_moderate_fixed_1_2,11,2,460,0.0
NYCW,NYCW_offshorewind_class3_moderate_fixed_0_1,11,1,461,0.0
NYCW,NYCW_offshorewind_class3_moderate_fixed_0_2,11,2,462,0.0
NYCW,NYCW_offshorewind_class12_moderate_floating_1_1,11,1,463,0.0
NYCW,NYCW_offshorewind_class12_moderate_floating_1_2,11,2,464,0.0
NYCW,NYCW_offshorewind_class12_moderate_floating_0_1,11,1,465,0.0
NYCW,NYCW_offshorewind_class12_moderate_floating_0_2,11,2,466,0.0
NYUP,NYUP_naturalgas_ccavgcf_moderate_0,12,0,467,0.0
NYUP,NYUP_naturalgas_ctavgcf_moderate_0,12,0,468,0.0
NYUP,NYUP_battery_moderate_0,12,0,469,0.0
NYUP,NYUP_nuclear_nuclear_moderate_0,12,0,470,0.0
NYUP,NYUP_hydrogen_ctavgcf_moderate_0,12,0,471,0.0
NYUP,NYUP_hydrogen_ccavgcf_moderate_0,12,0,472,0.0
NYUP,NYUP_landbasedwind_class3_moderate_1,12,1,473,0.0
NYUP,NYUP_landbasedwind_class3_moderate_2,12,2,474,0.0
NYUP,NYUP_utilitypv_class1_moderate_1,12,1,475,0.0
NYUP,NYUP_utilitypv_class1_moderate_2,12,2,476,0.0
PJMC,PJMC_naturalgas_ccccsavgcf_conservative_0,13,0,477,0.0
PJMC,PJMC_naturalgas_ccavgcf_moderate_0,13,0,478,0.0
PJMC,PJMC_naturalgas_ctavgcf_moderate_0,13,0,479,0.0
PJMC,PJMC_battery_moderate_0,13,0,480,0.0
PJMC,PJMC_nuclear_nuclear_moderate_0,13,0,481,0.0
PJMC,PJMC_hydrogen_ctavgcf_moderate_0,13,0,482,0.0
PJMC,PJMC_hydrogen_ccavgcf_moderate_0,13,0,483,0.0
PJMC,PJMC_landbasedwind_class3_moderate_1,13,1,484,0.0
PJMC,PJMC_landbasedwind_class3_moderate_2,13,2,485,0.0
PJMC,PJMC_utilitypv_class1_moderate_1,13,1,486,0.0
PJMC,PJMC_utilitypv_class1_moderate_2,13,2,487,0.0
PJMD,PJMD_naturalgas_ccavgcf_moderate_0,14,0,488,0.0
PJMD,PJMD_naturalgas_ctavgcf_moderate_0,14,0,489,0.0
PJMD,PJMD_battery_moderate_0,14,0,490,0.0
PJMD,PJMD_nuclear_nuclear_moderate_0,14,0,491,0.0
PJMD,PJMD_hydrogen_ctavgcf_moderate_0,14,0,492,0.0
PJMD,PJMD_hydrogen_ccavgcf_moderate_0,14,0,493,0.0
PJMD,PJMD_landbasedwind_class3_moderate_1,14,1,494,0.0
PJMD,PJMD_landbasedwind_class3_moderate_2,14,2,495,0.0
PJMD,PJMD_utilitypv_class1_moderate_1,14,1,496,0.0
PJMD,PJMD_utilitypv_class1_moderate_2,14,2,497,0.0
PJMD,PJMD_offshorewind_class3_moderate_fixed_1_1,14,1,498,0.0
PJMD,PJMD_offshorewind_class3_moderate_fixed_1_2,14,2,499,0.0
PJMD,PJMD_offshorewind_class3_moderate_fixed_0_1,14,1,500,0.0
PJMD,PJMD_offshorewind_class3_moderate_fixed_0_2,14,2,501,0.0
PJMD,PJMD_offshorewind_class12_moderate_floating_0_1,14,1,502,0.0
PJMD,PJMD_offshorewind_class12_moderate_floating_0_2,14,2,503,0.0
PJME,PJME_naturalgas_ccavgcf_moderate_0,15,0,504,0.0
PJME,PJME_naturalgas_ctavgcf_moderate_0,15,0,505,0.0
PJME,PJME_battery_moderate_0,15,0,506,0.0
PJME,PJME_nuclear_nuclear_moderate_0,15,0,507,0.0
PJME,PJME_hydrogen_ctavgcf_moderate_0,15,0,508,0.0
PJME,PJME_hydrogen_ccavgcf_moderate_0,15,0,509,0.0
PJME,PJME_landbasedwind_class3_moderate_1,15,1,510,0.0
PJME,PJME_landbasedwind_class3_moderate_2,15,2,511,0.0
PJME,PJME_utilitypv_class1_moderate_1,15,1,512,0.0
PJME,PJME_utilitypv_class1_moderate_2,15,2,513,0.0
PJME,PJME_offshorewind_class3_moderate_fixed_1_1,15,1,514,0.0
PJME,PJME_offshorewind_class3_moderate_fixed_1_2,15,2,515,0.0
PJME,PJME_offshorewind_class3_moderate_fixed_0_1,15,1,516,0.0
PJME,PJME_offshorewind_class3_moderate_fixed_0_2,15,2,517,0.0
PJME,PJME_offshorewind_class12_moderate_floating_1_1,15,1,518,0.0
PJME,PJME_offshorewind_class12_moderate_floating_1_2,15,2,519,0.0
PJME,PJME_offshorewind_class12_moderate_floating_0_1,15,1,520,0.0
PJME,PJME_offshorewind_class12_moderate_floating_0_2,15,2,521,0.0
PJMW,PJMW_naturalgas_ccccsavgcf_conservative_0,16,0,522,0.0
PJMW,PJMW_naturalgas_ccavgcf_moderate_0,16,0,523,0.0
PJMW,PJMW_naturalgas_ctavgcf_moderate_0,16,0,524,0.0
PJMW,PJMW_battery_moderate_0,16,0,525,0.0
PJMW,PJMW_nuclear_nuclear_moderate_0,16,0,526,0.0
PJMW,PJMW_hydrogen_ctavgcf_moderate_0,16,0,527,0.0
PJMW,PJMW_hydrogen_ccavgcf_moderate_0,16,0,528,0.0
PJMW,PJMW_landbasedwind_class3_moderate_1,16,1,529,0.0
PJMW,PJMW_landbasedwind_class3_moderate_2,16,2,530,0.0
PJMW,PJMW_utilitypv_class1_moderate_1,16,1,531,0.0
PJMW,PJMW_utilitypv_class1_moderate_2,16,2,532,0.0
RMRG,RMRG_naturalgas_ccccsavgcf_conservative_0,17,0,533,0.0
RMRG,RMRG_naturalgas_ccavgcf_moderate_0,17,0,534,0.0
RMRG,RMRG_naturalgas_ctavgcf_moderate_0,17,0,535,0.0
RMRG,RMRG_battery_moderate_0,17,0,536,0.0
RMRG,RMRG_nuclear_nuclear_moderate_0,17,0,537,0.0
RMRG,RMRG_hydrogen_ctavgcf_moderate_0,17,0,538,0.0
RMRG,RMRG_hydrogen_ccavgcf_moderate_0,17,0,539,0.0
RMRG,RMRG_landbasedwind_class3_moderate_1,17,1,540,0.0
RMRG,RMRG_landbasedwind_class3_moderate_2,17,2,541,0.0
RMRG,RMRG_utilitypv_class1_moderate_1,17,1,542,0.0
RMRG,RMRG_utilitypv_class1_moderate_2,17,2,543,0.0
SPPC,SPPC_naturalgas_ccccsavgcf_conservative_0,18,0,544,0.0
SPPC,SPPC_naturalgas_ccavgcf_moderate_0,18,0,545,0.0
SPPC,SPPC_naturalgas_ctavgcf_moderate_0,18,0,546,0.0
SPPC,SPPC_battery_moderate_0,18,0,547,0.0
SPPC,SPPC_nuclear_nuclear_moderate_0,18,0,548,0.0
SPPC,SPPC_hydrogen_ctavgcf_moderate_0,18,0,549,0.0
SPPC,SPPC_hydrogen_ccavgcf_moderate_0,18,0,550,0.0
SPPC,SPPC_landbasedwind_class3_moderate_1,18,1,551,0.0
SPPC,SPPC_landbasedwind_class3_moderate_2,18,2,552,0.0
SPPC,SPPC_utilitypv_class1_moderate_1,18,1,553,0.0
SPPC,SPPC_utilitypv_class1_moderate_2,18,2,554,0.0
SPPN,SPPN_naturalgas_ccccsavgcf_conservative_0,19,0,555,0.0
SPPN,SPPN_naturalgas_ccavgcf_moderate_0,19,0,556,0.0
SPPN,SPPN_naturalgas_ctavgcf_moderate_0,19,0,557,0.0
SPPN,SPPN_battery_moderate_0,19,0,558,0.0
SPPN,SPPN_nuclear_nuclear_moderate_0,19,0,559,0.0
SPPN,SPPN_hydrogen_ctavgcf_moderate_0,19,0,560,0.0
SPPN,SPPN_hydrogen_ccavgcf_moderate_0,19,0,561,0.0
SPPN,SPPN_landbasedwind_class3_moderate_1,19,1,562,0.0
SPPN,SPPN_landbasedwind_class3_moderate_2,19,2,563,0.0
SPPN,SPPN_utilitypv_class1_moderate_1,19,1,564,0.0
SPPN,SPPN_utilitypv_class1_moderate_2,19,2,565,0.0
SPPS,SPPS_naturalgas_ccccsavgcf_conservative_0,20,0,566,0.0
SPPS,SPPS_naturalgas_ccavgcf_moderate_0,20,0,567,0.0
SPPS,SPPS_naturalgas_ctavgcf_moderate_0,20,0,568,0.0
SPPS,SPPS_battery_moderate_0,20,0,569,0.0
SPPS,SPPS_nuclear_nuclear_moderate_0,20,0,570,0.0
SPPS,SPPS_hydrogen_ctavgcf_moderate_0,20,0,571,0.0
SPPS,SPPS_hydrogen_ccavgcf_moderate_0,20,0,572,0.0
SPPS,SPPS_landbasedwind_class3_moderate_1,20,1,573,0.0
SPPS,SPPS_landbasedwind_class3_moderate_2,20,2,574,0.0
SPPS,SPPS_utilitypv_class1_moderate_1,20,1,575,0.0
SPPS,SPPS_utilitypv_class1_moderate_2,20,2,576,0.0
SRCA,SRCA_naturalgas_ccccsavgcf_conservative_0,21,0,577,0.0
SRCA,SRCA_naturalgas_ccavgcf_moderate_0,21,0,578,0.0
SRCA,SRCA_naturalgas_ctavgcf_moderate_0,21,0,579,0.0
SRCA,SRCA_battery_moderate_0,21,0,580,0.0
SRCA,SRCA_nuclear_nuclear_moderate_0,21,0,581,0.0
SRCA,SRCA_hydrogen_ctavgcf_moderate_0,21,0,582,0.0
SRCA,SRCA_hydrogen_ccavgcf_moderate_0,21,0,583,0.0
SRCA,SRCA_landbasedwind_class3_moderate_1,21,1,584,0.0
SRCA,SRCA_landbasedwind_class3_moderate_2,21,2,585,0.0
SRCA,SRCA_utilitypv_class1_moderate_1,21,1,586,0.0
SRCA,SRCA_utilitypv_class1_moderate_2,21,2,587,0.0
SRCA,SRCA_offshorewind_class3_moderate_fixed_1_1,21,1,588,0.0
SRCA,SRCA_offshorewind_class3_moderate_fixed_1_2,21,2,589,0.0
SRCA,SRCA_offshorewind_class3_moderate_fixed_0_1,21,1,590,0.0
SRCA,SRCA_offshorewind_class3_moderate_fixed_0_2,21,2,591,0.0
SRCA,SRCA_offshorewind_class12_moderate_floating_0_1,21,1,592,0.0
SRCA,SRCA_offshorewind_class12_moderate_floating_0_2,21,2,593,0.0
SRCE,SRCE_naturalgas_ccccsavgcf_conservative_0,22,0,594,0.0
SRCE,SRCE_naturalgas_ccavgcf_moderate_0,22,0,595,0.0
SRCE,SRCE_naturalgas_ctavgcf_moderate_0,22,0,596,0.0
SRCE,SRCE_battery_moderate_0,22,0,597,0.0
SRCE,SRCE_nuclear_nuclear_moderate_0,22,0,598,0.0
SRCE,SRCE_hydrogen_ctavgcf_moderate_0,22,0,599,0.0
SRCE,SRCE_hydrogen_ccavgcf_moderate_0,22,0,600,0.0
SRCE,SRCE_landbasedwind_class3_moderate_1,22,1,601,0.0
SRCE,SRCE_landbasedwind_class3_moderate_2,22,2,602,0.0
SRCE,SRCE_utilitypv_class1_moderate_1,22,1,603,0.0
SRCE,SRCE_utilitypv_class1_moderate_2,22,2,604,0.0
SRSE,SRSE_naturalgas_ccccsavgcf_conservative_0,23,0,605,0.0
SRSE,SRSE_naturalgas_ccavgcf_moderate_0,23,0,606,0.0
SRSE,SRSE_naturalgas_ctavgcf_moderate_0,23,0,607,0.0
SRSE,SRSE_battery_moderate_0,23,0,608,0.0
SRSE,SRSE_nuclear_nuclear_moderate_0,23,0,609,0.0
SRSE,SRSE_hydrogen_ctavgcf_moderate_0,23,0,610,0.0
SRSE,SRSE_hydrogen_ccavgcf_moderate_0,23,0,611,0.0
SRSE,SRSE_landbasedwind_class3_moderate_1,23,1,612,0.0
SRSE,SRSE_landbasedwind_class3_moderate_2,23,2,613,0.0
SRSE,SRSE_utilitypv_class1_moderate_1,23,1,614,0.0
SRSE,SRSE_utilitypv_class1_moderate_2,23,2,615,0.0
SRSE,SRSE_offshorewind_class3_moderate_fixed_0_1,23,1,616,0.0
SRSE,SRSE_offshorewind_class3_moderate_fixed_0_2,23,2,617,0.0
SRSG,SRSG_naturalgas_ccccsavgcf_conservative_0,24,0,618,0.0
SRSG,SRSG_naturalgas_ccavgcf_moderate_0,24,0,619,0.0
SRSG,SRSG_naturalgas_ctavgcf_moderate_0,24,0,620,0.0
SRSG,SRSG_battery_moderate_0,24,0,621,0.0
SRSG,SRSG_nuclear_nuclear_moderate_0,24,0,622,0.0
SRSG,SRSG_hydrogen_ctavgcf_moderate_0,24,0,623,0.0
SRSG,SRSG_hydrogen_ccavgcf_moderate_0,24,0,624,0.0
SRSG,SRSG_landbasedwind_class3_moderate_1,24,1,625,0.0
SRSG,SRSG_landbasedwind_class3_moderate_2,24,2,626,0.0
SRSG,SRSG_utilitypv_class1_moderate_1,24,1,627,0.0
SRSG,SRSG_utilitypv_class1_moderate_2,24,2,628,0.0
TRE,TRE_naturalgas_ccccsavgcf_conservative_0,25,0,629,0.0
TRE,TRE_naturalgas_ccavgcf_moderate_0,25,0,630,0.0
TRE,TRE_naturalgas_ctavgcf_moderate_0,25,0,631,0.0
TRE,TRE_battery_moderate_0,25,0,632,0.0
TRE,TRE_nuclear_nuclear_moderate_0,25,0,633,0.0
TRE,TRE_hydrogen_ctavgcf_moderate_0,25,0,634,0.0
TRE,TRE_hydrogen_ccavgcf_moderate_0,25,0,635,0.0
TRE,TRE_landbasedwind_class3_moderate_1,25,1,636,0.0
TRE,TRE_landbasedwind_class3_moderate_2,25,2,637,0.0
TRE,TRE_utilitypv_class1_moderate_1,25,1,638,0.0
TRE,TRE_utilitypv_class1_moderate_2,25,2,639,0.0
TRE,TRE_offshorewind_class3_moderate_fixed_0_1,25,1,640,0.0
TRE,TRE_offshorewind_class3_moderate_fixed_0_2,25,2,641,0.0
TRE,TRE_offshorewind_class12_moderate_floating_0_1,25,1,642,0.0
TRE,TRE_offshorewind_class12_moderate_floating_0_2,25,2,643,0.0
TRE_WEST,TRE_WEST_naturalgas_ccccsavgcf_conservative_0,26,0,644,0.0
TRE_WEST,TRE_WEST_naturalgas_ccavgcf_moderate_0,26,0,645,0.0
TRE_WEST,TRE_WEST_naturalgas_ctavgcf_moderate_0,26,0,646,0.0
TRE_WEST,TRE_WEST_battery_moderate_0,26,0,647,0.0
TRE_WEST,TRE_WEST_nuclear_nuclear_moderate_0,26,0,648,0.0
TRE_WEST,TRE_WEST_hydrogen_ctavgcf_moderate_0,26,0,649,0.0
TRE_WEST,TRE_WEST_hydrogen_ccavgcf_moderate_0,26,0,650,0.0
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_1,26,1,651,0.0
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_2,26,2,652,0.0
TRE_WEST,TRE_WEST_utilitypv_class1_moderate_1,26,1,653,0.0
TRE_WEST,TRE_WEST_utilitypv_class1_moderate_2,26,2,654,0.0
