region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
MISE,MISE_hydroelectric_pumped_storage_1,7,1,70,0.0,0.0,9.630725600000001e7,0.0,0.0,0.0,0.0,0.0,1.9887637093392286e7,1.8129499984999228e8,0.0,0.0,0.0,0.0,0.0,1.8129499984999228e8,1.161948930933923e8,6.510010675659998e7
MISE,MISE_natural_gas_fired_combined_cycle_1,7,1,71,0.0,0.0,5.6145080400000006e7,0.0,2.4357928734747272e7,1.4119413878272125e8,0.0,0.0,0.0,5.440335127163624e8,0.0,0.0,0.0,0.0,0.0,5.440335127163624e8,2.2169714791746855e8,3.223363647988938e8
MISE,MISE_natural_gas_fired_combustion_turbine_1,7,1,72,0.0,0.0,3.016972e7,0.0,1.0367321287850948e6,6.635478325788558e6,0.0,0.0,0.0,2.3918256192791468e8,0.0,0.0,0.0,0.0,0.0,2.3918256192791468e8,3.784193045457365e7,2.0134063147334102e8
MISE,MISE_natural_gas_internal_combustion_engine_1,7,1,73,0.0,0.0,1.6989e6,0.0,73761.81101381026,437038.73025682615,0.0,0.0,0.0,6.8195885469042435e6,0.0,0.0,0.0,0.0,0.0,6.8195885469042435e6,2.2097005412706365e6,4.6098880056336075e6
MISE,MISE_natural_gas_steam_turbine_1,7,1,74,0.0,0.0,1.3954415999999999e6,0.0,634.937057045933,41782.15283835236,0.0,0.0,0.0,2.123884359386889e6,0.0,0.0,0.0,0.0,0.0,2.123884359386889e6,1.4378586898953982e6,686025.6694914906
MISE,MISE_nuclear_1,7,1,75,0.0,0.0,3.19473531e8,0.0,2.900753229107607e7,7.880717688869233e7,0.0,0.0,0.0,3.257594851271745e8,0.0,0.0,0.0,0.0,0.0,3.257594851271745e8,4.272882401797684e8,-1.0152875505259389e8
MISE,MISE_onshore_wind_turbine_1,7,1,76,0.0,0.0,4.603579999999999e7,0.0,0.0,0.0,0.0,0.0,0.0,6.4004745786054544e7,0.0,0.0,0.0,0.0,0.0,6.4004745786054544e7,4.603579999999999e7,1.796894578605455e7
MISE,MISE_small_hydroelectric_1,7,1,77,0.0,0.0,451660.8,0.0,0.0,0.0,0.0,0.0,0.0,2.6936189009774495e6,0.0,0.0,0.0,0.0,0.0,2.6936189009774495e6,451660.8,2.2419581009774497e6
MISE,MISE_solar_photovoltaic_1,7,1,78,0.0,0.0,2.2109457900000002e7,0.0,0.0,0.0,0.0,0.0,0.0,5.1304024085563555e7,0.0,0.0,0.0,0.0,0.0,5.1304024085563555e7,2.2109457900000002e7,2.9194566185563553e7
MISS,MISS_biomass_1,8,1,79,0.0,0.0,4.676349999999999e6,0.0,1.0778476800000002e6,2.510464319999996e6,0.0,0.0,0.0,1.0221774258951522e7,0.0,0.0,0.0,0.0,0.0,1.0221774258951522e7,8.264661999999996e6,1.9571122589515261e6
MISS,MISS_conventional_hydroelectric_1,8,1,80,0.0,0.0,2.45308272e7,0.0,0.0,0.0,0.0,0.0,0.0,6.56835440281473e7,0.0,0.0,0.0,0.0,0.0,6.56835440281473e7,2.45308272e7,4.115271682814731e7
MISS,MISS_conventional_steam_coal_1,8,1,81,0.0,0.0,4.399056e7,0.0,1.1168096909999251e7,1.0119721514958464e8,0.0,0.0,0.0,2.2421948149007875e8,0.0,0.0,0.0,0.0,0.0,2.2421948149007875e8,1.563558720595839e8,6.786360943049484e7
MISS,MISS_natural_gas_fired_combined_cycle_1,8,1,82,0.0,0.0,2.3527300439999998e8,0.0,1.8383687759992942e8,1.369312760273159e9,0.0,0.0,0.0,3.073593369412206e9,0.0,0.0,0.0,0.0,0.0,3.073593369412206e9,1.7884226422730885e9,1.2851707271391177e9
MISS,MISS_natural_gas_fired_combustion_turbine_1,8,1,83,0.0,0.0,4.19690492e7,0.0,3.036886958151659e6,2.332524740975204e7,0.0,0.0,0.0,2.8856906272708994e8,0.0,0.0,0.0,0.0,0.0,2.8856906272708994e8,6.83311835679037e7,2.2023787915918624e8
MISS,MISS_natural_gas_internal_combustion_engine_1,8,1,84,0.0,0.0,2.2637999999999995e6,0.0,182111.55727161086,1.2343138370483217e6,0.0,0.0,0.0,9.112120616455175e6,0.0,0.0,0.0,0.0,0.0,9.112120616455175e6,3.680225394319932e6,5.431895222135243e6
MISS,MISS_natural_gas_steam_turbine_1,8,1,85,0.0,0.0,1.53909e6,0.0,5852.479859882039,245487.2368094253,0.0,0.0,0.0,2.3224304190722387e6,0.0,0.0,0.0,0.0,0.0,2.3224304190722387e6,1.7904297166693073e6,532000.7024029314
MISS,MISS_nuclear_1,8,1,86,0.0,0.0,1.341242088e9,0.0,1.34620358027573e8,3.6655606641803664e8,0.0,0.0,0.0,1.7891401870549529e9,0.0,0.0,0.0,0.0,0.0,1.7891401870549529e9,1.8424185124456098e9,-5.327832539065695e7
MISS,MISS_onshore_wind_turbine_1,8,1,87,0.0,0.0,7.9335e6,0.0,0.0,0.0,0.0,0.0,0.0,6.0836027161058724e7,0.0,0.0,0.0,0.0,0.0,6.0836027161058724e7,7.9335e6,5.2902527161058724e7
MISS,MISS_petroleum_liquids_1,8,1,88,0.0,0.0,37800.00000000001,0.0,213.96678430988646,8055.198854585205,0.0,0.0,0.0,125333.05391103378,0.0,0.0,0.0,0.0,0.0,125333.05391103378,46069.1656388951,79263.88827213869
MISS,MISS_small_hydroelectric_1,8,1,89,0.0,0.0,122324.80000000002,0.0,0.0,0.0,0.0,0.0,0.0,857310.0991378686,0.0,0.0,0.0,0.0,0.0,857310.0991378686,122324.80000000002,734985.2991378686
MISS,MISS_solar_photovoltaic_1,8,1,90,0.0,0.0,4.149510660000001e7,0.0,0.0,0.0,0.0,0.0,0.0,1.0540127096721032e8,0.0,0.0,0.0,0.0,0.0,1.0540127096721032e8,4.149510660000001e7,6.390616436721031e7
MISW,MISW_biomass_1,9,1,91,0.0,0.0,7.135204999999999e6,0.0,2.458616160000011e6,5.718865151999988e6,0.0,0.0,0.0,1.4261609315011576e7,0.0,0.0,0.0,0.0,0.0,1.4261609315011576e7,1.5312686311999997e7,-1.0510769969884213e6
MISW,MISW_conventional_hydroelectric_1,9,1,92,0.0,0.0,3.1663304e6,0.0,0.0,0.0,0.0,0.0,0.0,9.814702432776012e6,0.0,0.0,0.0,0.0,0.0,9.814702432776012e6,3.1663304e6,6.648372032776011e6
MISW,MISW_conventional_steam_coal_1,9,1,93,0.0,0.0,1.98457042e8,0.0,2.404494084000252e7,2.6007417288135475e8,0.0,0.0,0.0,6.3566132749636e8,0.0,0.0,0.0,0.0,0.0,6.3566132749636e8,4.825761557213572e8,1.5308517177500272e8
MISW,MISW_natural_gas_fired_combined_cycle_1,9,1,94,0.0,0.0,9.1781002e7,0.0,3.855126079247578e7,2.2701038421851987e8,0.0,0.0,0.0,1.0834906555646489e9,0.0,0.0,0.0,0.0,0.0,1.0834906555646489e9,3.573426470109956e8,7.261480085536532e8
MISW,MISW_natural_gas_fired_combustion_turbine_1,9,1,95,0.0,0.0,4.528267200000001e7,0.0,2.5671667562044025e6,1.737991342183377e7,0.0,0.0,0.0,4.226265480457261e8,0.0,0.0,0.0,0.0,0.0,4.226265480457261e8,6.522975217803818e7,3.5739679586768794e8
MISW,MISW_natural_gas_internal_combustion_engine_1,9,1,96,0.0,0.0,1.39608e7,0.0,1.2818478004095212e6,7.5976369004544765e6,0.0,0.0,0.0,7.375040123572022e7,0.0,0.0,0.0,0.0,0.0,7.375040123572022e7,2.2840284700864e7,5.0910116534856215e7
MISW,MISW_natural_gas_steam_turbine_1,9,1,97,0.0,0.0,7.536410699999999e6,0.0,3738.033090022924,197581.4971550466,0.0,0.0,0.0,1.4022878319176752e7,0.0,0.0,0.0,0.0,0.0,1.4022878319176752e7,7.73773023024507e6,6.2851480889316825e6
