model,zone,resource_name,tech_type,planning_year,case,unit,value
USENSYS,CASO,CASO_natural_gas_fired_combustion_turbine_1,Natural Gas,2040,26z-debug,MWh,11923
USENSYS,CASO,CASO_natural_gas_internal_combustion_engine_1,Natural Gas,2040,26z-debug,MWh,2000
USENSYS,CASO,CASO_naturalgas_ccccsavgcf_conservative_0,CCS,2040,26z-debug,MWh,8986333
USENSYS,CASO,CASO_onshore_wind_turbine_1,Wind,2030,26z-debug,MWh,13867262
USENSYS,CASO,CASO_onshore_wind_turbine_1,Wind,2040,26z-debug,MWh,12182192
USENSYS,CASO,CASO_onshore_wind_turbine_1,Wind,2050,26z-debug,MWh,1463160
USENSYS,CASO,CASO_small_hydroelectric_1,Hydro,2030,26z-debug,MWh,639480
USENSYS,CASO,CASO_small_hydroelectric_1,Hydro,2040,26z-debug,MWh,639480
USENSYS,CASO,CASO_small_hydroelectric_1,Hydro,2050,26z-debug,MWh,630720
USENSYS,CASO,CASO_solar_photovoltaic_1,Solar,2030,26z-debug,MWh,31720600
USENSYS,CASO,CASO_solar_photovoltaic_1,Solar,2040,26z-debug,MWh,31627493
USENSYS,CASO,CASO_solar_photovoltaic_1,Solar,2050,26z-debug,MWh,14941196
USENSYS,CASO,CASO_utilitypv_class1_moderate_0,Solar,2040,26z-debug,MWh,34611070
USENSYS,CASO,CASO_utilitypv_class1_moderate_0,Solar,2050,26z-debug,MWh,37613223
USENSYS,CASO,CASO_utilitypv_class1_moderate_1,Solar,2030,26z-debug,MWh,36631442
USENSYS,CASO,CASO_utilitypv_class1_moderate_1,Solar,2040,26z-debug,MWh,56490448
USENSYS,CASO,CASO_utilitypv_class1_moderate_1,Solar,2050,26z-debug,MWh,56490448
USENSYS,CASO,CASO_utilitypv_class1_moderate_2,Solar,2050,26z-debug,MWh,51107948
USENSYS,CASO,CASO_utilitypv_class1_moderate_3,Solar,2040,26z-debug,MWh,8789817
USENSYS,CASO,CASO_utilitypv_class1_moderate_3,Solar,2050,26z-debug,MWh,42909700
USENSYS,CASO,CASO_utilitypv_class1_moderate_4,Solar,2050,26z-debug,MWh,44671074
USENSYS,CASO,CASO_utilitypv_class1_moderate_5,Solar,2030,26z-debug,MWh,8962003
USENSYS,CASO,CASO_utilitypv_class1_moderate_5,Solar,2040,26z-debug,MWh,8961983
USENSYS,CASO,CASO_utilitypv_class1_moderate_5,Solar,2050,26z-debug,MWh,8961985
USENSYS,FRCC,FRCC_batteries_1,Battery,2030,26z-debug,MWh,4751380
USENSYS,FRCC,FRCC_batteries_1,Battery,2040,26z-debug,MWh,5114069
USENSYS,FRCC,FRCC_batteries_1,Battery,2050,26z-debug,MWh,5191806
USENSYS,FRCC,FRCC_battery_moderate_0,Battery,2030,26z-debug,MWh,16729815
USENSYS,FRCC,FRCC_battery_moderate_0,Battery,2040,26z-debug,MWh,416924990
USENSYS,FRCC,FRCC_battery_moderate_0,Battery,2050,26z-debug,MWh,465317090
USENSYS,FRCC,FRCC_biomass_1,Biomass,2030,26z-debug,MWh,451586
USENSYS,FRCC,FRCC_biomass_1,Biomass,2040,26z-debug,MWh,714465
USENSYS,FRCC,FRCC_biomass_1,Biomass,2050,26z-debug,MWh,110012
USENSYS,FRCC,FRCC_biomass_2,Biomass,2030,26z-debug,MWh,788131
USENSYS,FRCC,FRCC_biomass_2,Biomass,2040,26z-debug,MWh,21438
USENSYS,FRCC,FRCC_biomass_2,Biomass,2050,26z-debug,MWh,234851
USENSYS,FRCC,FRCC_conventional_hydroelectric_1,Hydro,2030,26z-debug,MWh,385440
USENSYS,FRCC,FRCC_conventional_hydroelectric_1,Hydro,2040,26z-debug,MWh,385440
USENSYS,FRCC,FRCC_conventional_hydroelectric_1,Hydro,2050,26z-debug,MWh,385440
USENSYS,FRCC,FRCC_distributed_generation_1,Distributed Solar,2030,26z-debug,MWh,11201427
USENSYS,FRCC,FRCC_distributed_generation_1,Distributed Solar,2040,26z-debug,MWh,13205008
USENSYS,FRCC,FRCC_distributed_generation_1,Distributed Solar,2050,26z-debug,MWh,13387213
USENSYS,FRCC,FRCC_hydrogen_ccavgcf_moderate_0,Hydrogen,2050,26z-debug,MWh,13109453
USENSYS,FRCC,FRCC_hydrogen_ctavgcf_moderate_0,Hydrogen,2050,26z-debug,MWh,5097
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_0,Wind,2030,26z-debug,MWh,13277410
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_0,Wind,2040,26z-debug,MWh,13277405
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_0,Wind,2050,26z-debug,MWh,7714672
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_1,Wind,2030,26z-debug,MWh,5245355
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_1,Wind,2040,26z-debug,MWh,5245344
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_1,Wind,2050,26z-debug,MWh,5245360
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_2,Wind,2030,26z-debug,MWh,26691840
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_2,Wind,2040,26z-debug,MWh,26691828
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_2,Wind,2050,26z-debug,MWh,26691828
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_3,Wind,2030,26z-debug,MWh,8340467
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_3,Wind,2040,26z-debug,MWh,8339490
USENSYS,FRCC,FRCC_natural_gas_fired_combined_cycle_1,Natural Gas,2040,26z-debug,MWh,6120565
USENSYS,FRCC,FRCC_natural_gas_fired_combined_cycle_2,Natural Gas,2030,26z-debug,MWh,46169398
USENSYS,FRCC,FRCC_naturalgas_ccccsavgcf_conservative_0,CCS,2030,26z-debug,MWh,34051257
USENSYS,FRCC,FRCC_naturalgas_ccccsavgcf_conservative_0,CCS,2040,26z-debug,MWh,45519427
USENSYS,FRCC,FRCC_nuclear_1,Nuclear,2030,26z-debug,MWh,27044141
USENSYS,FRCC,FRCC_nuclear_1,Nuclear,2040,26z-debug,MWh,24278738
USENSYS,FRCC,FRCC_nuclear_1,Nuclear,2050,26z-debug,MWh,16666096
USENSYS,FRCC,FRCC_solar_photovoltaic_1,Solar,2030,26z-debug,MWh,16213756
USENSYS,FRCC,FRCC_solar_photovoltaic_1,Solar,2040,26z-debug,MWh,16129958
USENSYS,FRCC,FRCC_solar_photovoltaic_1,Solar,2050,26z-debug,MWh,10071209
USENSYS,FRCC,FRCC_utilitypv_class1_moderate_0,Solar,2030,26z-debug,MWh,2632454
USENSYS,FRCC,FRCC_utilitypv_class1_moderate_0,Solar,2040,26z-debug,MWh,109532621
USENSYS,FRCC,FRCC_utilitypv_class1_moderate_0,Solar,2050,26z-debug,MWh,221179107
USENSYS,FRCC,FRCC_utilitypv_class1_moderate_1,Solar,2050,26z-debug,MWh,11478335
USENSYS,FRCC,FRCC_utilitypv_class1_moderate_2,Solar,2030,26z-debug,MWh,75132846
USENSYS,FRCC,FRCC_utilitypv_class1_moderate_2,Solar,2040,26z-debug,MWh,75131985
USENSYS,FRCC,FRCC_utilitypv_class1_moderate_2,Solar,2050,26z-debug,MWh,121480388
USENSYS,ISNE,ISNE_batteries_1,Battery,2030,26z-debug,MWh,3256207
USENSYS,ISNE,ISNE_batteries_1,Battery,2040,26z-debug,MWh,3365996
USENSYS,ISNE,ISNE_batteries_1,Battery,2050,26z-debug,MWh,3446924
USENSYS,ISNE,ISNE_battery_moderate_0,Battery,2030,26z-debug,MWh,8881
USENSYS,ISNE,ISNE_battery_moderate_0,Battery,2040,26z-debug,MWh,186097739
USENSYS,ISNE,ISNE_battery_moderate_0,Battery,2050,26z-debug,MWh,238390683
USENSYS,ISNE,ISNE_biomass_1,Biomass,2030,26z-debug,MWh,579065
USENSYS,ISNE,ISNE_biomass_1,Biomass,2040,26z-debug,MWh,204477
USENSYS,ISNE,ISNE_biomass_1,Biomass,2050,26z-debug,MWh,62150
USENSYS,ISNE,ISNE_biomass_2,Biomass,2030,26z-debug,MWh,279904
USENSYS,ISNE,ISNE_biomass_2,Biomass,2040,26z-debug,MWh,37956
USENSYS,ISNE,ISNE_biomass_2,Biomass,2050,26z-debug,MWh,50797
USENSYS,ISNE,ISNE_conventional_hydroelectric_1,Hydro,2030,26z-debug,MWh,5194680
USENSYS,ISNE,ISNE_conventional_hydroelectric_1,Hydro,2040,26z-debug,MWh,4520160
USENSYS,ISNE,ISNE_conventional_hydroelectric_1,Hydro,2050,26z-debug,MWh,4073400
USENSYS,ISNE,ISNE_distributed_generation_1,Distributed Solar,2030,26z-debug,MWh,8247917
USENSYS,ISNE,ISNE_distributed_generation_1,Distributed Solar,2040,26z-debug,MWh,9302287
USENSYS,ISNE,ISNE_distributed_generation_1,Distributed Solar,2050,26z-debug,MWh,9722332
USENSYS,ISNE,ISNE_hydroelectric_pumped_storage_1,Hydro,2030,26z-debug,MWh,80124858
USENSYS,ISNE,ISNE_hydroelectric_pumped_storage_1,Hydro,2040,26z-debug,MWh,89134893
USENSYS,ISNE,ISNE_hydroelectric_pumped_storage_1,Hydro,2050,26z-debug,MWh,95909550
USENSYS,ISNE,ISNE_hydrogen_ccavgcf_moderate_0,Hydrogen,2040,26z-debug,MWh,13504993
USENSYS,ISNE,ISNE_hydrogen_ccavgcf_moderate_0,Hydrogen,2050,26z-debug,MWh,25069123
USENSYS,ISNE,ISNE_hydrogen_ctavgcf_moderate_0,Hydrogen,2050,26z-debug,MWh,443389
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_0,Wind,2030,26z-debug,MWh,15514790
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_0,Wind,2040,26z-debug,MWh,15514761
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_0,Wind,2050,26z-debug,MWh,15514790
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_1,Wind,2030,26z-debug,MWh,7074231
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_1,Wind,2040,26z-debug,MWh,7074198
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_1,Wind,2050,26z-debug,MWh,7074198
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_2,Wind,2030,26z-debug,MWh,14450243
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_2,Wind,2040,26z-debug,MWh,14450219
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_2,Wind,2050,26z-debug,MWh,14450213
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_3,Wind,2030,26z-debug,MWh,12548079
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_3,Wind,2040,26z-debug,MWh,12548079
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_3,Wind,2050,26z-debug,MWh,12548045
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_4,Wind,2040,26z-debug,MWh,6134357
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_4,Wind,2050,26z-debug,MWh,6134357
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_5,Wind,2030,26z-debug,MWh,3427449
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_5,Wind,2040,26z-debug,MWh,3427436
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_5,Wind,2050,26z-debug,MWh,3427436
USENSYS,ISNE,ISNE_natural_gas_fired_combined_cycle_1,Natural Gas,2030,26z-debug,MWh,467423
USENSYS,ISNE,ISNE_natural_gas_fired_combined_cycle_1,Natural Gas,2040,26z-debug,MWh,403061
USENSYS,ISNE,ISNE_natural_gas_fired_combined_cycle_1,Natural Gas,2050,26z-debug,MWh,5
USENSYS,ISNE,ISNE_natural_gas_fired_combined_cycle_2,Natural Gas,2030,26z-debug,MWh,18141475
USENSYS,ISNE,ISNE_natural_gas_fired_combined_cycle_2,Natural Gas,2040,26z-debug,MWh,11007231
USENSYS,ISNE,ISNE_natural_gas_fired_combined_cycle_2,Natural Gas,2050,26z-debug,MWh,488
USENSYS,ISNE,ISNE_natural_gas_fired_combustion_turbine_1,Natural Gas,2030,26z-debug,MWh,4140
USENSYS,ISNE,ISNE_natural_gas_fired_combustion_turbine_1,Natural Gas,2040,26z-debug,MWh,2212
USENSYS,ISNE,ISNE_natural_gas_fired_combustion_turbine_2,Natural Gas,2030,26z-debug,MWh,20277
USENSYS,ISNE,ISNE_natural_gas_fired_combustion_turbine_2,Natural Gas,2040,26z-debug,MWh,8861
USENSYS,ISNE,ISNE_natural_gas_internal_combustion_engine_1,Natural Gas,2030,26z-debug,MWh,2682
USENSYS,ISNE,ISNE_natural_gas_internal_combustion_engine_1,Natural Gas,2040,26z-debug,MWh,1710
USENSYS,ISNE,ISNE_natural_gas_steam_turbine_1,Natural Gas,2030,26z-debug,MWh,1197
USENSYS,ISNE,ISNE_natural_gas_steam_turbine_1,Natural Gas,2040,26z-debug,MWh,510
USENSYS,ISNE,ISNE_nuclear_1,Nuclear,2030,26z-debug,MWh,22052265
USENSYS,ISNE,ISNE_nuclear_1,Nuclear,2040,26z-debug,MWh,17161590
USENSYS,ISNE,ISNE_nuclear_1,Nuclear,2050,26z-debug,MWh,14484850
USENSYS,ISNE,ISNE_offshorewind_class3_moderate_fixed_0_1,Wind,2050,26z-debug,MWh,11109648
USENSYS,ISNE,ISNE_offshorewind_class3_moderate_fixed_0_2,Wind,2040,26z-debug,MWh,3135925
USENSYS,ISNE,ISNE_offshorewind_class3_moderate_fixed_1_1,Wind,2040,26z-debug,MWh,18137684
USENSYS,ISNE,ISNE_offshorewind_class3_moderate_fixed_1_1,Wind,2050,26z-debug,MWh,16339365
USENSYS,ISNE,ISNE_offshorewind_class3_moderate_fixed_1_2,Wind,2050,26z-debug,MWh,13710
USENSYS,ISNE,ISNE_onshore_wind_turbine_1,Wind,2030,26z-debug,MWh,2686102
USENSYS,ISNE,ISNE_onshore_wind_turbine_1,Wind,2040,26z-debug,MWh,2160080
USENSYS,ISNE,ISNE_onshore_wind_turbine_1,Wind,2050,26z-debug,MWh,69411
USENSYS,ISNE,ISNE_petroleum_liquids_1,Other,2030,26z-debug,MWh,5557
USENSYS,ISNE,ISNE_petroleum_liquids_1,Other,2040,26z-debug,MWh,4120
USENSYS,ISNE,ISNE_small_hydroelectric_1,Hydro,2030,26z-debug,MWh,2225040
USENSYS,ISNE,ISNE_small_hydroelectric_1,Hydro,2040,26z-debug,MWh,1988520
USENSYS,ISNE,ISNE_small_hydroelectric_1,Hydro,2050,26z-debug,MWh,1734480
USENSYS,ISNE,ISNE_solar_photovoltaic_1,Solar,2030,26z-debug,MWh,4202915
USENSYS,ISNE,ISNE_solar_photovoltaic_1,Solar,2040,26z-debug,MWh,4198648
USENSYS,ISNE,ISNE_solar_photovoltaic_1,Solar,2050,26z-debug,MWh,1816592
USENSYS,ISNE,ISNE_utilitypv_class1_moderate_0,Solar,2050,26z-debug,MWh,39690550
USENSYS,ISNE,ISNE_utilitypv_class1_moderate_1,Solar,2030,26z-debug,MWh,115691
USENSYS,ISNE,ISNE_utilitypv_class1_moderate_1,Solar,2040,26z-debug,MWh,10443745
USENSYS,ISNE,ISNE_utilitypv_class1_moderate_1,Solar,2050,26z-debug,MWh,10443745
USENSYS,ISNE,ISNE_utilitypv_class1_moderate_2,Solar,2040,26z-debug,MWh,45312780
USENSYS,ISNE,ISNE_utilitypv_class1_moderate_2,Solar,2050,26z-debug,MWh,49795175
USENSYS,ISNE,ISNE_utilitypv_class1_moderate_5,Solar,2030,26z-debug,MWh,37890123
USENSYS,ISNE,ISNE_utilitypv_class1_moderate_5,Solar,2040,26z-debug,MWh,37888333
USENSYS,ISNE,ISNE_utilitypv_class1_moderate_5,Solar,2050,26z-debug,MWh,32937708
