model,zone,resource_name,planning_year,case,value
GenX,SPPC,SPPC_utilitypv_class1_moderate_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1436839.7029606742
GenX,SPPC,SPPC_utilitypv_class1_moderate_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1.7138380707325878
GenX,SPPN,SPPN_onshore_wind_turbine_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,2935900.5732422345
GenX,SPPN,SPPN_solar_photovoltaic_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,100080.52438194896
GenX,SPPN,SPPN_distributed_generation_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,153855.19873406307
GenX,SPPN,SPPN_landbasedwind_class3_moderate_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,9.468273832400987
GenX,SPPN,SPPN_landbasedwind_class3_moderate_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,0.6399577013406232
GenX,SPPN,SPPN_utilitypv_class1_moderate_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1585312.186993879
GenX,SPPN,SPPN_utilitypv_class1_moderate_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1.474518518958973
GenX,SPPS,SPPS_onshore_wind_turbine_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,10343746.553590523
GenX,SPPS,SPPS_solar_photovoltaic_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,308337.4665871277
GenX,SPPS,SPPS_distributed_generation_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,936352.5822999756
GenX,SPPS,SPPS_landbasedwind_class3_moderate_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,45013780.50413314
GenX,SPPS,SPPS_landbasedwind_class3_moderate_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,2.70184592666108
GenX,SPPS,SPPS_utilitypv_class1_moderate_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,3787005.569160839
GenX,SPPS,SPPS_utilitypv_class1_moderate_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1.6439128228747686
GenX,SRCA,SRCA_solar_photovoltaic_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,79423.47682114886
GenX,SRCA,SRCA_distributed_generation_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,86119.62103066767
GenX,SRCA,SRCA_landbasedwind_class3_moderate_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,94850.2864510847
GenX,SRCA,SRCA_landbasedwind_class3_moderate_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,3.083155742275972
GenX,SRCA,SRCA_utilitypv_class1_moderate_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,181785.63349005795
GenX,SRCA,SRCA_utilitypv_class1_moderate_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1.5232136531910112
GenX,SRCA,SRCA_offshorewind_class3_moderate_fixed_1_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,0.3443272094175067
GenX,SRCA,SRCA_offshorewind_class3_moderate_fixed_1_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,0.2510779497780075
GenX,SRCA,SRCA_offshorewind_class3_moderate_fixed_0_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,0.3624313123368456
GenX,SRCA,SRCA_offshorewind_class3_moderate_fixed_0_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,0.3094706807645953
GenX,SRCA,SRCA_offshorewind_class12_moderate_floating_0_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,0.2620162549479723
GenX,SRCA,SRCA_offshorewind_class12_moderate_floating_0_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,0.2678251875125646
GenX,SRCE,SRCE_onshore_wind_turbine_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,3641.36041125024
GenX,SRCE,SRCE_solar_photovoltaic_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,228520.1754992209
GenX,SRCE,SRCE_distributed_generation_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,146588.59606245084
GenX,SRCE,SRCE_landbasedwind_class3_moderate_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,2039714.953529862
GenX,SRCE,SRCE_landbasedwind_class3_moderate_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,3.199863562473051
GenX,SRCE,SRCE_utilitypv_class1_moderate_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,834553.4197873144
GenX,SRCE,SRCE_utilitypv_class1_moderate_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,0.8876774194511983
GenX,SRSE,SRSE_solar_photovoltaic_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,234175.152939507
GenX,SRSE,SRSE_distributed_generation_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,139177.78428466368
GenX,SRSE,SRSE_landbasedwind_class3_moderate_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1.7872524900470923
GenX,SRSE,SRSE_landbasedwind_class3_moderate_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1.3163375868214953
GenX,SRSE,SRSE_utilitypv_class1_moderate_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,313718.86696761654
GenX,SRSE,SRSE_utilitypv_class1_moderate_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,0.9369939327030116
GenX,SRSE,SRSE_offshorewind_class3_moderate_fixed_0_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,0.2308655539467146
GenX,SRSE,SRSE_offshorewind_class3_moderate_fixed_0_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,0.1720475894961282
GenX,SRSE,SRSE_offshorewind_class12_moderate_floating_0_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,0.1716230260396698
GenX,SRSE,SRSE_offshorewind_class12_moderate_floating_0_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,0.1589890548920795
GenX,SRSG,SRSG_onshore_wind_turbine_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,920806.218298538
GenX,SRSG,SRSG_solar_photovoltaic_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,557815.9646221099
GenX,SRSG,SRSG_distributed_generation_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,656749.7370261321
GenX,SRSG,SRSG_landbasedwind_class3_moderate_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,587057.8977030353
GenX,SRSG,SRSG_landbasedwind_class3_moderate_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1.986207458441428
GenX,SRSG,SRSG_utilitypv_class1_moderate_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,2376853.1376484674
GenX,SRSG,SRSG_utilitypv_class1_moderate_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,2.9896815743136105
GenX,TRE,TRE_onshore_wind_turbine_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,5818264.9932085695
GenX,TRE,TRE_solar_photovoltaic_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,3150774.726400727
GenX,TRE,TRE_distributed_generation_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,2585787.9447475253
GenX,TRE,TRE_landbasedwind_class3_moderate_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,80162782.04784472
GenX,TRE,TRE_landbasedwind_class3_moderate_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,6.485532294881978
GenX,TRE,TRE_utilitypv_class1_moderate_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,322135.57362910296
GenX,TRE,TRE_utilitypv_class1_moderate_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1.1509291882107195
GenX,TRE,TRE_offshorewind_class3_moderate_fixed_0_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,0.7599783785211108
GenX,TRE,TRE_offshorewind_class3_moderate_fixed_0_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,0.6876911995218883
GenX,TRE,TRE_offshorewind_class12_moderate_floating_0_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,0.5860381749531867
GenX,TRE,TRE_offshorewind_class12_moderate_floating_0_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,0.5430623810279953
GenX,TRE_WEST,TRE_WEST_onshore_wind_turbine_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,18123691.749279797
GenX,TRE_WEST,TRE_WEST_solar_photovoltaic_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,5530025.276206583
GenX,TRE_WEST,TRE_WEST_distributed_generation_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,232379.85888359544
GenX,TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,13.115299121881527
GenX,TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1.1270629987169385
GenX,TRE_WEST,TRE_WEST_utilitypv_class1_moderate_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,3.604994584160383
GenX,TRE_WEST,TRE_WEST_utilitypv_class1_moderate_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1.2256170766624126
GenX,BASN,BASN_onshore_wind_turbine_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1104593.667445726
GenX,BASN,BASN_solar_photovoltaic_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1330157.8274940187
GenX,BASN,BASN_distributed_generation_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1017607.4327498414
GenX,BASN,BASN_landbasedwind_class3_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,19142480.874055788
GenX,BASN,BASN_landbasedwind_class3_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,6.878826952750392
GenX,BASN,BASN_utilitypv_class1_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,3306051.514822463
GenX,BASN,BASN_utilitypv_class1_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,14.414769121319813
GenX,CANO,CANO_onshore_wind_turbine_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,241650.19578809076
GenX,CANO,CANO_solar_photovoltaic_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1533804.4055019135
GenX,CANO,CANO_distributed_generation_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,844587.3422818981
GenX,CANO,CANO_landbasedwind_class3_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1644921.2516811567
GenX,CANO,CANO_landbasedwind_class3_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,15.069346710029768
GenX,CANO,CANO_utilitypv_class1_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,3402974.027437537
GenX,CANO,CANO_utilitypv_class1_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,7.1004616210005285
GenX,CANO,CANO_offshorewind_class12_moderate_floating_1_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,2.261596323777806
GenX,CANO,CANO_offshorewind_class12_moderate_floating_1_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,2.067590633228229
GenX,CANO,CANO_offshorewind_class12_moderate_floating_0_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,2.1679347857523443
GenX,CANO,CANO_offshorewind_class12_moderate_floating_0_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1.901065434053672
GenX,CASO,CASO_onshore_wind_turbine_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1287684.052489407
GenX,CASO,CASO_solar_photovoltaic_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1822404.0479100167
GenX,CASO,CASO_distributed_generation_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1282939.969028504
GenX,CASO,CASO_landbasedwind_class3_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,885338.1977382936
GenX,CASO,CASO_landbasedwind_class3_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,7.407906939472188
GenX,CASO,CASO_utilitypv_class1_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,5453246.573163816
GenX,CASO,CASO_utilitypv_class1_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,5.163231560178717
GenX,CASO,CASO_offshorewind_class12_moderate_floating_1_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,2.875021093200897
GenX,CASO,CASO_offshorewind_class12_moderate_floating_1_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,2.7034935015725456
GenX,CASO,CASO_offshorewind_class12_moderate_floating_0_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,2.872138718375061
GenX,CASO,CASO_offshorewind_class12_moderate_floating_0_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1.3277289903101634
GenX,FRCC,FRCC_solar_photovoltaic_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,392621.5460233983
GenX,FRCC,FRCC_distributed_generation_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,276458.2512781721
GenX,FRCC,FRCC_landbasedwind_class3_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,450646.9289569937
GenX,FRCC,FRCC_landbasedwind_class3_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,427063.1687083492
GenX,FRCC,FRCC_utilitypv_class1_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,841653.4880234336
GenX,FRCC,FRCC_utilitypv_class1_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,8.341900718377996
GenX,FRCC,FRCC_offshorewind_class3_moderate_fixed_0_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1.6806198176542082
GenX,FRCC,FRCC_offshorewind_class3_moderate_fixed_0_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,0.8052520434440905
GenX,FRCC,FRCC_offshorewind_class12_moderate_floating_0_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1.3387225153834346
GenX,FRCC,FRCC_offshorewind_class12_moderate_floating_0_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1.0576087025246474
GenX,ISNE,ISNE_offshore_wind_turbine_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,40579.45552366968
GenX,ISNE,ISNE_onshore_wind_turbine_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,266834.7936759464
GenX,ISNE,ISNE_solar_photovoltaic_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,488234.5054858945
GenX,ISNE,ISNE_distributed_generation_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,223487.07760781684
GenX,ISNE,ISNE_landbasedwind_class3_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1231516.014483034
GenX,ISNE,ISNE_landbasedwind_class3_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1037178.40679614
GenX,ISNE,ISNE_utilitypv_class1_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,2227290.798318819
GenX,ISNE,ISNE_utilitypv_class1_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,4.336766898129959
GenX,ISNE,ISNE_offshorewind_class3_moderate_fixed_1_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,903982.8817839368
GenX,ISNE,ISNE_offshorewind_class3_moderate_fixed_1_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,7.307130288994604
GenX,ISNE,ISNE_offshorewind_class3_moderate_fixed_0_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,86.37213359922733
GenX,ISNE,ISNE_offshorewind_class3_moderate_fixed_0_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,5.017576973597024
GenX,ISNE,ISNE_offshorewind_class12_moderate_floating_1_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,3.7747292412539353
GenX,ISNE,ISNE_offshorewind_class12_moderate_floating_1_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,3.3991228128385957
GenX,ISNE,ISNE_offshorewind_class12_moderate_floating_0_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,3.607153882970077
GenX,ISNE,ISNE_offshorewind_class12_moderate_floating_0_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,3.042633571097644
GenX,MISC,MISC_onshore_wind_turbine_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,815704.5433763182
GenX,MISC,MISC_solar_photovoltaic_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,562017.9931479831
GenX,MISC,MISC_distributed_generation_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,442901.2091612829
GenX,MISC,MISC_landbasedwind_class3_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,2589463.5430081305
GenX,MISC,MISC_landbasedwind_class3_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,57.03506605678069
GenX,MISC,MISC_utilitypv_class1_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,2019541.3271263947
GenX,MISC,MISC_utilitypv_class1_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,6.499027635359858
GenX,MISE,MISE_onshore_wind_turbine_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,166683.49084244872
GenX,MISE,MISE_solar_photovoltaic_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,271438.60280184506
GenX,MISE,MISE_distributed_generation_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,109383.59821564714
GenX,MISE,MISE_landbasedwind_class3_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,405552.70035329193
GenX,MISE,MISE_landbasedwind_class3_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,396116.6890955895
GenX,MISE,MISE_utilitypv_class1_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,790273.4340016166
GenX,MISE,MISE_utilitypv_class1_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,8.040936143048178
GenX,MISS,MISS_onshore_wind_turbine_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,233185.18063554572
GenX,MISS,MISS_solar_photovoltaic_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,232805.2998669231
GenX,MISS,MISS_distributed_generation_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,190270.3548731381
GenX,MISS,MISS_landbasedwind_class3_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1412467.821896358
GenX,MISS,MISS_landbasedwind_class3_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,11.0787926803059
GenX,MISS,MISS_utilitypv_class1_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,20.395029770283955
GenX,MISS,MISS_utilitypv_class1_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,4.520391090243146
GenX,MISS,MISS_offshorewind_class3_moderate_fixed_0_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,0.9705289414341536
GenX,MISS,MISS_offshorewind_class3_moderate_fixed_0_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,0.8841037277165068
GenX,MISS,MISS_offshorewind_class12_moderate_floating_0_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,0.7774192238336737
GenX,MISS,MISS_offshorewind_class12_moderate_floating_0_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,0.6913162724753423
GenX,MISW,MISW_onshore_wind_turbine_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,3345400.847873338
GenX,MISW,MISW_solar_photovoltaic_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1121406.6089434596
GenX,MISW,MISW_distributed_generation_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,863600.1662967909
GenX,MISW,MISW_landbasedwind_class3_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,9577477.505253578
GenX,MISW,MISW_landbasedwind_class3_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,4.33549969930902
GenX,MISW,MISW_utilitypv_class1_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,3572100.8884420083
GenX,MISW,MISW_utilitypv_class1_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,7.142114219574376
GenX,NWPP,NWPP_onshore_wind_turbine_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1331555.3599190805
GenX,NWPP,NWPP_solar_photovoltaic_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,929691.9917137184
GenX,NWPP,NWPP_distributed_generation_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,424124.5268305005
GenX,NWPP,NWPP_landbasedwind_class3_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,6692800.627766479
GenX,NWPP,NWPP_landbasedwind_class3_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,9.526659745611658
GenX,NWPP,NWPP_utilitypv_class1_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,4320492.608430646
GenX,NWPP,NWPP_utilitypv_class1_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,6.911512398875459
GenX,NWPP,NWPP_offshorewind_class12_moderate_floating_1_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1.183168152606551
GenX,NWPP,NWPP_offshorewind_class12_moderate_floating_1_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1.0832578227528546
GenX,NWPP,NWPP_offshorewind_class12_moderate_floating_0_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,1.372698607106827
GenX,NWPP,NWPP_offshorewind_class12_moderate_floating_0_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,0.9685486120756448
GenX,NYCW,NYCW_solar_photovoltaic_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,60469.23772934683
GenX,NYCW,NYCW_distributed_generation_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_highCO2Cost_noTxLimit,95353.37339206784
