GENERATION_PROJECT,gen_tech,gen_energy_source,gen_load_zone,gen_max_age,gen_is_variable,gen_is_baseload,gen_full_load_heat_rate,gen_variable_om,gen_connect_cost_per_mw,gen_dbid,gen_scheduled_outage_rate,gen_forced_outage_rate,gen_min_build_capacity,gen_is_cogen,gen_storage_efficiency,gen_store_to_release_ratio,gen_can_provide_cap_reserves,gen_self_discharge_rate,gen_discharge_efficiency,gen_land_use_rate,gen_storage_energy_to_power_ratio,gen_type,gen_capacity_limit_mw
SPPN_onshore_wind_turbine_1,Onshore Wind Turbine,Wind,SPPN,30,TRUE,FALSE,.,0,0,SPPN_onshore_wind_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,Wind,5600.4
SPPN_petroleum_liquids_1,Petroleum Liquids,Diesel,SPPN,40,FALSE,FALSE,.,5.574,0,SPPN_petroleum_liquids_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Petroleum,28.4
SPPN_small_hydroelectric_1,Small Hydroelectric,Water,SPPN,100,FALSE,FALSE,.,0,0,SPPN_small_hydroelectric_1,0.05,0.05,0,FALSE,.,.,1,.,.,.,.,Hydro,63.6
SPPN_solar_photovoltaic_1,Solar Photovoltaic,Solar,SPPN,30,TRUE,FALSE,.,0,0,SPPN_solar_photovoltaic_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,116.2
SPPS_biomass_1,Biomass,Bio Solid,SPPS,50,FALSE,FALSE,.,4.054,0,SPPS_biomass_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Biomass,76.4
SPPS_conventional_hydroelectric_1,Conventional Hydroelectric,Water,SPPS,100,FALSE,FALSE,.,0,0,SPPS_conventional_hydroelectric_1,0.05,0.05,0,FALSE,.,.,1,.,.,.,.,Hydro,1931.8
SPPS_conventional_steam_coal_1,Conventional Steam Coal,Coal,SPPS,65,FALSE,TRUE,13.831,1.879,0,SPPS_conventional_steam_coal_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Coal,4639
SPPS_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,Electricity,SPPS,100,FALSE,FALSE,.,0,0,SPPS_hydroelectric_pumped_storage_1,0.05,0.05,0,FALSE,0.749956,1,1,.,.,.,.,Hydro,474
SPPS_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SPPS,60,FALSE,FALSE,7.466,3.805,0,SPPS_natural_gas_fired_combined_cycle_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,9073.6
SPPS_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SPPS,50,FALSE,FALSE,11.924,5.279,0,SPPS_natural_gas_fired_combustion_turbine_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,3483.3
SPPS_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,SPPS,60,FALSE,FALSE,9.428,4.85,0,SPPS_natural_gas_internal_combustion_engine_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,420.6
SPPS_onshore_wind_turbine_1,Onshore Wind Turbine,Wind,SPPS,30,TRUE,FALSE,.,0,0,SPPS_onshore_wind_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,Wind,15016.5
SPPS_petroleum_liquids_1,Petroleum Liquids,Diesel,SPPS,40,FALSE,FALSE,.,5.467,0,SPPS_petroleum_liquids_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Petroleum,24.2
SPPS_small_hydroelectric_1,Small Hydroelectric,Water,SPPS,100,FALSE,FALSE,.,0,0,SPPS_small_hydroelectric_1,0.05,0.05,0,FALSE,.,.,1,.,.,.,.,Hydro,89.1
SPPS_solar_photovoltaic_1,Solar Photovoltaic,Solar,SPPS,30,TRUE,FALSE,.,0,0,SPPS_solar_photovoltaic_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,323.3
SRCA_biomass_1,Biomass,Bio Solid,SRCA,50,FALSE,FALSE,.,7.241,0,SRCA_biomass_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Biomass,330.8
SRCA_conventional_hydroelectric_1,Conventional Hydroelectric,Water,SRCA,100,FALSE,FALSE,.,0,0,SRCA_conventional_hydroelectric_1,0.05,0.05,0,FALSE,.,.,1,.,.,.,.,Hydro,1222.4
SRCA_conventional_steam_coal_1,Conventional Steam Coal,Coal,SRCA,65,FALSE,TRUE,11.61,1.879,0,SRCA_conventional_steam_coal_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Coal,4648
SRCA_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,Electricity,SRCA,100,FALSE,FALSE,.,0,0,SRCA_hydroelectric_pumped_storage_1,0.05,0.05,0,FALSE,0.749956,1,1,.,.,.,.,Hydro,2796
SRCA_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SRCA,60,FALSE,FALSE,7.309,3.649,0,SRCA_natural_gas_fired_combined_cycle_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,9518.2
SRCA_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SRCA,50,FALSE,FALSE,11.395,5.279,0,SRCA_natural_gas_fired_combustion_turbine_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,10246.4
SRCA_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,SRCA,50,FALSE,FALSE,9.878,1.056,0,SRCA_natural_gas_steam_turbine_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,519.7
SRCA_nuclear_1,Nuclear,Uranium,SRCA,80,FALSE,TRUE,10.446,2.841,0,SRCA_nuclear_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Nuclear,12104.6
SRCA_petroleum_liquids_1,Petroleum Liquids,Diesel,SRCA,40,FALSE,FALSE,.,6.418,0,SRCA_petroleum_liquids_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Petroleum,138.4
SRCA_small_hydroelectric_1,Small Hydroelectric,Water,SRCA,100,FALSE,FALSE,.,0,0,SRCA_small_hydroelectric_1,0.05,0.05,0,FALSE,.,.,1,.,.,.,.,Hydro,102.1
SRCA_solar_photovoltaic_1,Solar Photovoltaic,Solar,SRCA,30,TRUE,FALSE,.,0,0,SRCA_solar_photovoltaic_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,7162.6
SRCE_biomass_1,Biomass,Bio Solid,SRCE,50,FALSE,FALSE,.,5.177,0,SRCE_biomass_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Biomass,53.1
SRCE_conventional_hydroelectric_1,Conventional Hydroelectric,Water,SRCE,100,FALSE,FALSE,.,0,0,SRCE_conventional_hydroelectric_1,0.05,0.05,0,FALSE,.,.,1,.,.,.,.,Hydro,3887.3
SRCE_conventional_steam_coal_1,Conventional Steam Coal,Coal,SRCE,65,FALSE,TRUE,10.328,1.879,0,SRCE_conventional_steam_coal_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Coal,4083
SRCE_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,Electricity,SRCE,100,FALSE,FALSE,.,0,0,SRCE_hydroelectric_pumped_storage_1,0.05,0.05,0,FALSE,0.749956,1,1,.,.,.,.,Hydro,1683.8
SRCE_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SRCE,60,FALSE,FALSE,7.255,3.601,0,SRCE_natural_gas_fired_combined_cycle_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,11484.6
SRCE_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SRCE,50,FALSE,FALSE,11.438,5.279,0,SRCE_natural_gas_fired_combustion_turbine_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,5986.9
SRCE_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,SRCE,60,FALSE,FALSE,9.218,4.742,0,SRCE_natural_gas_internal_combustion_engine_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,3.2
SRCE_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,SRCE,50,FALSE,FALSE,9.21,1.056,0,SRCE_natural_gas_steam_turbine_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,47
SRCE_nuclear_1,Nuclear,Uranium,SRCE,80,FALSE,TRUE,10.446,2.841,0,SRCE_nuclear_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Nuclear,8541.7
SRCE_petroleum_liquids_1,Petroleum Liquids,Diesel,SRCE,40,FALSE,FALSE,.,5.333,0,SRCE_petroleum_liquids_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Petroleum,23.4
SRCE_small_hydroelectric_1,Small Hydroelectric,Water,SRCE,100,FALSE,FALSE,.,0,0,SRCE_small_hydroelectric_1,0.05,0.05,0,FALSE,.,.,1,.,.,.,.,Hydro,115.6
SRCE_solar_photovoltaic_1,Solar Photovoltaic,Solar,SRCE,30,TRUE,FALSE,.,0,0,SRCE_solar_photovoltaic_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,1935.7
SRSE_biomass_1,Biomass,Bio Solid,SRSE,50,FALSE,FALSE,.,6.079,0,SRSE_biomass_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Biomass,996.5
SRSE_conventional_hydroelectric_1,Conventional Hydroelectric,Water,SRSE,100,FALSE,FALSE,.,0,0,SRSE_conventional_hydroelectric_1,0.05,0.05,0,FALSE,.,.,1,.,.,.,.,Hydro,3352.4
SRSE_conventional_steam_coal_1,Conventional Steam Coal,Coal,SRSE,65,FALSE,TRUE,11.552,1.879,0,SRSE_conventional_steam_coal_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Coal,6361.5
SRSE_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,Electricity,SRSE,100,FALSE,FALSE,.,0,0,SRSE_hydroelectric_pumped_storage_1,0.05,0.05,0,FALSE,0.749956,1,1,.,.,.,.,Hydro,1896.2
SRSE_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SRSE,60,FALSE,FALSE,7.155,3.638,0,SRSE_natural_gas_fired_combined_cycle_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,21496.6
SRSE_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SRSE,50,FALSE,FALSE,11.676,5.279,0,SRSE_natural_gas_fired_combustion_turbine_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,12476.2
SRSE_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,SRSE,60,FALSE,FALSE,8.423,4.333,0,SRSE_natural_gas_internal_combustion_engine_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,20.3
SRSE_nuclear_1,Nuclear,Uranium,SRSE,80,FALSE,TRUE,10.105,2.746,0,SRSE_nuclear_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Nuclear,8059
SRSE_petroleum_liquids_1,Petroleum Liquids,Diesel,SRSE,40,FALSE,FALSE,.,5.038,0,SRSE_petroleum_liquids_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Petroleum,31.8
SRSE_small_hydroelectric_1,Small Hydroelectric,Water,SRSE,100,FALSE,FALSE,.,0,0,SRSE_small_hydroelectric_1,0.05,0.05,0,FALSE,.,.,1,.,.,.,.,Hydro,12.1
SRSE_solar_photovoltaic_1,Solar Photovoltaic,Solar,SRSE,30,TRUE,FALSE,.,0,0,SRSE_solar_photovoltaic_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,6389.2
SRSG_biomass_1,Biomass,Bio Solid,SRSG,50,FALSE,FALSE,.,6.604,0,SRSG_biomass_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Biomass,78.1
SRSG_conventional_hydroelectric_1,Conventional Hydroelectric,Water,SRSG,100,FALSE,FALSE,.,0,0,SRSG_conventional_hydroelectric_1,0.05,0.05,0,FALSE,.,.,1,.,.,.,.,Hydro,2438.3
SRSG_conventional_steam_coal_1,Conventional Steam Coal,Coal,SRSG,65,FALSE,TRUE,11.015,1.879,0,SRSG_conventional_steam_coal_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Coal,2065
SRSG_geothermal_1,Geothermal,Heat,SRSG,30,FALSE,FALSE,.,0,0,SRSG_geothermal_1,0.05,0.04,0,FALSE,.,.,1,.,.,.,.,Geothermal,125.2
SRSG_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,Electricity,SRSG,100,FALSE,FALSE,.,0,0,SRSG_hydroelectric_pumped_storage_1,0.05,0.05,0,FALSE,0.749956,1,1,.,.,.,.,Hydro,216.3
SRSG_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SRSG,60,FALSE,FALSE,7.93,3.674,0,SRSG_natural_gas_fired_combined_cycle_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,11337.6
SRSG_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SRSG,50,FALSE,FALSE,10.604,5.279,0,SRSG_natural_gas_fired_combustion_turbine_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,3595.6
SRSG_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,SRSG,60,FALSE,FALSE,10.572,5.438,0,SRSG_natural_gas_internal_combustion_engine_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,107.2
SRSG_nuclear_1,Nuclear,Uranium,SRSG,80,FALSE,TRUE,10.446,2.841,0,SRSG_nuclear_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Nuclear,4003
SRSG_onshore_wind_turbine_1,Onshore Wind Turbine,Wind,SRSG,30,TRUE,FALSE,.,0,0,SRSG_onshore_wind_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,Wind,3312.6
SRSG_small_hydroelectric_1,Small Hydroelectric,Water,SRSG,100,FALSE,FALSE,.,0,0,SRSG_small_hydroelectric_1,0.05,0.05,0,FALSE,.,.,1,.,.,.,.,Hydro,137.6
SRSG_solar_photovoltaic_1,Solar Photovoltaic,Solar,SRSG,30,TRUE,FALSE,.,0,0,SRSG_solar_photovoltaic_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,7020.9
TRE_biomass_1,Biomass,Bio Solid,TRE,50,FALSE,FALSE,.,6.582,0,TRE_biomass_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Biomass,150.1
TRE_conventional_hydroelectric_1,Conventional Hydroelectric,Water,TRE,100,FALSE,FALSE,.,0,0,TRE_conventional_hydroelectric_1,0.05,0.05,0,FALSE,.,.,1,.,.,.,.,Hydro,440.4
TRE_conventional_steam_coal_1,Conventional Steam Coal,Coal,TRE,65,FALSE,TRUE,11.233,1.879,0,TRE_conventional_steam_coal_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Coal,11290.6
TRE_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,TRE,60,FALSE,FALSE,7.97,3.727,0,TRE_natural_gas_fired_combined_cycle_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,36343.1
TRE_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,TRE,50,FALSE,FALSE,10.867,5.279,0,TRE_natural_gas_fired_combustion_turbine_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,7531.6
TRE_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,TRE,60,FALSE,FALSE,8.729,4.49,0,TRE_natural_gas_internal_combustion_engine_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,860.9
TRE_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,TRE,50,FALSE,FALSE,11.4,1.056,0,TRE_natural_gas_steam_turbine_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,333.9
TRE_nuclear_1,Nuclear,Uranium,TRE,80,FALSE,TRUE,10.446,2.841,0,TRE_nuclear_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Nuclear,5120
TRE_onshore_wind_turbine_1,Onshore Wind Turbine,Wind,TRE,30,TRUE,FALSE,.,0,0,TRE_onshore_wind_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,Wind,9770.2
TRE_petroleum_liquids_1,Petroleum Liquids,Diesel,TRE,40,FALSE,FALSE,.,4.91,0,TRE_petroleum_liquids_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Petroleum,114.1
TRE_small_hydroelectric_1,Small Hydroelectric,Water,TRE,100,FALSE,FALSE,.,0,0,TRE_small_hydroelectric_1,0.05,0.05,0,FALSE,.,.,1,.,.,.,.,Hydro,9.3
TRE_solar_photovoltaic_1,Solar Photovoltaic,Solar,TRE,30,TRUE,FALSE,.,0,0,TRE_solar_photovoltaic_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,12046.6
TRE_WEST_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,TRE_WEST,60,FALSE,FALSE,7.365,3.696,0,TRE_WEST_natural_gas_fired_combined_cycle_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,3590.3
TRE_WEST_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,TRE_WEST,50,FALSE,FALSE,10.803,5.279,0,TRE_WEST_natural_gas_fired_combustion_turbine_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,336
TRE_WEST_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,TRE_WEST,60,FALSE,FALSE,8.16,4.198,0,TRE_WEST_natural_gas_internal_combustion_engine_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,9.1
TRE_WEST_onshore_wind_turbine_1,Onshore Wind Turbine,Wind,TRE_WEST,30,TRUE,FALSE,.,0,0,TRE_WEST_onshore_wind_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,Wind,17296.7
TRE_WEST_petroleum_liquids_1,Petroleum Liquids,Diesel,TRE_WEST,40,FALSE,FALSE,.,4.738,0,TRE_WEST_petroleum_liquids_1,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Petroleum,54
TRE_WEST_solar_photovoltaic_1,Solar Photovoltaic,Solar,TRE_WEST,30,TRUE,FALSE,.,0,0,TRE_WEST_solar_photovoltaic_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,7849.8
BASN_distributed_generation_1,distributed_generation,Solar,BASN,100,TRUE,FALSE,.,0,0,BASN_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,2011
CANO_distributed_generation_1,distributed_generation,Solar,CANO,100,TRUE,FALSE,.,0,0,CANO_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,6426
CASO_distributed_generation_1,distributed_generation,Solar,CASO,100,TRUE,FALSE,.,0,0,CASO_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,9999
FRCC_distributed_generation_1,distributed_generation,Solar,FRCC,100,TRUE,FALSE,.,0,0,FRCC_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,7445
ISNE_distributed_generation_1,distributed_generation,Solar,ISNE,100,TRUE,FALSE,.,0,0,ISNE_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,5664
MISC_distributed_generation_1,distributed_generation,Solar,MISC,100,TRUE,FALSE,.,0,0,MISC_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,3144
MISE_distributed_generation_1,distributed_generation,Solar,MISE,100,TRUE,FALSE,.,0,0,MISE_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,3712
MISS_distributed_generation_1,distributed_generation,Solar,MISS,100,TRUE,FALSE,.,0,0,MISS_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,4440
MISW_distributed_generation_1,distributed_generation,Solar,MISW,100,TRUE,FALSE,.,0,0,MISW_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,4681
NWPP_distributed_generation_1,distributed_generation,Solar,NWPP,100,TRUE,FALSE,.,0,0,NWPP_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,3084
NYCW_distributed_generation_1,distributed_generation,Solar,NYCW,100,TRUE,FALSE,.,0,0,NYCW_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,1887
NYUP_distributed_generation_1,distributed_generation,Solar,NYUP,100,TRUE,FALSE,.,0,0,NYUP_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,1400
PJMC_distributed_generation_1,distributed_generation,Solar,PJMC,100,TRUE,FALSE,.,0,0,PJMC_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,2179
PJMD_distributed_generation_1,distributed_generation,Solar,PJMD,100,TRUE,FALSE,.,0,0,PJMD_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,3190
PJME_distributed_generation_1,distributed_generation,Solar,PJME,100,TRUE,FALSE,.,0,0,PJME_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,9784
PJMW_distributed_generation_1,distributed_generation,Solar,PJMW,100,TRUE,FALSE,.,0,0,PJMW_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,5826
RMRG_distributed_generation_1,distributed_generation,Solar,RMRG,100,TRUE,FALSE,.,0,0,RMRG_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,1975
SPPC_distributed_generation_1,distributed_generation,Solar,SPPC,100,TRUE,FALSE,.,0,0,SPPC_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,1078
SPPN_distributed_generation_1,distributed_generation,Solar,SPPN,100,TRUE,FALSE,.,0,0,SPPN_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,640
SPPS_distributed_generation_1,distributed_generation,Solar,SPPS,100,TRUE,FALSE,.,0,0,SPPS_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,2719
SRCA_distributed_generation_1,distributed_generation,Solar,SRCA,100,TRUE,FALSE,.,0,0,SRCA_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,5554
SRCE_distributed_generation_1,distributed_generation,Solar,SRCE,100,TRUE,FALSE,.,0,0,SRCE_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,2478
SRSE_distributed_generation_1,distributed_generation,Solar,SRSE,100,TRUE,FALSE,.,0,0,SRSE_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,1994
SRSG_distributed_generation_1,distributed_generation,Solar,SRSG,100,TRUE,FALSE,.,0,0,SRSG_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,3109
TRE_distributed_generation_1,distributed_generation,Solar,TRE,100,TRUE,FALSE,.,0,0,TRE_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,8407
TRE_WEST_distributed_generation_1,distributed_generation,Solar,TRE_WEST,100,TRUE,FALSE,.,0,0,TRE_WEST_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,456
BASN_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,BASN,40,FALSE,FALSE,7.16,6,0,BASN_naturalgas_ccccsavgcf_conservative_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
BASN_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,BASN,40,FALSE,FALSE,6.36,2,0,BASN_naturalgas_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
BASN_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,BASN,50,FALSE,FALSE,9.72,5,0,BASN_naturalgas_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
BASN_battery_moderate_0,Battery_*_Moderate,Electricity,BASN,15,FALSE,FALSE,.,0.15,0,BASN_battery_moderate_0,0.01,0.02,0,FALSE,0.8464,1,1,.,.,.,.,Storage,.
BASN_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,BASN,40,FALSE,TRUE,10.443,2.84,0,BASN_nuclear_nuclear_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Nuclear,.
BASN_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,BASN,50,FALSE,FALSE,9.72,5,0,BASN_hydrogen_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
BASN_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,BASN,40,FALSE,FALSE,6.36,2,0,BASN_hydrogen_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
BASN_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,BASN,30,TRUE,FALSE,.,0,0,BASN_landbasedwind_class3_moderate_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,86591.36244
BASN_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,BASN,30,TRUE,FALSE,.,0,0,BASN_landbasedwind_class3_moderate_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,86524.67244
BASN_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,BASN,30,TRUE,FALSE,.,0,0,BASN_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,628567.3489
BASN_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,BASN,30,TRUE,FALSE,.,0,0,BASN_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,628398.6964
CANO_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,CANO,40,FALSE,FALSE,7.16,6,0,CANO_naturalgas_ccccsavgcf_conservative_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
CANO_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,CANO,40,FALSE,FALSE,6.36,2,0,CANO_naturalgas_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
CANO_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,CANO,50,FALSE,FALSE,9.72,5,0,CANO_naturalgas_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
CANO_battery_moderate_0,Battery_*_Moderate,Electricity,CANO,15,FALSE,FALSE,.,0.15,0,CANO_battery_moderate_0,0.01,0.02,0,FALSE,0.8464,1,1,.,.,.,.,Storage,.
CANO_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,CANO,40,FALSE,TRUE,10.443,2.84,0,CANO_nuclear_nuclear_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Nuclear,.
