region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
SPPS,SPPS_natural_gas_fired_combustion_turbine_1,20,1,330,0.0,0.0,0.0,4.0630152e6,0.0,0.0,93111.73590750623,652997.1889669412,0.0,209679.45989845705,0.0,3.0518361864839992e6,0.0,0.0,0.0,2.0449128256777956e6,0.0,3.0518361864839992e6,7.0637164104507e6,-4.0118802239667005e6
SPPS,SPPS_natural_gas_fired_combustion_turbine_2,20,2,331,0.0,0.0,0.0,3.158260254e7,0.0,0.0,268479.8710082593,2.0283806800055273e6,0.0,1.1120618377938175e6,0.0,9.802236792097833e6,0.0,0.0,0.0,6.482454756818047e6,0.0,9.802236792097833e6,4.147397968562565e7,-3.1671742893527817e7
SPPS,SPPS_natural_gas_fired_combustion_turbine_3,20,3,332,0.0,0.0,0.0,189652.0,0.0,0.0,2837.2729600242315,26405.553681292226,0.0,16929.7118958692,0.0,34801.98008157301,0.0,0.0,0.0,85083.20238461721,0.0,34801.98008157301,320907.74092180294,-286105.7608402299
SPPS,SPPS_natural_gas_internal_combustion_engine_1,20,1,333,0.0,0.0,0.0,8.74419e6,0.0,0.0,634213.998520641,4.299814955708016e6,0.0,1.43640045859802e6,0.0,2.2003418943991665e7,0.0,0.0,0.0,1.3074394358158583e7,0.0,2.2003418943991665e7,2.818901377098526e7,-6.185594826993596e6
SPPS,SPPS_natural_gas_steam_turbine_1,20,1,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS,SPPS_onshore_wind_turbine_1,20,1,335,0.0,0.0,0.0,2.3679283000000003e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.008885668639557e8,0.0,0.0,0.0,0.0,0.0,6.008885668639557e8,2.3679283000000003e8,3.6409573686395574e8
SPPS,SPPS_petroleum_liquids_1,20,1,336,0.0,0.0,0.0,625800.0000000001,0.0,0.0,1477.9321902856293,55702.202753607045,0.0,13168.656066026906,0.0,15259.333613453655,0.0,0.0,0.0,42049.702078703376,0.0,15259.333613453655,738198.493088623,-722939.1594751694
SPPS,SPPS_small_hydroelectric_1,20,1,337,0.0,0.0,0.0,1.87439232e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8539312802372698e7,0.0,0.0,0.0,0.0,0.0,1.8539312802372698e7,1.87439232e6,1.6664920482372697e7
SPPS,SPPS_solar_photovoltaic_1,20,1,338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA,SRCA_batteries_1,21,1,339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA,SRCA_biomass_1,21,1,340,0.0,0.0,0.0,1.1636569e7,0.0,0.0,3.645772166400055e6,8.477599603199977e6,0.0,0.0,0.0,3.916713754744163e7,0.0,0.0,0.0,0.0,0.0,3.916713754744163e7,2.3759940769600034e7,1.5407196777841598e7
SRCA,SRCA_biomass_2,21,2,341,0.0,0.0,0.0,5.528652499999999e6,0.0,0.0,3.3234102719999845e6,7.735413503999648e6,0.0,0.0,0.0,1.8608706133183047e7,0.0,0.0,0.0,0.0,0.0,1.8608706133183047e7,1.6587476275999632e7,2.0212298571834154e6
SRCA,SRCA_conventional_hydroelectric_1,21,1,342,0.0,0.0,0.0,4.801671832000001e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.272593315747596e8,0.0,0.0,0.0,0.0,0.0,1.272593315747596e8,4.801671832000001e7,7.92426132547596e7
SRCA,SRCA_conventional_steam_coal_1,21,1,343,0.0,0.0,0.0,1.6898884002e8,0.0,0.0,957.9528985977717,11662.668900896546,0.0,3235.1423820162145,0.0,32713.0099715117,0.0,0.0,0.0,106710.55056656298,0.0,32713.0099715117,1.691114063347481e8,-1.690786933247766e8
SRCA,SRCA_conventional_steam_coal_2,21,2,344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA,SRCA_hydroelectric_pumped_storage_1,21,1,345,0.0,0.0,0.0,1.3154620800000001e8,0.0,0.0,0.0,0.0,0.0,0.0,1.629290507978585e8,7.219363271518339e8,0.0,0.0,0.0,0.0,0.0,7.219363271518339e8,2.9447525879785854e8,4.2746106835397536e8
SRCA,SRCA_natural_gas_fired_combined_cycle_1,21,1,346,0.0,0.0,0.0,9.300181679999998e7,0.0,0.0,2.3006504375422843e7,1.8236872576658118e8,0.0,6.477485651973604e7,0.0,8.858776536373562e8,0.0,0.0,0.0,5.0000882386820567e8,0.0,8.858776536373562e8,8.631607273299457e8,2.271692630741048e7
SRCA,SRCA_natural_gas_fired_combined_cycle_2,21,2,347,0.0,0.0,0.0,1.64903508e6,0.0,0.0,3074.796202434082,37250.98704764266,0.0,13992.555317481872,0.0,52350.8824766246,0.0,0.0,0.0,102294.45439564795,0.0,52350.8824766246,1.8056478729632066e6,-1.753296990486582e6
SRCA,SRCA_natural_gas_fired_combustion_turbine_1,21,1,348,0.0,0.0,0.0,4.3887704e6,0.0,0.0,104555.92706896551,885069.8830905765,0.0,1.1904683014099852e6,0.0,4.81947955006382e6,0.0,0.0,0.0,2.6925188542074934e6,0.0,4.81947955006382e6,9.261383365777021e6,-4.441903815713202e6
SRCA,SRCA_natural_gas_fired_combustion_turbine_2,21,2,349,0.0,0.0,0.0,5.379197724e7,0.0,0.0,282525.36735370033,2.4256622079453403e6,0.0,3.1969263404700947e6,0.0,1.31778424587137e7,0.0,0.0,0.0,7.360873816382919e6,0.0,1.31778424587137e7,6.705796497215206e7,-5.388012251343836e7
SRCA,SRCA_natural_gas_steam_turbine_1,21,1,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA,SRCA_nuclear_1,21,1,351,0.0,0.0,0.0,2.6228610417999997e9,0.0,0.0,2.717413632297813e8,7.39921113329542e8,0.0,4795.17041345574,0.0,6.136519584752084e9,0.0,0.0,0.0,0.0,0.0,6.136519584752084e9,3.6345283135297365e9,2.5019912712223473e9
SRCA,SRCA_petroleum_liquids_1,21,1,352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA,SRCA_small_hydroelectric_1,21,1,353,0.0,0.0,0.0,1.6913756000000003e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.825328746215362e7,0.0,0.0,0.0,0.0,0.0,1.825328746215362e7,1.6913756000000003e6,1.6561911862153621e7
SRCA,SRCA_solar_photovoltaic_1,21,1,354,0.0,0.0,0.0,6.399481125000001e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.408406968951435e7,0.0,0.0,0.0,0.0,0.0,8.408406968951435e7,6.399481125000001e7,2.0089258439514346e7
SRCE,SRCE_batteries_1,22,1,355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE,SRCE_biomass_1,22,1,356,0.0,0.0,0.0,2.4995845e6,0.0,0.0,621001.1808000216,1.4446600896000054e6,0.0,0.0,0.0,7.738929924388784e6,0.0,0.0,0.0,0.0,0.0,7.738929924388784e6,4.565245770400027e6,3.173684153988757e6
SRCE,SRCE_biomass_2,22,2,357,0.0,0.0,0.0,3.3202085e6,0.0,0.0,2.718830150400007e6,6.325990943999825e6,0.0,0.0,0.0,1.0279652844646806e7,0.0,0.0,0.0,0.0,0.0,1.0279652844646806e7,1.2365029594399832e7,-2.0853767497530263e6
SRCE,SRCE_conventional_hydroelectric_1,22,1,358,0.0,0.0,0.0,1.0237503655999999e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8117413037451506e8,0.0,0.0,0.0,0.0,0.0,4.8117413037451506e8,1.0237503655999999e8,3.7879909381451505e8
SRCE,SRCE_conventional_steam_coal_1,22,1,359,0.0,0.0,0.0,3.3522387949999996e7,0.0,0.0,1006.3238250241044,9489.473086388212,0.0,3183.833068101468,0.0,30875.88511303731,0.0,0.0,0.0,113877.95005865674,0.0,30875.88511303731,3.364994553003816e7,-3.3619069644925125e7
SRCE,SRCE_conventional_steam_coal_2,22,2,360,0.0,0.0,0.0,7.658204597999999e7,0.0,0.0,926.7237141475421,8947.123109577871,0.0,2987.435270623861,0.0,28328.72014862923,0.0,0.0,0.0,107339.5528370132,0.0,28328.72014862923,7.670224681493135e7,-7.667391809478272e7
SRCE,SRCE_hydroelectric_pumped_storage_1,22,1,361,0.0,0.0,0.0,7.921942239999999e7,0.0,0.0,0.0,0.0,0.0,0.0,8.859397754909365e7,4.073749275456001e8,0.0,0.0,0.0,0.0,0.0,4.073749275456001e8,1.6781339994909364e8,2.3956152759650648e8
SRCE,SRCE_natural_gas_fired_combined_cycle_1,22,1,362,0.0,0.0,0.0,8.924168292999999e7,0.0,0.0,3.0253002076645106e7,2.2112011401482737e8,0.0,7.345253781469281e7,0.0,1.1040423944783063e9,0.0,0.0,0.0,6.533330939066372e8,0.0,1.1040423944783063e9,1.0674004307428025e9,3.664196373550379e7
SRCE,SRCE_natural_gas_fired_combined_cycle_2,22,2,363,0.0,0.0,0.0,2.7763771520000003e7,0.0,0.0,3.149644514461059e6,2.474417353383335e7,0.0,6.338291025517556e6,0.0,1.3132187214419267e8,0.0,0.0,0.0,7.270856950818892e7,0.0,1.3132187214419267e8,1.347044501020009e8,-3.3825779578082263e6
SRCE,SRCE_natural_gas_fired_combustion_turbine_1,22,1,364,0.0,0.0,0.0,2.9170781639999997e7,0.0,0.0,741099.5918922996,5.506145392125848e6,0.0,3.784300954532031e6,0.0,2.7002902128559638e7,0.0,0.0,0.0,1.69438384438986e7,0.0,2.7002902128559638e7,5.614616602244876e7,-2.9143263893889125e7
SRCE,SRCE_natural_gas_fired_combustion_turbine_2,22,2,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE,SRCE_natural_gas_fired_combustion_turbine_3,22,3,366,0.0,0.0,0.0,7.13004098e6,0.0,0.0,2579.336516526742,26354.566261893473,0.0,15626.431661360435,0.0,32671.137806938154,0.0,0.0,0.0,80399.49540524212,0.0,32671.137806938154,7.255000809845023e6,-7.222329672038085e6
SRCE,SRCE_natural_gas_internal_combustion_engine_1,22,1,367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE,SRCE_natural_gas_steam_turbine_1,22,1,368,0.0,0.0,0.0,3.2731314e6,0.0,0.0,15796.368273384924,505078.4439775288,0.0,141659.74435945577,0.0,2.331104076579344e6,0.0,0.0,0.0,1.6063667410721765e6,0.0,2.331104076579344e6,5.542032697682546e6,-3.2109286211032025e6
SRCE,SRCE_nuclear_1,22,1,369,0.0,0.0,0.0,1.6508970675000002e9,0.0,0.0,1.8262214976152796e8,4.9725953665700585e8,0.0,2.0883927112141897e6,0.0,3.9711421171770735e9,0.0,0.0,0.0,0.0,0.0,3.9711421171770735e9,2.3328671466297483e9,1.6382749705473251e9
SRCE,SRCE_onshore_wind_turbine_1,22,1,370,0.0,0.0,0.0,1.161e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943132.4791302058,0.0,0.0,0.0,0.0,0.0,943132.4791302058,1.161e6,-217867.52086979419
SRCE,SRCE_petroleum_liquids_1,22,1,371,0.0,0.0,0.0,1.4655900000000002e6,0.0,0.0,1556.3074222195603,51645.5690138735,0.0,12140.20753400469,0.0,12868.269768266618,0.0,0.0,0.0,44263.30841669411,0.0,12868.269768266618,1.5751953923867922e6,-1.5623271226185255e6
SRCE,SRCE_small_hydroelectric_1,22,1,372,0.0,0.0,0.0,2.18255672e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1666201520361833e7,0.0,0.0,0.0,0.0,0.0,2.1666201520361833e7,2.18255672e6,1.9483644800361834e7
SRCE,SRCE_solar_photovoltaic_1,22,1,373,0.0,0.0,0.0,3.710172e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.406171599160721e7,0.0,0.0,0.0,0.0,0.0,5.406171599160721e7,3.710172e7,1.695999599160721e7
SRSE,SRSE_batteries_1,23,1,374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSE,SRSE_biomass_1,23,1,375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSE,SRSE_biomass_2,23,2,376,0.0,0.0,0.0,6.101882500000001e6,0.0,0.0,4.1803812959999833e6,9.731842848000286e6,0.0,0.0,0.0,1.9598767109551422e7,0.0,0.0,0.0,0.0,0.0,1.9598767109551422e7,2.001410664400027e7,-415339.5344488472
SRSE,SRSE_conventional_hydroelectric_1,23,1,377,0.0,0.0,0.0,1.5173544576e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.472475235292232e8,0.0,0.0,0.0,0.0,0.0,3.472475235292232e8,1.5173544576e8,1.955120777692232e8
SRSE,SRSE_conventional_steam_coal_1,23,1,378,0.0,0.0,0.0,8.992599363e7,0.0,0.0,924.8417607186775,11456.13295492787,0.0,3169.5478276812687,0.0,28119.9529812556,0.0,0.0,0.0,104804.50402812652,0.0,28119.9529812556,9.004634865657145e7,-9.00182287035902e7
SRSE,SRSE_conventional_steam_coal_2,23,2,379,0.0,0.0,0.0,5.54934006e7,0.0,0.0,676.6420475799991,11282.070361841337,0.0,2447.159619583971,0.0,19784.424554848098,0.0,0.0,0.0,101889.0296211365,0.0,19784.424554848098,5.560969550165014e7,-5.558991107709529e7
SRSE,SRSE_hydroelectric_pumped_storage_1,23,1,380,0.0,0.0,0.0,8.92124176e7,0.0,0.0,0.0,0.0,0.0,0.0,9.54668344824986e7,4.688597493338583e8,0.0,0.0,0.0,0.0,0.0,4.688597493338583e8,1.846792520824986e8,2.841804972513597e8
SRSE,SRSE_natural_gas_fired_combined_cycle_1,23,1,381,0.0,0.0,0.0,2.265017791e8,0.0,0.0,4.7789435341643296e7,3.7668487272557473e8,0.0,1.1986272551862307e8,0.0,1.709054769087742e9,0.0,0.0,0.0,1.0298166461496828e9,0.0,1.709054769087742e9,1.8006554588355238e9,-9.160068974778175e7
SRSE,SRSE_natural_gas_fired_combined_cycle_2,23,2,382,0.0,0.0,0.0,2.181792648e7,0.0,0.0,1.228658535774607e6,8.587162015239475e6,0.0,2.6660927092838236e6,0.0,4.014820872892642e7,0.0,0.0,0.0,2.3462299883908406e7,0.0,4.014820872892642e7,5.776213962420631e7,-1.761393089527989e7
SRSE,SRSE_natural_gas_fired_combustion_turbine_1,23,1,383,0.0,0.0,0.0,6.4800918e7,0.0,0.0,3374.216600129836,29809.158682389392,0.0,16121.598355239228,0.0,46402.65654857371,0.0,0.0,0.0,83985.6427790292,0.0,46402.65654857371,6.493420861641679e7,-6.4887805959868215e7
SRSE,SRSE_natural_gas_fired_combustion_turbine_2,23,2,384,0.0,0.0,0.0,1.9824212e6,0.0,0.0,5429.051857649449,41046.30544057786,0.0,21089.7585869647,0.0,86027.92011629605,0.0,0.0,0.0,115335.75765224198,0.0,86027.92011629605,2.165322073537434e6,-2.079294153421138e6
SRSE,SRSE_natural_gas_internal_combustion_engine_1,23,1,385,0.0,0.0,0.0,434700.0,0.0,0.0,47339.59500572984,366380.0397214809,0.0,163149.7439230218,0.0,1.6871982899841426e6,0.0,0.0,0.0,976890.6988754629,0.0,1.6871982899841426e6,1.9884600775256953e6,-301261.7875415527
SRSE,SRSE_natural_gas_steam_turbine_1,23,1,386,0.0,0.0,0.0,4.4428398e6,0.0,0.0,1473.6803001086134,50961.25504218987,0.0,14578.077623902047,0.0,118627.39858722793,0.0,0.0,0.0,150855.125015456,0.0,118627.39858722793,4.660707937981656e6,-4.542080539394428e6
SRSE,SRSE_nuclear_1,23,1,387,0.0,0.0,0.0,1.5576032249999998e9,0.0,0.0,1.7022368429711008e8,4.626370241587643e8,0.0,9881.09379197655,0.0,3.8983014818384852e9,0.0,0.0,0.0,0.0,0.0,3.8983014818384852e9,2.190473814549666e9,1.7078276672888193e9
SRSE,SRSE_petroleum_liquids_1,23,1,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSE,SRSE_small_hydroelectric_1,23,1,389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSE,SRSE_solar_photovoltaic_1,23,1,390,0.0,0.0,0.0,1.0377803544e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4059878055318183e8,0.0,0.0,0.0,0.0,0.0,1.4059878055318183e8,1.0377803544e8,3.682074511318183e7
SRSG,SRSG_batteries_1,24,1,391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG,SRSG_biomass_1,24,1,392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG,SRSG_biomass_2,24,2,393,0.0,0.0,0.0,3.466533e6,0.0,0.0,1.3791750336000207e6,3.208037414399972e6,0.0,0.0,0.0,1.136886335494876e7,0.0,0.0,0.0,0.0,0.0,1.136886335494876e7,8.053745447999993e6,3.3151179069487657e6
SRSG,SRSG_conventional_hydroelectric_1,24,1,394,0.0,0.0,0.0,8.995530552000001e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.388156661285399e8,0.0,0.0,0.0,0.0,0.0,3.388156661285399e8,8.995530552000001e7,2.488603606085399e8
SRSG,SRSG_conventional_steam_coal_1,24,1,395,0.0,0.0,0.0,4.981204799999999e7,0.0,0.0,1021.0249105106494,7569.9221343945,0.0,3017.152913614415,0.0,31554.732242948387,0.0,0.0,0.0,116925.03211199795,0.0,31554.732242948387,4.9940581132070504e7,-4.9909026399827555e7
SRSG,SRSG_conventional_steam_coal_2,24,2,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG,SRSG_geothermal_1,24,1,397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG,SRSG_hydroelectric_pumped_storage_1,24,1,398,0.0,0.0,0.0,1.017601192e7,0.0,0.0,0.0,0.0,0.0,0.0,1.4535225073415129e7,5.6757284088348694e7,0.0,0.0,0.0,0.0,0.0,5.6757284088348694e7,2.471123699341513e7,3.2046047094933566e7
SRSG,SRSG_natural_gas_fired_combined_cycle_1,24,1,399,0.0,0.0,0.0,1.08631208e8,0.0,0.0,1.4424122091879042e7,1.4174103975619778e8,0.0,3.0352750271096826e7,0.0,5.806132682168247e8,0.0,0.0,0.0,3.482445569897819e8,0.0,5.806132682168247e8,6.433936771089555e8,-6.278040889213085e7
SRSG,SRSG_natural_gas_fired_combined_cycle_2,24,2,400,0.0,0.0,0.0,1.4054317480000002e7,0.0,0.0,4.781214197402913e6,3.5786600155330434e7,0.0,8.169548263679156e6,0.0,1.4322323528463644e8,0.0,0.0,0.0,8.803091669338022e7,0.0,1.4322323528463644e8,1.5082259678979272e8,-7.599361505156279e6
SRSG,SRSG_natural_gas_fired_combustion_turbine_1,24,1,401,0.0,0.0,0.0,1.3246115999999999e6,0.0,0.0,1911.3515334449735,28367.64234221244,0.0,15292.83138158695,0.0,21808.37562890177,0.0,0.0,0.0,72643.83324869549,0.0,21808.37562890177,1.4428272585059397e6,-1.4210188828770379e6
SRSG,SRSG_natural_gas_fired_combustion_turbine_2,24,2,402,0.0,0.0,0.0,3.627084568e7,0.0,0.0,457355.4478903576,3.96374721504977e6,0.0,1.521559657998846e6,0.0,1.5833990921913236e7,0.0,0.0,0.0,9.980326952708114e6,0.0,1.5833990921913236e7,5.219383495364709e7,-3.6359844031733856e7
SRSG,SRSG_natural_gas_internal_combustion_engine_1,24,1,403,0.0,0.0,0.0,4.15821e6,0.0,0.0,72949.94996814993,623668.432558586,0.0,192732.92419126705,0.0,2.580276715579206e6,0.0,0.0,0.0,1.5041748650708422e6,0.0,2.580276715579206e6,6.551736171788845e6,-3.971459456209639e6
SRSG,SRSG_natural_gas_steam_turbine_1,24,1,404,0.0,0.0,0.0,5.027693999999999e6,0.0,0.0,764.2754254479714,37752.321958920504,0.0,10144.424259806838,0.0,47749.833617073644,0.0,0.0,0.0,101065.59469728991,0.0,47749.833617073644,5.177420616341465e6,-5.129670782724392e6
SRSG,SRSG_nuclear_1,24,1,405,0.0,0.0,0.0,7.736798250000001e8,0.0,0.0,8.52825357004936e7,2.322147354126474e8,0.0,1.9765274858398472e6,0.0,1.974415696776935e9,0.0,0.0,0.0,0.0,0.0,1.974415696776935e9,1.093153623598981e9,8.812620731779542e8
SRSG,SRSG_onshore_wind_turbine_1,24,1,406,0.0,0.0,0.0,8.61892e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4321155120274517e8,0.0,0.0,0.0,0.0,0.0,2.4321155120274517e8,8.61892e7,1.5702235120274517e8
SRSG,SRSG_petroleum_liquids_1,24,1,407,0.0,0.0,0.0,483000.0,0.0,0.0,1370.7876236758332,54593.096324393584,0.0,10045.968079357528,0.0,8440.045290987038,0.0,0.0,0.0,38998.87691532605,0.0,8440.045290987038,588008.7289427529,-579568.6836517659
SRSG,SRSG_small_hydroelectric_1,24,1,408,0.0,0.0,0.0,2.91180072e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.061875339589982e7,0.0,0.0,0.0,0.0,0.0,3.061875339589982e7,2.91180072e6,2.7706952675899822e7
SRSG,SRSG_solar_photovoltaic_1,24,1,409,0.0,0.0,0.0,7.23574032e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6054295069988817e8,0.0,0.0,0.0,0.0,0.0,1.6054295069988817e8,7.23574032e7,8.818554749988817e7
TRE,TRE_batteries_1,25,1,410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE,TRE_biomass_1,25,1,411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE,TRE_biomass_2,25,2,412,0.0,0.0,0.0,3.976406e6,0.0,0.0,1.6787481983999368e6,3.910170700800043e6,0.0,0.0,0.0,1.2286583678581452e7,0.0,0.0,0.0,0.0,0.0,1.2286583678581452e7,9.56532489919998e6,2.7212587793814726e6
TRE,TRE_conventional_hydroelectric_1,25,1,413,0.0,0.0,0.0,1.0438069280000001e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2101232845561236e7,0.0,0.0,0.0,0.0,0.0,1.2101232845561236e7,1.0438069280000001e7,1.663163565561235e6
TRE,TRE_conventional_steam_coal_1,25,1,414,0.0,0.0,0.0,2.236472172e8,0.0,0.0,919.2821843953155,8536.464143892601,0.0,2976.538337951631,0.0,27461.288987711177,0.0,0.0,0.0,102674.79051612894,0.0,27461.288987711177,2.2376232427518237e8,-2.2373486298619464e8
TRE,TRE_conventional_steam_coal_2,25,2,415,0.0,0.0,0.0,2.027912139e7,0.0,0.0,925.773885245098,9853.385709681028,0.0,3018.7993977019,0.0,27015.19165186739,0.0,0.0,0.0,117649.16581229781,0.0,27015.19165186739,2.041056851480493e7,-2.0383553323153064e7
TRE,TRE_natural_gas_fired_combined_cycle_1,25,1,416,0.0,0.0,0.0,3.051572472e8,0.0,0.0,6.336918086574034e7,4.780472155649921e8,0.0,1.7956902083820143e8,0.0,2.457007942426905e9,0.0,0.0,0.0,1.4920967530123186e9,0.0,2.457007942426905e9,2.5182394174812527e9,-6.1231475054347515e7
TRE,TRE_natural_gas_fired_combined_cycle_2,25,2,417,0.0,0.0,0.0,6.86725263e7,0.0,0.0,3.5113655575931957e6,2.6280074585459154e7,0.0,6.522945657768521e6,0.0,1.3088376012441152e8,0.0,0.0,0.0,8.130819569006039e7,0.0,1.3088376012441152e8,1.8629510779088125e8,-5.541134766646972e7
TRE,TRE_natural_gas_fired_combustion_turbine_1,25,1,418,0.0,0.0,0.0,5.7387029489999995e7,0.0,0.0,1.15271115481779e6,8.404028426394774e6,0.0,3.625251410844032e6,0.0,4.129692460225448e7,0.0,0.0,0.0,2.6580197149108343e7,0.0,4.129692460225448e7,9.714921763116494e7,-5.585229302891046e7
TRE,TRE_natural_gas_fired_combustion_turbine_2,25,2,419,0.0,0.0,0.0,1.528804295e7,0.0,0.0,178621.07995606403,1.3187952928506094e6,0.0,736218.0684885989,0.0,6.618546074839256e6,0.0,0.0,0.0,4.218440067470128e6,0.0,6.618546074839256e6,2.1740117458765395e7,-1.5121571383926138e7
TRE,TRE_natural_gas_internal_combustion_engine_1,25,1,420,0.0,0.0,0.0,1.870995e7,0.0,0.0,1.8793461746915933e6,1.2752640411280846e7,0.0,4.350475835433267e6,0.0,6.712424480873147e7,0.0,0.0,0.0,3.877679657435882e7,0.0,6.712424480873147e7,7.646920899576452e7,-9.344964187033057e6
TRE,TRE_natural_gas_steam_turbine_1,25,1,421,0.0,0.0,0.0,1.4536192019999998e7,0.0,0.0,908.2987682015888,34092.051690253196,0.0,10100.507325369292,0.0,64037.368301770344,0.0,0.0,0.0,114555.82302888251,0.0,64037.368301770344,1.4695848700812705e7,-1.4631811332510935e7
TRE,TRE_nuclear_1,25,1,422,0.0,0.0,0.0,9.89568e8,0.0,0.0,1.0801768982068117e8,2.9411999837441117e8,0.0,2.3317143802948757e6,0.0,2.376208253770513e9,0.0,0.0,0.0,0.0,0.0,2.376208253770513e9,1.394037402575387e9,9.82170851195126e8
TRE,TRE_onshore_wind_turbine_1,25,1,423,0.0,0.0,0.0,1.6275456999999997e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5925486394356745e8,0.0,0.0,0.0,0.0,0.0,4.5925486394356745e8,1.6275456999999997e8,2.965002939435675e8
TRE,TRE_petroleum_liquids_1,25,1,424,0.0,0.0,0.0,2.34591e6,0.0,0.0,1490.642326780366,56185.473108637474,0.0,13943.414484759085,0.0,17489.826173014866,0.0,0.0,0.0,42414.52381730465,0.0,17489.826173014866,2.4599440537374816e6,-2.4424542275644667e6
TRE,TRE_small_hydroelectric_1,25,1,425,0.0,0.0,0.0,750415.6000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43440856120541e6,0.0,0.0,0.0,0.0,0.0,7.43440856120541e6,750415.6000000001,6.68399296120541e6
