region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
FRCC,FRCC_petroleum_liquids_1,4,1,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRCC,FRCC_solar_photovoltaic_1,4,1,42,0.0,0.0,1.3297188579e8,0.0,0.0,0.0,0.0,0.0,0.0,3.232018012211823e8,0.0,0.0,0.0,0.0,0.0,3.232018012211823e8,1.3297188579e8,1.9022991543118227e8
ISNE,ISNE_biomass_1,5,1,43,0.0,0.0,7.818555499999999e6,0.0,2.390714726400013e6,5.564750755199925e6,0.0,0.0,0.0,2.720692328183737e7,0.0,0.0,0.0,0.0,0.0,2.720692328183737e7,1.5774020981599938e7,1.1432902300237432e7
ISNE,ISNE_conventional_hydroelectric_1,5,1,44,0.0,0.0,2.186885136e7,0.0,0.0,0.0,0.0,0.0,0.0,9.826903372100157e7,0.0,0.0,0.0,0.0,0.0,9.826903372100157e7,2.186885136e7,7.640018236100157e7
ISNE,ISNE_hydroelectric_pumped_storage_1,5,1,45,0.0,0.0,8.3180864e7,0.0,0.0,0.0,0.0,0.0,4.698400470872371e7,1.3521832797392517e8,0.0,0.0,0.0,0.0,0.0,1.3521832797392517e8,1.3016486870872371e8,5.053459265201464e6
ISNE,ISNE_natural_gas_fired_combined_cycle_1,5,1,46,0.0,0.0,1.4996172600000003e8,0.0,5.014735171654861e6,3.504470676808747e7,0.0,0.0,0.0,1.4816824787937763e8,0.0,0.0,0.0,1.0810884541364695e8,0.0,1.4816824787937763e8,2.981300133533893e8,-1.499617654740117e8
ISNE,ISNE_natural_gas_fired_combustion_turbine_1,5,1,47,0.0,0.0,1.978372503e7,0.0,2.4288974439956195,17.04313174680013,0.0,0.0,0.0,33.05786828814486,0.0,0.0,0.0,52.57607967937308,0.0,33.05786828814486,1.978379707810887e7,-1.9783764020240583e7
ISNE,ISNE_natural_gas_internal_combustion_engine_1,5,1,48,0.0,0.0,1.10019e6,0.0,3.9396729383966544,26.350287640312704,0.0,0.0,0.0,76.96199227586253,0.0,0.0,0.0,81.28757338342997,0.0,76.96199227586253,1.100301577533962e6,-1.100224615541686e6
ISNE,ISNE_natural_gas_steam_turbine_1,5,1,49,0.0,0.0,523290.5999999999,0.0,0.6663921016363439,20.28547851124546,0.0,0.0,0.0,49.61166141154437,0.0,0.0,0.0,62.57834243062132,0.0,49.61166141154437,523374.1302130434,-523324.5185516319
ISNE,ISNE_nuclear_1,5,1,50,0.0,0.0,7.495860204e8,0.0,6.3495831515056e7,1.728919947556079e8,0.0,0.0,0.0,1.7288639673872385e9,0.0,0.0,0.0,0.0,0.0,1.7288639673872385e9,9.859738466706638e8,7.428901207165747e8
ISNE,ISNE_onshore_wind_turbine_1,5,1,51,0.0,0.0,1.7113999999999998e6,0.0,0.0,0.0,0.0,0.0,0.0,2.328092491434899e6,0.0,0.0,0.0,0.0,0.0,2.328092491434899e6,1.7113999999999998e6,616692.4914348994
