WATER_NODES,TIMEPOINTS,wnode_tp_inflow,wnode_tp_consumption
ERCOT_conventional_hydroelectric_1_inlet,257,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,258,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,259,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,260,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,261,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,262,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,263,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,264,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,265,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,266,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,267,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,268,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,269,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,270,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,271,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,272,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,273,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,274,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,275,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,276,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,277,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,278,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,279,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,280,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,281,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,282,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,283,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,284,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,285,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,286,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,287,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,288,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,289,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,290,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,291,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,292,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,293,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,294,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,295,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,296,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,297,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,298,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,299,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,300,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,301,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,302,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,303,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,304,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,305,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,306,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,307,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,308,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,309,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,310,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,311,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,312,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,313,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,314,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,315,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,316,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,317,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,318,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,319,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,320,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,321,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,322,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,323,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,324,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,325,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,326,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,327,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,328,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,329,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,330,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,331,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,332,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,333,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,334,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,335,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,336,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,337,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,338,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,339,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,340,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,341,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,342,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,343,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,344,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,345,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,346,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,347,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,348,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,349,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,350,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,351,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,352,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,353,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,354,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,355,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,356,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,357,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,358,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,359,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,360,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,361,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,362,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,363,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,364,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,365,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,366,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,367,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,368,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,369,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,370,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,371,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,372,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,373,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,374,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,375,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,376,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,377,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,378,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,379,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,380,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,381,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,382,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,383,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,384,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,385,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,386,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,387,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,388,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,389,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,390,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,391,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,392,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,393,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,394,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,395,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,396,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,397,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,398,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,399,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,400,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,401,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,402,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,403,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,404,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,405,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,406,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,407,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,408,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,409,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,410,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,411,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,412,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,413,8.303310612,0
