Resource,region,technology,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,CapRes_1,CapRes_2,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,CO2_Capture_Rate,CO2_Capture_Cost_per_Metric_Ton,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,storage_cost_tonne,tonne_co2_captured_mwh,co2_cost_mwh,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,interconnect_capex_mw,regional_cost_multiplier,cap_recovery_years,wacc_real,variable_CF,RETRO,Num_RETRO_Sources,Retro1_Source,Retro1_Efficiency,Retro1_Inv_Cost_per_MWyr,Retro2_Source,Retro2_Efficiency,Retro2_Inv_Cost_per_MWyr,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,CapRes_10,ESR_1,ESR_2,ESR_3,ESR_4,ESR_5,ESR_6,ESR_7,ESR_8,ESR_9,ESR_10,ESR_11,ESR_12,ESR_13,ESR_14,ESR_15,ESR_16,MinCapTag_1,MinCapTag_2,MinCapTag_3,MinCapTag_4,MinCapTag_5,Retro3_Source,Retro3_Efficiency,gen_is_variable,Retro3_Inv_Cost_per_MWyr
FRCC_naturalgas_ccavgcf_moderate_0,FRCC,NaturalGas_CCAvgCF_Moderate,0,359,4,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,500.0,0,-1.0,-1,0,0,0,0,0,843177.389,54849.89918,82849.89918000001,0.0,0,0,2.0,0.0,0,0,106,2.0,6.36,0.0,0.0,south_atlantic_naturalgas,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,6,6,10,45550,0,0,0,0,0.0,0.0,0.929,30,0.05,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRCC_naturalgas_ctavgcf_moderate_0,FRCC,NaturalGas_CTAvgCF_Moderate,0,360,4,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,100.0,0,-1.0,-1,0,0,0,0,0,707435.698,46019.70738,67019.70738,0.0,0,0,5.0,0.0,0,0,137,3.5,9.72,0.0,0.0,south_atlantic_naturalgas,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,10,45550,0,0,0,0,0.0,0.0,0.927,30,0.05,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRCC_battery_moderate_0,FRCC,Battery_*_Moderate,0,361,4,0,0,0,0,1,0,0,0,0.0,0.0,0,0,9560.0,2390.0,0,0,0.0,-1,1.0,0,-1.0,-1,0,0,0,0,0,205207.826,19770.19139,24900.19139,122155.824,11887,14940,0.15,0.15,0,0,0,0.0,0.0,0.0,0.0,None,0,0,0.92,0.92,0.0,1,10,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,1.001,15,0.05,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRCC_nuclear_nuclear_moderate_0,FRCC,Nuclear_Nuclear_Moderate,0,362,4,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,2000.0,0,-1.0,-1,0,0,0,0,0,6120353.398,356682.9417,502642.9417,0.0,0,0,2.84,0.0,0,0,285,0.0,10.44,0.0,0.0,south_atlantic_uranium,0,0,1.0,1.0,0.0,0,0,0.041666667,0.083333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,24,24,0,0,0,0,0,0,0.0,0.0,0.969,40,0.05,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FRCC_hydrogen_ctavgcf_moderate_0,FRCC,Hydrogen_CTAvgCF_Moderate,0,363,4,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,100.0,0,-1.0,-1,0,0,0,0,0,778179.267,50621.67807,71621.67807,0.0,0,0,5.0,0.0,0,0,137,0.0,9.72,0.0,0.0,hydrogen,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,10,45550,0,0,0,0,0.0,0.0,0.927,30,0.05,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FRCC_hydrogen_ccavgcf_moderate_0,FRCC,Hydrogen_CCAvgCF_Moderate,0,364,4,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,500.0,0,-1.0,-1,0,0,0,0,0,927495.128,60334.88911,88334.88910999999,0.0,0,0,2.0,0.0,0,0,106,0.0,6.36,0.0,0.0,hydrogen,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,6,6,10,45550,0,0,0,0,0.0,0.0,0.929,30,0.05,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FRCC_landbasedwind_class3_moderate_1,FRCC,LandbasedWind_Class3_Moderate_,1,365,4,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,8127.0,0,0,0.0,-1,1.0,0,8127.2,-1,0,0,0,0,0,783853.804,67355.75376,101046.75376,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,12866.382,251569.222,1.003,30,0.03,0.300190568,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FRCC_landbasedwind_class3_moderate_2,FRCC,LandbasedWind_Class3_Moderate_,2,366,4,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,8115.0,0,0,0.0,-1,1.0,0,8115.1,-1,0,0,0,0,0,783853.804,78012.68223,111703.68223,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,21244.949,415392.333,1.003,30,0.03,0.299739212,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FRCC_utilitypv_class1_moderate_1,FRCC,UtilityPV_Class1_Moderate_,1,367,4,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,66696.0,0,0,0.0,-1,1.0,0,162663.8,-1,0,0,0,0,0,633394.853,55692.14938,69137.14938,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,11391.392,222729.986,0.95,30,0.05,0.242409632,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FRCC_utilitypv_class1_moderate_2,FRCC,UtilityPV_Class1_Moderate_,2,368,4,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,162593.5,-1,0,0,0,0,0,633394.853,74171.55943,87616.55943,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,25920.109,506803.812,0.95,30,0.05,0.244848788,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FRCC_offshorewind_class3_moderate_fixed_0_1,FRCC,OffShoreWind_Class3_Moderate_fixed_0,1,369,4,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,45209.9,-1,0,0,0,0,0,2300222.469,214501.3991,285899.39910000004,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,51000.59,997189.784,1.0,30,0.05,0.329568177,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FRCC_offshorewind_class3_moderate_fixed_0_2,FRCC,OffShoreWind_Class3_Moderate_fixed_0,2,370,4,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,45117.5,-1,0,0,0,0,0,2300222.469,210695.1784,282093.1784,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,48008.846,938678.842,1.0,30,0.05,0.280336231,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FRCC_offshorewind_class12_moderate_floating_0_1,FRCC,OffShoreWind_Class12_Moderate_floating_0,1,371,4,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,424.0,-1,0,0,0,0,0,3685653.853,310263.7969,373450.7969,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,55433.593,1083861.17,1.0,30,0.05,0.337181926,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FRCC_offshorewind_class12_moderate_floating_0_2,FRCC,OffShoreWind_Class12_Moderate_floating_0,2,372,4,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,416.0,-1,0,0,0,0,0,3685653.853,303229.0465,366416.0465,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,49902.752,975719.815,1.0,30,0.05,0.323817879,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ISNE_naturalgas_ccavgcf_moderate_0,ISNE,NaturalGas_CCAvgCF_Moderate,0,373,5,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,19666.0,0,0,0.0,-1,500.0,0,-1.0,-1,0,0,0,0,0,843177.389,54849.89918,82849.89918000001,0.0,0,0,2.0,0.0,0,0,106,2.0,6.36,0.0,0.0,new_england_naturalgas,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,6,6,10,97490,0,0,0,0,0.0,0.0,1.186,30,0.05,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISNE_naturalgas_ctavgcf_moderate_0,ISNE,NaturalGas_CTAvgCF_Moderate,0,374,5,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,3716.0,0,0,0.0,-1,100.0,0,-1.0,-1,0,0,0,0,0,707435.698,46019.70738,67019.70738,0.0,0,0,5.0,0.0,0,0,137,3.5,9.72,0.0,0.0,new_england_naturalgas,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,10,97490,0,0,0,0,0.0,0.0,1.128,30,0.05,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISNE_battery_moderate_0,ISNE,Battery_*_Moderate,0,375,5,0,0,0,0,1,0,0,0,0.0,0.0,0,0,17546.0,4651.0,0,0,0.0,-1,1.0,0,-1.0,-1,0,0,0,0,0,205207.826,19770.19139,24900.19139,122155.824,12230,15283,0.15,0.15,0,0,0,0.0,0.0,0.0,0.0,None,0,0,0.92,0.92,0.0,1,10,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,1.03,15,0.05,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISNE_nuclear_nuclear_moderate_0,ISNE,Nuclear_Nuclear_Moderate,0,376,5,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,2000.0,0,-1.0,-1,0,0,0,0,0,6120353.398,356682.9417,502642.9417,0.0,0,0,2.84,0.0,0,0,285,0.0,10.44,0.0,0.0,new_england_uranium,0,0,1.0,1.0,0.0,0,0,0.041666667,0.083333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,24,24,0,0,0,0,0,0,0.0,0.0,1.133,40,0.05,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISNE_hydrogen_ctavgcf_moderate_0,ISNE,Hydrogen_CTAvgCF_Moderate,0,377,5,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,100.0,0,-1.0,-1,0,0,0,0,0,778179.267,50621.67807,71621.67807,0.0,0,0,5.0,0.0,0,0,137,0.0,9.72,0.0,0.0,hydrogen,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,10,97490,0,0,0,0,0.0,0.0,1.128,30,0.05,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISNE_hydrogen_ccavgcf_moderate_0,ISNE,Hydrogen_CCAvgCF_Moderate,0,378,5,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,500.0,0,-1.0,-1,0,0,0,0,0,927495.128,60334.88911,88334.88910999999,0.0,0,0,2.0,0.0,0,0,106,0.0,6.36,0.0,0.0,hydrogen,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,6,6,10,97490,0,0,0,0,0.0,0.0,1.186,30,0.05,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISNE_landbasedwind_class3_moderate_1,ISNE,LandbasedWind_Class3_Moderate_,1,379,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,29017.0,0,0,0.0,-1,1.0,0,30509.5,-1,0,0,0,0,0,783853.804,118492.3619,152183.36190000002,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,53070.741,1037664.227,1.266,30,0.03,0.46982947,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ISNE_landbasedwind_class3_moderate_2,ISNE,LandbasedWind_Class3_Moderate_,2,380,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,30390.4,-1,0,0,0,0,0,783853.804,127694.4028,161385.40279999998,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,60305.516,1179122.15,1.266,30,0.03,0.383674175,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ISNE_utilitypv_class1_moderate_1,ISNE,UtilityPV_Class1_Moderate_,1,381,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,18578.0,0,0,0.0,-1,1.0,0,142229.0,-1,0,0,0,0,0,633394.853,74518.29308,87963.29308,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,26192.499,512133.958,1.017,30,0.05,0.246358156,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ISNE_utilitypv_class1_moderate_2,ISNE,UtilityPV_Class1_Moderate_,2,382,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,142131.0,-1,0,0,0,0,0,633394.853,98222.23205,111667.23205,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,44828.775,876521.599,1.017,30,0.05,0.243611351,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ISNE_offshorewind_class3_moderate_fixed_1_1,ISNE,OffShoreWind_Class3_Moderate_fixed_1,1,383,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,2872.0,0,0,0.0,-1,1.0,0,5539.2,-1,0,0,0,0,0,2300222.469,221498.3497,292896.3497,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,56501.947,1104750.064,1.0,30,0.05,0.489563257,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ISNE_offshorewind_class3_moderate_fixed_1_2,ISNE,OffShoreWind_Class3_Moderate_fixed_1,2,384,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,5476.8,-1,0,0,0,0,0,2300222.469,227469.9262,298867.9262,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,61196.902,1196547.831,1.0,30,0.05,0.486843377,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ISNE_offshorewind_class3_moderate_fixed_0_1,ISNE,OffShoreWind_Class3_Moderate_fixed_0,1,385,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,1938.8,0,0,0.0,-1,1.0,0,1938.8,-1,0,0,0,0,0,2300222.469,228976.0857,300374.0857,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,62381.071,1219701.195,1.0,30,0.05,0.494348794,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ISNE_offshorewind_class3_moderate_fixed_0_2,ISNE,OffShoreWind_Class3_Moderate_fixed_0,2,386,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,1625.0,0,0,0.0,-1,1.0,0,1911.2,-1,0,0,0,0,0,2300222.469,231411.1193,302809.1193,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,64295.536,1257133.629,1.0,30,0.05,0.49359563,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ISNE_offshorewind_class12_moderate_floating_1_1,ISNE,OffShoreWind_Class12_Moderate_floating_1,1,387,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,9785.2,-1,0,0,0,0,0,3685653.853,327092.9565,390279.9565,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,68664.968,1342566.602,1.0,30,0.05,0.491918296,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ISNE_offshorewind_class12_moderate_floating_1_2,ISNE,OffShoreWind_Class12_Moderate_floating_1,2,388,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,9575.3,-1,0,0,0,0,0,3685653.853,329161.4441,392348.4441,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,70291.248,1374364.327,1.0,30,0.05,0.482593924,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ISNE_offshorewind_class12_moderate_floating_0_1,ISNE,OffShoreWind_Class12_Moderate_floating_0,1,389,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,69044.0,-1,0,0,0,0,0,3685653.853,332739.3303,395926.3303,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,73104.243,1429365.207,1.0,30,0.05,0.498793572,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ISNE_offshorewind_class12_moderate_floating_0_2,ISNE,OffShoreWind_Class12_Moderate_floating_0,2,390,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,68996.0,-1,0,0,0,0,0,3685653.853,329996.9253,393183.9253,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,70948.117,1387207.72,1.0,30,0.05,0.479463398,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
