model,zone,fuel,planning_year,case,unit,value
USENSYS,FRCC,south_atlantic_coal,2040,26z-debug-noCO2Cap,MMBtu,366566432
USENSYS,PJMD,south_atlantic_coal,2040,26z-debug-noCO2Cap,MMBtu,75823024
USENSYS,SRCA,south_atlantic_coal,2040,26z-debug-noCO2Cap,MMBtu,394197338
USENSYS,SRSE,south_atlantic_coal,2040,26z-debug-noCO2Cap,MMBtu,470089963
USENSYS,FRCC,south_atlantic_distillate,2040,26z-debug-noCO2Cap,MMBtu,10
USENSYS,PJMD,south_atlantic_distillate,2040,26z-debug-noCO2Cap,MMBtu,4295
USENSYS,SRCA,south_atlantic_distillate,2040,26z-debug-noCO2Cap,MMBtu,5
USENSYS,SRSE,south_atlantic_distillate,2040,26z-debug-noCO2Cap,MMBtu,20
USENSYS,FRCC,south_atlantic_naturalgas,2040,26z-debug-noCO2Cap,MMBtu,1062664483
USENSYS,PJMD,south_atlantic_naturalgas,2040,26z-debug-noCO2Cap,MMBtu,75558690
USENSYS,SRCA,south_atlantic_naturalgas,2040,26z-debug-noCO2Cap,MMBtu,254386843
USENSYS,SRSE,south_atlantic_naturalgas,2040,26z-debug-noCO2Cap,MMBtu,573801619
USENSYS,FRCC,south_atlantic_naturalgas_ccs90,2040,26z-debug-noCO2Cap,MMBtu,282
USENSYS,SRCA,south_atlantic_naturalgas_ccs90,2040,26z-debug-noCO2Cap,MMBtu,292
USENSYS,SRSE,south_atlantic_naturalgas_ccs90,2040,26z-debug-noCO2Cap,MMBtu,282
USENSYS,FRCC,south_atlantic_uranium,2040,26z-debug-noCO2Cap,MMBtu,330151529
USENSYS,PJMD,south_atlantic_uranium,2040,26z-debug-noCO2Cap,MMBtu,338749344
USENSYS,SRCA,south_atlantic_uranium,2040,26z-debug-noCO2Cap,MMBtu,1099870635
USENSYS,SRSE,south_atlantic_uranium,2040,26z-debug-noCO2Cap,MMBtu,703510261
USENSYS,BASN,waste_biomass,2040,26z-debug-noCO2Cap,MMBtu,2146319
USENSYS,CANO,waste_biomass,2040,26z-debug-noCO2Cap,MMBtu,6923648
USENSYS,CASO,waste_biomass,2040,26z-debug-noCO2Cap,MMBtu,7488190
USENSYS,FRCC,waste_biomass,2040,26z-debug-noCO2Cap,MMBtu,14565337
USENSYS,ISNE,waste_biomass,2040,26z-debug-noCO2Cap,MMBtu,5721832
USENSYS,MISC,waste_biomass,2040,26z-debug-noCO2Cap,MMBtu,6667211
USENSYS,MISE,waste_biomass,2040,26z-debug-noCO2Cap,MMBtu,9389716
USENSYS,MISS,waste_biomass,2040,26z-debug-noCO2Cap,MMBtu,3469045
USENSYS,MISW,waste_biomass,2040,26z-debug-noCO2Cap,MMBtu,5725859
USENSYS,NWPP,waste_biomass,2040,26z-debug-noCO2Cap,MMBtu,3470927
USENSYS,NYCW,waste_biomass,2040,26z-debug-noCO2Cap,MMBtu,104176
USENSYS,NYUP,waste_biomass,2040,26z-debug-noCO2Cap,MMBtu,5794051
USENSYS,PJMC,waste_biomass,2040,26z-debug-noCO2Cap,MMBtu,970583
USENSYS,PJMD,waste_biomass,2040,26z-debug-noCO2Cap,MMBtu,5925361
USENSYS,PJME,waste_biomass,2040,26z-debug-noCO2Cap,MMBtu,7677753
USENSYS,PJMW,waste_biomass,2040,26z-debug-noCO2Cap,MMBtu,2504911
USENSYS,RMRG,waste_biomass,2040,26z-debug-noCO2Cap,MMBtu,570567
USENSYS,SPPC,waste_biomass,2040,26z-debug-noCO2Cap,MMBtu,1042964
USENSYS,SPPN,waste_biomass,2040,26z-debug-noCO2Cap,MMBtu,1644285
USENSYS,SPPS,waste_biomass,2040,26z-debug-noCO2Cap,MMBtu,925013
USENSYS,SRCA,waste_biomass,2040,26z-debug-noCO2Cap,MMBtu,5347637
USENSYS,SRCE,waste_biomass,2040,26z-debug-noCO2Cap,MMBtu,665213
USENSYS,SRSE,waste_biomass,2040,26z-debug-noCO2Cap,MMBtu,13869092
USENSYS,SRSG,waste_biomass,2040,26z-debug-noCO2Cap,MMBtu,2737295
USENSYS,TRE,waste_biomass,2040,26z-debug-noCO2Cap,MMBtu,2656745
USENSYS,SPPC,west_north_central_coal,2040,26z-debug-noCO2Cap,MMBtu,423668904
USENSYS,SPPN,west_north_central_coal,2040,26z-debug-noCO2Cap,MMBtu,308692191
USENSYS,SPPC,west_north_central_distillate,2040,26z-debug-noCO2Cap,MMBtu,10032
USENSYS,SPPN,west_north_central_distillate,2040,26z-debug-noCO2Cap,MMBtu,2839
USENSYS,SPPC,west_north_central_naturalgas,2040,26z-debug-noCO2Cap,MMBtu,18218296
USENSYS,SPPN,west_north_central_naturalgas,2040,26z-debug-noCO2Cap,MMBtu,11419169
USENSYS,SPPC,west_north_central_naturalgas_ccs90,2040,26z-debug-noCO2Cap,MMBtu,269
USENSYS,SPPN,west_north_central_naturalgas_ccs90,2040,26z-debug-noCO2Cap,MMBtu,246
USENSYS,SPPC,west_north_central_uranium,2040,26z-debug-noCO2Cap,MMBtu,105322092
USENSYS,SPPN,west_north_central_uranium,2040,26z-debug-noCO2Cap,MMBtu,63843146
USENSYS,MISS,west_south_central_coal,2040,26z-debug-noCO2Cap,MMBtu,568797956
USENSYS,SPPS,west_south_central_coal,2040,26z-debug-noCO2Cap,MMBtu,227839620
USENSYS,TRE,west_south_central_coal,2040,26z-debug-noCO2Cap,MMBtu,797282799
USENSYS,MISS,west_south_central_distillate,2040,26z-debug-noCO2Cap,MMBtu,1613
USENSYS,SPPS,west_south_central_distillate,2040,26z-debug-noCO2Cap,MMBtu,1053
USENSYS,TRE,west_south_central_distillate,2040,26z-debug-noCO2Cap,MMBtu,14842
USENSYS,TRE_WEST,west_south_central_distillate,2040,26z-debug-noCO2Cap,MMBtu,5504
USENSYS,MISS,west_south_central_naturalgas,2040,26z-debug-noCO2Cap,MMBtu,535806800
USENSYS,SPPS,west_south_central_naturalgas,2040,26z-debug-noCO2Cap,MMBtu,195785641
USENSYS,TRE,west_south_central_naturalgas,2040,26z-debug-noCO2Cap,MMBtu,721588684
USENSYS,TRE_WEST,west_south_central_naturalgas,2040,26z-debug-noCO2Cap,MMBtu,109933060
USENSYS,MISS,west_south_central_naturalgas_ccs90,2040,26z-debug-noCO2Cap,MMBtu,295
USENSYS,SPPS,west_south_central_naturalgas_ccs90,2040,26z-debug-noCO2Cap,MMBtu,289
USENSYS,TRE,west_south_central_naturalgas_ccs90,2040,26z-debug-noCO2Cap,MMBtu,316
USENSYS,TRE_WEST,west_south_central_naturalgas_ccs90,2040,26z-debug-noCO2Cap,MMBtu,269
USENSYS,MISS,west_south_central_uranium,2040,26z-debug-noCO2Cap,MMBtu,495486804
USENSYS,TRE,west_south_central_uranium,2040,26z-debug-noCO2Cap,MMBtu,399969395
USENSYS,MISC,east_north_central_coal,2050,26z-debug-noCO2Cap,MMBtu,201239204
USENSYS,MISE,east_north_central_coal,2050,26z-debug-noCO2Cap,MMBtu,3608225
USENSYS,MISW,east_north_central_coal,2050,26z-debug-noCO2Cap,MMBtu,207733135
USENSYS,PJMC,east_north_central_coal,2050,26z-debug-noCO2Cap,MMBtu,3133220
USENSYS,PJMW,east_north_central_coal,2050,26z-debug-noCO2Cap,MMBtu,140082560
USENSYS,MISC,east_north_central_distillate,2050,26z-debug-noCO2Cap,MMBtu,7352
USENSYS,MISE,east_north_central_distillate,2050,26z-debug-noCO2Cap,MMBtu,9439
USENSYS,MISW,east_north_central_distillate,2050,26z-debug-noCO2Cap,MMBtu,43641
USENSYS,PJMC,east_north_central_distillate,2050,26z-debug-noCO2Cap,MMBtu,7630
USENSYS,PJMW,east_north_central_distillate,2050,26z-debug-noCO2Cap,MMBtu,14811
USENSYS,MISC,east_north_central_naturalgas,2050,26z-debug-noCO2Cap,MMBtu,897350229
USENSYS,MISE,east_north_central_naturalgas,2050,26z-debug-noCO2Cap,MMBtu,454592737
USENSYS,MISW,east_north_central_naturalgas,2050,26z-debug-noCO2Cap,MMBtu,894377918
USENSYS,PJMC,east_north_central_naturalgas,2050,26z-debug-noCO2Cap,MMBtu,141679548
USENSYS,PJMW,east_north_central_naturalgas,2050,26z-debug-noCO2Cap,MMBtu,1622223074
USENSYS,MISC,east_north_central_naturalgas_ccs90,2050,26z-debug-noCO2Cap,MMBtu,208
USENSYS,MISE,east_north_central_naturalgas_ccs90,2050,26z-debug-noCO2Cap,MMBtu,201
USENSYS,MISW,east_north_central_naturalgas_ccs90,2050,26z-debug-noCO2Cap,MMBtu,201
USENSYS,PJMC,east_north_central_naturalgas_ccs90,2050,26z-debug-noCO2Cap,MMBtu,201
USENSYS,PJMW,east_north_central_naturalgas_ccs90,2050,26z-debug-noCO2Cap,MMBtu,209
USENSYS,MISC,east_north_central_uranium,2050,26z-debug-noCO2Cap,MMBtu,209404004
USENSYS,MISE,east_north_central_uranium,2050,26z-debug-noCO2Cap,MMBtu,105691056
USENSYS,MISW,east_north_central_uranium,2050,26z-debug-noCO2Cap,MMBtu,194276223
USENSYS,PJMC,east_north_central_uranium,2050,26z-debug-noCO2Cap,MMBtu,579646239
USENSYS,PJMW,east_north_central_uranium,2050,26z-debug-noCO2Cap,MMBtu,577822798
USENSYS,SRCE,east_south_central_coal,2050,26z-debug-noCO2Cap,MMBtu,134274730
USENSYS,SRCE,east_south_central_distillate,2050,26z-debug-noCO2Cap,MMBtu,6352
USENSYS,SRCE,east_south_central_naturalgas,2050,26z-debug-noCO2Cap,MMBtu,285629870
USENSYS,SRCE,east_south_central_naturalgas_ccs90,2050,26z-debug-noCO2Cap,MMBtu,203
USENSYS,SRCE,east_south_central_uranium,2050,26z-debug-noCO2Cap,MMBtu,742341006
USENSYS,BASN,hydrogen,2050,26z-debug-noCO2Cap,MMBtu,120
USENSYS,CANO,hydrogen,2050,26z-debug-noCO2Cap,MMBtu,113
USENSYS,CASO,hydrogen,2050,26z-debug-noCO2Cap,MMBtu,117
USENSYS,FRCC,hydrogen,2050,26z-debug-noCO2Cap,MMBtu,113
USENSYS,ISNE,hydrogen,2050,26z-debug-noCO2Cap,MMBtu,133
USENSYS,MISC,hydrogen,2050,26z-debug-noCO2Cap,MMBtu,114
USENSYS,MISE,hydrogen,2050,26z-debug-noCO2Cap,MMBtu,117
USENSYS,MISS,hydrogen,2050,26z-debug-noCO2Cap,MMBtu,113
USENSYS,MISW,hydrogen,2050,26z-debug-noCO2Cap,MMBtu,118
USENSYS,NWPP,hydrogen,2050,26z-debug-noCO2Cap,MMBtu,126
USENSYS,NYCW,hydrogen,2050,26z-debug-noCO2Cap,MMBtu,112
USENSYS,NYUP,hydrogen,2050,26z-debug-noCO2Cap,MMBtu,107
USENSYS,PJMC,hydrogen,2050,26z-debug-noCO2Cap,MMBtu,111
USENSYS,PJMD,hydrogen,2050,26z-debug-noCO2Cap,MMBtu,104
USENSYS,PJME,hydrogen,2050,26z-debug-noCO2Cap,MMBtu,109
USENSYS,PJMW,hydrogen,2050,26z-debug-noCO2Cap,MMBtu,115
USENSYS,RMRG,hydrogen,2050,26z-debug-noCO2Cap,MMBtu,127
USENSYS,SPPC,hydrogen,2050,26z-debug-noCO2Cap,MMBtu,114
USENSYS,SPPN,hydrogen,2050,26z-debug-noCO2Cap,MMBtu,116
USENSYS,SPPS,hydrogen,2050,26z-debug-noCO2Cap,MMBtu,112
USENSYS,SRCA,hydrogen,2050,26z-debug-noCO2Cap,MMBtu,121
USENSYS,SRCE,hydrogen,2050,26z-debug-noCO2Cap,MMBtu,120
USENSYS,SRSE,hydrogen,2050,26z-debug-noCO2Cap,MMBtu,117
USENSYS,SRSG,hydrogen,2050,26z-debug-noCO2Cap,MMBtu,117
USENSYS,TRE,hydrogen,2050,26z-debug-noCO2Cap,MMBtu,112
USENSYS,TRE_WEST,hydrogen,2050,26z-debug-noCO2Cap,MMBtu,111
USENSYS,PJME,middle_atlantic_coal,2050,26z-debug-noCO2Cap,MMBtu,123510978
USENSYS,NYCW,middle_atlantic_distillate,2050,26z-debug-noCO2Cap,MMBtu,15427
USENSYS,NYUP,middle_atlantic_distillate,2050,26z-debug-noCO2Cap,MMBtu,6588
USENSYS,PJME,middle_atlantic_distillate,2050,26z-debug-noCO2Cap,MMBtu,12182
USENSYS,NYCW,middle_atlantic_naturalgas,2050,26z-debug-noCO2Cap,MMBtu,649678395
USENSYS,NYUP,middle_atlantic_naturalgas,2050,26z-debug-noCO2Cap,MMBtu,147961179
USENSYS,PJME,middle_atlantic_naturalgas,2050,26z-debug-noCO2Cap,MMBtu,1907834774
USENSYS,NYUP,middle_atlantic_uranium,2050,26z-debug-noCO2Cap,MMBtu,195505035
USENSYS,PJME,middle_atlantic_uranium,2050,26z-debug-noCO2Cap,MMBtu,1168322547
USENSYS,BASN,mountain_coal,2050,26z-debug-noCO2Cap,MMBtu,20027523
USENSYS,RMRG,mountain_coal,2050,26z-debug-noCO2Cap,MMBtu,103741467
USENSYS,SRSG,mountain_coal,2050,26z-debug-noCO2Cap,MMBtu,91756116
USENSYS,BASN,mountain_distillate,2050,26z-debug-noCO2Cap,MMBtu,7744
USENSYS,RMRG,mountain_distillate,2050,26z-debug-noCO2Cap,MMBtu,3698
USENSYS,BASN,mountain_naturalgas,2050,26z-debug-noCO2Cap,MMBtu,188728357
USENSYS,RMRG,mountain_naturalgas,2050,26z-debug-noCO2Cap,MMBtu,15214120
USENSYS,SRSG,mountain_naturalgas,2050,26z-debug-noCO2Cap,MMBtu,112032088
USENSYS,RMRG,mountain_naturalgas_ccs90,2050,26z-debug-noCO2Cap,MMBtu,163
USENSYS,SRSG,mountain_naturalgas_ccs90,2050,26z-debug-noCO2Cap,MMBtu,136
USENSYS,SRSG,mountain_uranium,2050,26z-debug-noCO2Cap,MMBtu,311207739
USENSYS,ISNE,new_england_distillate,2050,26z-debug-noCO2Cap,MMBtu,127271
USENSYS,ISNE,new_england_naturalgas,2050,26z-debug-noCO2Cap,MMBtu,532083414
USENSYS,ISNE,new_england_uranium,2050,26z-debug-noCO2Cap,MMBtu,294492071
USENSYS,BASN,None,2050,26z-debug-noCO2Cap,MMBtu,342868630
USENSYS,CANO,None,2050,26z-debug-noCO2Cap,MMBtu,627891552
USENSYS,CASO,None,2050,26z-debug-noCO2Cap,MMBtu,262938484
USENSYS,FRCC,None,2050,26z-debug-noCO2Cap,MMBtu,205269107
USENSYS,ISNE,None,2050,26z-debug-noCO2Cap,MMBtu,179519456
USENSYS,MISC,None,2050,26z-debug-noCO2Cap,MMBtu,193853120
USENSYS,MISE,None,2050,26z-debug-noCO2Cap,MMBtu,78184579
USENSYS,MISS,None,2050,26z-debug-noCO2Cap,MMBtu,148049283
USENSYS,MISW,None,2050,26z-debug-noCO2Cap,MMBtu,243844097
USENSYS,NWPP,None,2050,26z-debug-noCO2Cap,MMBtu,2705586295
USENSYS,NYCW,None,2050,26z-debug-noCO2Cap,MMBtu,4001808
USENSYS,NYUP,None,2050,26z-debug-noCO2Cap,MMBtu,387825287
USENSYS,PJMC,None,2050,26z-debug-noCO2Cap,MMBtu,79097936
USENSYS,PJMD,None,2050,26z-debug-noCO2Cap,MMBtu,160339443
USENSYS,PJME,None,2050,26z-debug-noCO2Cap,MMBtu,123928818
USENSYS,PJMW,None,2050,26z-debug-noCO2Cap,MMBtu,219361553
USENSYS,RMRG,None,2050,26z-debug-noCO2Cap,MMBtu,280396356
USENSYS,SPPC,None,2050,26z-debug-noCO2Cap,MMBtu,98586872
USENSYS,SPPN,None,2050,26z-debug-noCO2Cap,MMBtu,270794017
USENSYS,SPPS,None,2050,26z-debug-noCO2Cap,MMBtu,349901103
USENSYS,SRCA,None,2050,26z-debug-noCO2Cap,MMBtu,222356380
USENSYS,SRCE,None,2050,26z-debug-noCO2Cap,MMBtu,397894468
USENSYS,SRSE,None,2050,26z-debug-noCO2Cap,MMBtu,448006764
USENSYS,SRSG,None,2050,26z-debug-noCO2Cap,MMBtu,351404740
USENSYS,TRE,None,2050,26z-debug-noCO2Cap,MMBtu,407150394
USENSYS,TRE_WEST,None,2050,26z-debug-noCO2Cap,MMBtu,106426974
USENSYS,CASO,pacific_coal,2050,26z-debug-noCO2Cap,MMBtu,4089807
USENSYS,NWPP,pacific_coal,2050,26z-debug-noCO2Cap,MMBtu,68800413
USENSYS,CANO,pacific_distillate,2050,26z-debug-noCO2Cap,MMBtu,43697
USENSYS,CASO,pacific_distillate,2050,26z-debug-noCO2Cap,MMBtu,1305
USENSYS,NWPP,pacific_distillate,2050,26z-debug-noCO2Cap,MMBtu,459
USENSYS,CANO,pacific_naturalgas,2050,26z-debug-noCO2Cap,MMBtu,289561600
USENSYS,CASO,pacific_naturalgas,2050,26z-debug-noCO2Cap,MMBtu,631918151
USENSYS,NWPP,pacific_naturalgas,2050,26z-debug-noCO2Cap,MMBtu,234642347
USENSYS,CANO,pacific_naturalgas_ccs90,2050,26z-debug-noCO2Cap,MMBtu,191
USENSYS,CASO,pacific_naturalgas_ccs90,2050,26z-debug-noCO2Cap,MMBtu,180
USENSYS,NWPP,pacific_naturalgas_ccs90,2050,26z-debug-noCO2Cap,MMBtu,170
USENSYS,NWPP,pacific_uranium,2050,26z-debug-noCO2Cap,MMBtu,93904592
USENSYS,FRCC,south_atlantic_coal,2050,26z-debug-noCO2Cap,MMBtu,78899010
USENSYS,PJMD,south_atlantic_coal,2050,26z-debug-noCO2Cap,MMBtu,56020235
USENSYS,SRCA,south_atlantic_coal,2050,26z-debug-noCO2Cap,MMBtu,211533845
USENSYS,SRSE,south_atlantic_coal,2050,26z-debug-noCO2Cap,MMBtu,174719415
USENSYS,FRCC,south_atlantic_distillate,2050,26z-debug-noCO2Cap,MMBtu,898
USENSYS,PJMD,south_atlantic_distillate,2050,26z-debug-noCO2Cap,MMBtu,279
USENSYS,SRCA,south_atlantic_distillate,2050,26z-debug-noCO2Cap,MMBtu,6731
USENSYS,SRSE,south_atlantic_distillate,2050,26z-debug-noCO2Cap,MMBtu,1230
USENSYS,FRCC,south_atlantic_naturalgas,2050,26z-debug-noCO2Cap,MMBtu,1169942883
USENSYS,PJMD,south_atlantic_naturalgas,2050,26z-debug-noCO2Cap,MMBtu,30525578
USENSYS,SRCA,south_atlantic_naturalgas,2050,26z-debug-noCO2Cap,MMBtu,448142665
USENSYS,SRSE,south_atlantic_naturalgas,2050,26z-debug-noCO2Cap,MMBtu,739027035
USENSYS,FRCC,south_atlantic_naturalgas_ccs90,2050,26z-debug-noCO2Cap,MMBtu,199
USENSYS,SRCA,south_atlantic_naturalgas_ccs90,2050,26z-debug-noCO2Cap,MMBtu,200
USENSYS,SRSE,south_atlantic_naturalgas_ccs90,2050,26z-debug-noCO2Cap,MMBtu,203
USENSYS,FRCC,south_atlantic_uranium,2050,26z-debug-noCO2Cap,MMBtu,313431127
USENSYS,PJMD,south_atlantic_uranium,2050,26z-debug-noCO2Cap,MMBtu,338299350
USENSYS,SRCA,south_atlantic_uranium,2050,26z-debug-noCO2Cap,MMBtu,1089671403
USENSYS,SRSE,south_atlantic_uranium,2050,26z-debug-noCO2Cap,MMBtu,672258530
USENSYS,BASN,waste_biomass,2050,26z-debug-noCO2Cap,MMBtu,1395307
USENSYS,CANO,waste_biomass,2050,26z-debug-noCO2Cap,MMBtu,5882843
USENSYS,CASO,waste_biomass,2050,26z-debug-noCO2Cap,MMBtu,5310359
USENSYS,FRCC,waste_biomass,2050,26z-debug-noCO2Cap,MMBtu,9105986
USENSYS,ISNE,waste_biomass,2050,26z-debug-noCO2Cap,MMBtu,3089775
USENSYS,MISC,waste_biomass,2050,26z-debug-noCO2Cap,MMBtu,4394767
USENSYS,MISE,waste_biomass,2050,26z-debug-noCO2Cap,MMBtu,3075188
USENSYS,MISS,waste_biomass,2050,26z-debug-noCO2Cap,MMBtu,2340051
USENSYS,MISW,waste_biomass,2050,26z-debug-noCO2Cap,MMBtu,3272913
USENSYS,NWPP,waste_biomass,2050,26z-debug-noCO2Cap,MMBtu,2233618
USENSYS,NYCW,waste_biomass,2050,26z-debug-noCO2Cap,MMBtu,104534
USENSYS,NYUP,waste_biomass,2050,26z-debug-noCO2Cap,MMBtu,1733407
USENSYS,PJMC,waste_biomass,2050,26z-debug-noCO2Cap,MMBtu,629785
USENSYS,PJMD,waste_biomass,2050,26z-debug-noCO2Cap,MMBtu,3467165
USENSYS,PJME,waste_biomass,2050,26z-debug-noCO2Cap,MMBtu,2575814
USENSYS,PJMW,waste_biomass,2050,26z-debug-noCO2Cap,MMBtu,1137324
USENSYS,RMRG,waste_biomass,2050,26z-debug-noCO2Cap,MMBtu,378413
USENSYS,SPPC,waste_biomass,2050,26z-debug-noCO2Cap,MMBtu,249802
USENSYS,SPPN,waste_biomass,2050,26z-debug-noCO2Cap,MMBtu,885513
USENSYS,SPPS,waste_biomass,2050,26z-debug-noCO2Cap,MMBtu,797196
USENSYS,SRCA,waste_biomass,2050,26z-debug-noCO2Cap,MMBtu,3721742
USENSYS,SRCE,waste_biomass,2050,26z-debug-noCO2Cap,MMBtu,605603
USENSYS,SRSE,waste_biomass,2050,26z-debug-noCO2Cap,MMBtu,10206109
USENSYS,SRSG,waste_biomass,2050,26z-debug-noCO2Cap,MMBtu,964916
USENSYS,TRE,waste_biomass,2050,26z-debug-noCO2Cap,MMBtu,1955413
USENSYS,SPPC,west_north_central_coal,2050,26z-debug-noCO2Cap,MMBtu,75926781
USENSYS,SPPN,west_north_central_coal,2050,26z-debug-noCO2Cap,MMBtu,97976845
USENSYS,SPPC,west_north_central_distillate,2050,26z-debug-noCO2Cap,MMBtu,9738
USENSYS,SPPN,west_north_central_distillate,2050,26z-debug-noCO2Cap,MMBtu,3385
USENSYS,SPPC,west_north_central_naturalgas,2050,26z-debug-noCO2Cap,MMBtu,19056350
USENSYS,SPPN,west_north_central_naturalgas,2050,26z-debug-noCO2Cap,MMBtu,10363135
USENSYS,SPPC,west_north_central_naturalgas_ccs90,2050,26z-debug-noCO2Cap,MMBtu,178
USENSYS,SPPN,west_north_central_naturalgas_ccs90,2050,26z-debug-noCO2Cap,MMBtu,163
USENSYS,SPPC,west_north_central_uranium,2050,26z-debug-noCO2Cap,MMBtu,96268260
USENSYS,SPPN,west_north_central_uranium,2050,26z-debug-noCO2Cap,MMBtu,57632110
USENSYS,MISS,west_south_central_coal,2050,26z-debug-noCO2Cap,MMBtu,148800039
USENSYS,SPPS,west_south_central_coal,2050,26z-debug-noCO2Cap,MMBtu,62261104
USENSYS,TRE,west_south_central_coal,2050,26z-debug-noCO2Cap,MMBtu,322299391
USENSYS,MISS,west_south_central_distillate,2050,26z-debug-noCO2Cap,MMBtu,474
USENSYS,SPPS,west_south_central_distillate,2050,26z-debug-noCO2Cap,MMBtu,1209
USENSYS,TRE,west_south_central_distillate,2050,26z-debug-noCO2Cap,MMBtu,23467
USENSYS,TRE_WEST,west_south_central_distillate,2050,26z-debug-noCO2Cap,MMBtu,10982
USENSYS,MISS,west_south_central_naturalgas,2050,26z-debug-noCO2Cap,MMBtu,708924833
USENSYS,SPPS,west_south_central_naturalgas,2050,26z-debug-noCO2Cap,MMBtu,238582295
USENSYS,TRE,west_south_central_naturalgas,2050,26z-debug-noCO2Cap,MMBtu,1030020986
USENSYS,TRE_WEST,west_south_central_naturalgas,2050,26z-debug-noCO2Cap,MMBtu,82772919
USENSYS,MISS,west_south_central_naturalgas_ccs90,2050,26z-debug-noCO2Cap,MMBtu,206
USENSYS,SPPS,west_south_central_naturalgas_ccs90,2050,26z-debug-noCO2Cap,MMBtu,194
USENSYS,TRE,west_south_central_naturalgas_ccs90,2050,26z-debug-noCO2Cap,MMBtu,193
USENSYS,TRE_WEST,west_south_central_naturalgas_ccs90,2050,26z-debug-noCO2Cap,MMBtu,168
USENSYS,MISS,west_south_central_uranium,2050,26z-debug-noCO2Cap,MMBtu,475508816
USENSYS,TRE,west_south_central_uranium,2050,26z-debug-noCO2Cap,MMBtu,377545114
