model,zone,resource_name,tech_type,unit,planning_year,case,start_value,end_value
USENSYS,CANO,CANO_distributed_generation_1,Distributed Solar,MW,2040,26z-debug-noCO2Cap,6426,6426
USENSYS,CANO,CANO_distributed_generation_1,Distributed Solar,MW,2050,26z-debug-noCO2Cap,6562,6562
USENSYS,CANO,CANO_hydroelectric_pumped_storage_1,CANO_hydroelectric_pumped_storage_1_discharger,MW,2030,26z-debug-noCO2Cap,2277,2277
USENSYS,CANO,CANO_hydroelectric_pumped_storage_1,CANO_hydroelectric_pumped_storage_1_discharger,MW,2040,26z-debug-noCO2Cap,2277,2277
USENSYS,CANO,CANO_hydroelectric_pumped_storage_1,CANO_hydroelectric_pumped_storage_1_discharger,MW,2050,26z-debug-noCO2Cap,2277,2277
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2030,26z-debug-noCO2Cap,3113,3113
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2040,26z-debug-noCO2Cap,3113,3113
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2050,26z-debug-noCO2Cap,2635,2635
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2030,26z-debug-noCO2Cap,8297,8297
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2040,26z-debug-noCO2Cap,8297,8297
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2050,26z-debug-noCO2Cap,8297,8297
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2030,26z-debug-noCO2Cap,2244,2244
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2040,26z-debug-noCO2Cap,1443,1443
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2050,26z-debug-noCO2Cap,1004,1004
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2030,26z-debug-noCO2Cap,2434,2434
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2040,26z-debug-noCO2Cap,2062,2062
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2050,26z-debug-noCO2Cap,1945,1945
USENSYS,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2030,26z-debug-noCO2Cap,444,444
USENSYS,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2040,26z-debug-noCO2Cap,444,444
USENSYS,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2050,26z-debug-noCO2Cap,434,434
USENSYS,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas,MW,2030,26z-debug-noCO2Cap,3,3
USENSYS,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas,MW,2040,26z-debug-noCO2Cap,3,3
USENSYS,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas,MW,2050,26z-debug-noCO2Cap,3,3
USENSYS,CANO,CANO_onshore_wind_turbine_1,Wind,MW,2030,26z-debug-noCO2Cap,1442,1442
USENSYS,CANO,CANO_onshore_wind_turbine_1,Wind,MW,2040,26z-debug-noCO2Cap,698,698
USENSYS,CANO,CANO_onshore_wind_turbine_1,Wind,MW,2050,26z-debug-noCO2Cap,62,62
USENSYS,CANO,CANO_petroleum_liquids_1,Other,MW,2030,26z-debug-noCO2Cap,177,177
USENSYS,CANO,CANO_petroleum_liquids_1,Other,MW,2040,26z-debug-noCO2Cap,170,170
USENSYS,CANO,CANO_petroleum_liquids_1,Other,MW,2050,26z-debug-noCO2Cap,151,151
USENSYS,CANO,CANO_small_hydroelectric_1,Hydro,MW,2030,26z-debug-noCO2Cap,216,216
USENSYS,CANO,CANO_small_hydroelectric_1,Hydro,MW,2040,26z-debug-noCO2Cap,213,213
USENSYS,CANO,CANO_small_hydroelectric_1,Hydro,MW,2050,26z-debug-noCO2Cap,195,195
USENSYS,CANO,CANO_solar_photovoltaic_1,Solar,MW,2030,26z-debug-noCO2Cap,6326,6326
USENSYS,CANO,CANO_solar_photovoltaic_1,Solar,MW,2040,26z-debug-noCO2Cap,6285,6285
USENSYS,CANO,CANO_solar_photovoltaic_1,Solar,MW,2050,26z-debug-noCO2Cap,2502,2502
USENSYS,CASO,CASO_batteries_1,Battery,MW,2030,26z-debug-noCO2Cap,8963,8963
USENSYS,CASO,CASO_batteries_1,Battery,MW,2040,26z-debug-noCO2Cap,84,84
USENSYS,CASO,CASO_batteries_1,Battery,MW,2050,26z-debug-noCO2Cap,84,84
USENSYS,CASO,CASO_biomass_1,Biomass,MW,2030,26z-debug-noCO2Cap,104,104
USENSYS,CASO,CASO_biomass_1,Biomass,MW,2040,26z-debug-noCO2Cap,73,73
USENSYS,CASO,CASO_biomass_1,Biomass,MW,2050,26z-debug-noCO2Cap,13,13
USENSYS,CASO,CASO_biomass_2,Biomass,MW,2030,26z-debug-noCO2Cap,25,25
USENSYS,CASO,CASO_biomass_2,Biomass,MW,2040,26z-debug-noCO2Cap,21,21
USENSYS,CASO,CASO_biomass_2,Biomass,MW,2050,26z-debug-noCO2Cap,54,54
USENSYS,CASO,CASO_conventional_hydroelectric_1,Hydro,MW,2030,26z-debug-noCO2Cap,971,971
USENSYS,CASO,CASO_conventional_hydroelectric_1,Hydro,MW,2040,26z-debug-noCO2Cap,955,955
USENSYS,CASO,CASO_conventional_hydroelectric_1,Hydro,MW,2050,26z-debug-noCO2Cap,919,919
USENSYS,CASO,CASO_conventional_steam_coal_1,Coal,MW,2030,26z-debug-noCO2Cap,50,50
USENSYS,CASO,CASO_conventional_steam_coal_1,Coal,MW,2040,26z-debug-noCO2Cap,50,50
USENSYS,CASO,CASO_conventional_steam_coal_1,Coal,MW,2050,26z-debug-noCO2Cap,50,50
USENSYS,CASO,CASO_distributed_generation_1,Distributed Solar,MW,2030,26z-debug-noCO2Cap,8292,8292
USENSYS,CASO,CASO_distributed_generation_1,Distributed Solar,MW,2040,26z-debug-noCO2Cap,9999,9999
USENSYS,CASO,CASO_distributed_generation_1,Distributed Solar,MW,2050,26z-debug-noCO2Cap,10210,10210
USENSYS,CASO,CASO_geothermal_1,Geothermal,MW,2030,26z-debug-noCO2Cap,24,24
USENSYS,CASO,CASO_geothermal_1,Geothermal,MW,2040,26z-debug-noCO2Cap,24,24
USENSYS,CASO,CASO_geothermal_1,Geothermal,MW,2050,26z-debug-noCO2Cap,24,24
USENSYS,CASO,CASO_hydroelectric_pumped_storage_1,CASO_hydroelectric_pumped_storage_1_discharger,MW,2030,26z-debug-noCO2Cap,1665,1665
USENSYS,CASO,CASO_hydroelectric_pumped_storage_1,CASO_hydroelectric_pumped_storage_1_discharger,MW,2040,26z-debug-noCO2Cap,1665,1665
USENSYS,CASO,CASO_hydroelectric_pumped_storage_1,CASO_hydroelectric_pumped_storage_1_discharger,MW,2050,26z-debug-noCO2Cap,1665,1665
USENSYS,CASO,CASO_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2030,26z-debug-noCO2Cap,2249,2249
USENSYS,CASO,CASO_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2040,26z-debug-noCO2Cap,2131,2131
USENSYS,CASO,CASO_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2050,26z-debug-noCO2Cap,1340,1340
USENSYS,CASO,CASO_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2030,26z-debug-noCO2Cap,7458,7458
USENSYS,CASO,CASO_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2040,26z-debug-noCO2Cap,7458,7458
USENSYS,CASO,CASO_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2050,26z-debug-noCO2Cap,7458,7458
USENSYS,CASO,CASO_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2030,26z-debug-noCO2Cap,1865,1865
USENSYS,CASO,CASO_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2040,26z-debug-noCO2Cap,3955,3955
USENSYS,CASO,CASO_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2050,26z-debug-noCO2Cap,3955,3955
USENSYS,CASO,CASO_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2030,26z-debug-noCO2Cap,4575,4575
USENSYS,CASO,CASO_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2040,26z-debug-noCO2Cap,1455,1455
USENSYS,CASO,CASO_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2050,26z-debug-noCO2Cap,1402,1402
USENSYS,CASO,CASO_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2030,26z-debug-noCO2Cap,50,50
USENSYS,CASO,CASO_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2040,26z-debug-noCO2Cap,50,50
USENSYS,CASO,CASO_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2050,26z-debug-noCO2Cap,49,49
USENSYS,CASO,CASO_onshore_wind_turbine_1,Wind,MW,2030,26z-debug-noCO2Cap,3944,3944
USENSYS,CASO,CASO_onshore_wind_turbine_1,Wind,MW,2040,26z-debug-noCO2Cap,3464,3464
USENSYS,CASO,CASO_onshore_wind_turbine_1,Wind,MW,2050,26z-debug-noCO2Cap,416,416
USENSYS,CASO,CASO_petroleum_liquids_1,Other,MW,2030,26z-debug-noCO2Cap,14,14
USENSYS,CASO,CASO_petroleum_liquids_1,Other,MW,2040,26z-debug-noCO2Cap,8,8
USENSYS,CASO,CASO_petroleum_liquids_1,Other,MW,2050,26z-debug-noCO2Cap,3,3
USENSYS,CASO,CASO_small_hydroelectric_1,Hydro,MW,2030,26z-debug-noCO2Cap,73,73
USENSYS,CASO,CASO_small_hydroelectric_1,Hydro,MW,2040,26z-debug-noCO2Cap,73,73
USENSYS,CASO,CASO_small_hydroelectric_1,Hydro,MW,2050,26z-debug-noCO2Cap,72,72
USENSYS,CASO,CASO_solar_photovoltaic_1,Solar,MW,2030,26z-debug-noCO2Cap,13801,13801
USENSYS,CASO,CASO_solar_photovoltaic_1,Solar,MW,2040,26z-debug-noCO2Cap,13760,13760
USENSYS,CASO,CASO_solar_photovoltaic_1,Solar,MW,2050,26z-debug-noCO2Cap,6500,6500
USENSYS,CASO,CASO_utilitypv_class1_moderate_3,Solar,MW,2050,26z-debug-noCO2Cap,15870,15870
USENSYS,CASO,CASO_utilitypv_class1_moderate_5,Solar,MW,2050,26z-debug-noCO2Cap,3314,3314
USENSYS,FRCC,FRCC_batteries_1,Battery,MW,2030,26z-debug-noCO2Cap,555,555
USENSYS,FRCC,FRCC_batteries_1,Battery,MW,2040,26z-debug-noCO2Cap,555,555
USENSYS,FRCC,FRCC_batteries_1,Battery,MW,2050,26z-debug-noCO2Cap,555,555
USENSYS,FRCC,FRCC_biomass_1,Biomass,MW,2030,26z-debug-noCO2Cap,69,69
USENSYS,FRCC,FRCC_biomass_1,Biomass,MW,2040,26z-debug-noCO2Cap,130,130
USENSYS,FRCC,FRCC_biomass_1,Biomass,MW,2050,26z-debug-noCO2Cap,28,28
USENSYS,FRCC,FRCC_biomass_2,Biomass,MW,2030,26z-debug-noCO2Cap,120,120
USENSYS,FRCC,FRCC_biomass_2,Biomass,MW,2040,26z-debug-noCO2Cap,4,4
USENSYS,FRCC,FRCC_biomass_2,Biomass,MW,2050,26z-debug-noCO2Cap,65,65
USENSYS,FRCC,FRCC_conventional_hydroelectric_1,Hydro,MW,2030,26z-debug-noCO2Cap,44,44
USENSYS,FRCC,FRCC_conventional_hydroelectric_1,Hydro,MW,2040,26z-debug-noCO2Cap,44,44
USENSYS,FRCC,FRCC_conventional_hydroelectric_1,Hydro,MW,2050,26z-debug-noCO2Cap,44,44
USENSYS,FRCC,FRCC_conventional_steam_coal_1,Coal,MW,2030,26z-debug-noCO2Cap,3748,3748
USENSYS,FRCC,FRCC_conventional_steam_coal_1,Coal,MW,2040,26z-debug-noCO2Cap,1119,1119
USENSYS,FRCC,FRCC_conventional_steam_coal_1,Coal,MW,2050,26z-debug-noCO2Cap,445,445
USENSYS,FRCC,FRCC_conventional_steam_coal_2,Coal,MW,2030,26z-debug-noCO2Cap,1119,1119
USENSYS,FRCC,FRCC_conventional_steam_coal_2,Coal,MW,2040,26z-debug-noCO2Cap,3162,3162
USENSYS,FRCC,FRCC_conventional_steam_coal_2,Coal,MW,2050,26z-debug-noCO2Cap,453,453
USENSYS,FRCC,FRCC_distributed_generation_1,Distributed Solar,MW,2030,26z-debug-noCO2Cap,5592,5592
USENSYS,FRCC,FRCC_distributed_generation_1,Distributed Solar,MW,2040,26z-debug-noCO2Cap,7445,7445
USENSYS,FRCC,FRCC_distributed_generation_1,Distributed Solar,MW,2050,26z-debug-noCO2Cap,7817,7817
USENSYS,FRCC,FRCC_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2030,26z-debug-noCO2Cap,2766,2766
USENSYS,FRCC,FRCC_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2040,26z-debug-noCO2Cap,32916,32916
USENSYS,FRCC,FRCC_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2050,26z-debug-noCO2Cap,32916,32916
USENSYS,FRCC,FRCC_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2030,26z-debug-noCO2Cap,33276,33276
USENSYS,FRCC,FRCC_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2040,26z-debug-noCO2Cap,2588,2588
USENSYS,FRCC,FRCC_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2050,26z-debug-noCO2Cap,2532,2532
USENSYS,FRCC,FRCC_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2030,26z-debug-noCO2Cap,8586,8586
USENSYS,FRCC,FRCC_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2040,26z-debug-noCO2Cap,8448,8448
USENSYS,FRCC,FRCC_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2050,26z-debug-noCO2Cap,133,133
USENSYS,FRCC,FRCC_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2030,26z-debug-noCO2Cap,244,244
USENSYS,FRCC,FRCC_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2040,26z-debug-noCO2Cap,235,235
USENSYS,FRCC,FRCC_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2050,26z-debug-noCO2Cap,6823,6823
USENSYS,FRCC,FRCC_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2030,26z-debug-noCO2Cap,280,280
USENSYS,FRCC,FRCC_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2040,26z-debug-noCO2Cap,263,263
USENSYS,FRCC,FRCC_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2050,26z-debug-noCO2Cap,251,251
USENSYS,FRCC,FRCC_natural_gas_steam_turbine_1,Natural Gas,MW,2030,26z-debug-noCO2Cap,335,335
USENSYS,FRCC,FRCC_natural_gas_steam_turbine_1,Natural Gas,MW,2040,26z-debug-noCO2Cap,335,335
USENSYS,FRCC,FRCC_natural_gas_steam_turbine_1,Natural Gas,MW,2050,26z-debug-noCO2Cap,335,335
USENSYS,FRCC,FRCC_nuclear_1,Nuclear,MW,2030,26z-debug-noCO2Cap,3737,3737
USENSYS,FRCC,FRCC_nuclear_1,Nuclear,MW,2040,26z-debug-noCO2Cap,3737,3737
USENSYS,FRCC,FRCC_nuclear_1,Nuclear,MW,2050,26z-debug-noCO2Cap,3737,3737
USENSYS,FRCC,FRCC_petroleum_liquids_1,Other,MW,2030,26z-debug-noCO2Cap,452,452
USENSYS,FRCC,FRCC_petroleum_liquids_1,Other,MW,2040,26z-debug-noCO2Cap,150,150
USENSYS,FRCC,FRCC_petroleum_liquids_1,Other,MW,2050,26z-debug-noCO2Cap,4,4
USENSYS,FRCC,FRCC_solar_photovoltaic_1,Solar,MW,2030,26z-debug-noCO2Cap,9463,9463
USENSYS,FRCC,FRCC_solar_photovoltaic_1,Solar,MW,2040,26z-debug-noCO2Cap,9414,9414
USENSYS,FRCC,FRCC_solar_photovoltaic_1,Solar,MW,2050,26z-debug-noCO2Cap,5878,5878
USENSYS,ISNE,ISNE_batteries_1,Battery,MW,2030,26z-debug-noCO2Cap,366,366
USENSYS,ISNE,ISNE_batteries_1,Battery,MW,2040,26z-debug-noCO2Cap,366,366
USENSYS,ISNE,ISNE_batteries_1,Battery,MW,2050,26z-debug-noCO2Cap,366,366
USENSYS,ISNE,ISNE_biomass_1,Biomass,MW,2030,26z-debug-noCO2Cap,106,106
USENSYS,ISNE,ISNE_biomass_1,Biomass,MW,2040,26z-debug-noCO2Cap,48,48
USENSYS,ISNE,ISNE_biomass_1,Biomass,MW,2050,26z-debug-noCO2Cap,17,17
USENSYS,ISNE,ISNE_biomass_2,Biomass,MW,2030,26z-debug-noCO2Cap,52,52
USENSYS,ISNE,ISNE_biomass_2,Biomass,MW,2040,26z-debug-noCO2Cap,9,9
USENSYS,ISNE,ISNE_biomass_2,Biomass,MW,2050,26z-debug-noCO2Cap,14,14
USENSYS,ISNE,ISNE_conventional_hydroelectric_1,Hydro,MW,2030,26z-debug-noCO2Cap,593,593
USENSYS,ISNE,ISNE_conventional_hydroelectric_1,Hydro,MW,2040,26z-debug-noCO2Cap,516,516
USENSYS,ISNE,ISNE_conventional_hydroelectric_1,Hydro,MW,2050,26z-debug-noCO2Cap,465,465
USENSYS,ISNE,ISNE_distributed_generation_1,Distributed Solar,MW,2030,26z-debug-noCO2Cap,5017,5017
USENSYS,ISNE,ISNE_distributed_generation_1,Distributed Solar,MW,2040,26z-debug-noCO2Cap,5664,5664
USENSYS,ISNE,ISNE_distributed_generation_1,Distributed Solar,MW,2050,26z-debug-noCO2Cap,5940,5940
USENSYS,ISNE,ISNE_hydroelectric_pumped_storage_1,ISNE_hydroelectric_pumped_storage_1_discharger,MW,2030,26z-debug-noCO2Cap,1768,1768
USENSYS,ISNE,ISNE_hydroelectric_pumped_storage_1,ISNE_hydroelectric_pumped_storage_1_discharger,MW,2040,26z-debug-noCO2Cap,1768,1768
USENSYS,ISNE,ISNE_hydroelectric_pumped_storage_1,ISNE_hydroelectric_pumped_storage_1_discharger,MW,2050,26z-debug-noCO2Cap,1768,1768
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_0,Wind,MW,2040,26z-debug-noCO2Cap,3242,3242
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_0,Wind,MW,2050,26z-debug-noCO2Cap,3242,3242
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_1,Wind,MW,2040,26z-debug-noCO2Cap,1664,1664
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_1,Wind,MW,2050,26z-debug-noCO2Cap,1664,1664
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_2,Wind,MW,2050,26z-debug-noCO2Cap,3972,3972
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_3,Wind,MW,2050,26z-debug-noCO2Cap,3005,3005
USENSYS,ISNE,ISNE_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2030,26z-debug-noCO2Cap,3812,3812
USENSYS,ISNE,ISNE_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2040,26z-debug-noCO2Cap,3607,3607
USENSYS,ISNE,ISNE_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2050,26z-debug-noCO2Cap,2863,2863
USENSYS,ISNE,ISNE_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2030,26z-debug-noCO2Cap,10499,10499
USENSYS,ISNE,ISNE_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2040,26z-debug-noCO2Cap,10499,10499
USENSYS,ISNE,ISNE_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2050,26z-debug-noCO2Cap,10499,10499
USENSYS,ISNE,ISNE_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2030,26z-debug-noCO2Cap,414,414
USENSYS,ISNE,ISNE_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2040,26z-debug-noCO2Cap,414,414
USENSYS,ISNE,ISNE_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2050,26z-debug-noCO2Cap,378,378
USENSYS,ISNE,ISNE_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2030,26z-debug-noCO2Cap,1420,1420
USENSYS,ISNE,ISNE_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2040,26z-debug-noCO2Cap,1376,1376
USENSYS,ISNE,ISNE_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2050,26z-debug-noCO2Cap,1376,1376
USENSYS,ISNE,ISNE_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2030,26z-debug-noCO2Cap,57,57
USENSYS,ISNE,ISNE_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2040,26z-debug-noCO2Cap,57,57
USENSYS,ISNE,ISNE_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2050,26z-debug-noCO2Cap,52,52
USENSYS,ISNE,ISNE_natural_gas_steam_turbine_1,Natural Gas,MW,2030,26z-debug-noCO2Cap,21,21
USENSYS,ISNE,ISNE_natural_gas_steam_turbine_1,Natural Gas,MW,2040,26z-debug-noCO2Cap,17,17
USENSYS,ISNE,ISNE_natural_gas_steam_turbine_1,Natural Gas,MW,2050,26z-debug-noCO2Cap,10,10
USENSYS,ISNE,ISNE_naturalgas_ccavgcf_moderate_0,Natural Gas,MW,2050,26z-debug-noCO2Cap,11696,11696
USENSYS,ISNE,ISNE_nuclear_1,Nuclear,MW,2030,26z-debug-noCO2Cap,3348,3348
USENSYS,ISNE,ISNE_nuclear_1,Nuclear,MW,2040,26z-debug-noCO2Cap,3348,3348
USENSYS,ISNE,ISNE_nuclear_1,Nuclear,MW,2050,26z-debug-noCO2Cap,3348,3348
USENSYS,ISNE,ISNE_onshore_wind_turbine_1,Wind,MW,2030,26z-debug-noCO2Cap,1539,1539
USENSYS,ISNE,ISNE_onshore_wind_turbine_1,Wind,MW,2040,26z-debug-noCO2Cap,1238,1238
USENSYS,ISNE,ISNE_onshore_wind_turbine_1,Wind,MW,2050,26z-debug-noCO2Cap,40,40
USENSYS,ISNE,ISNE_petroleum_liquids_1,Other,MW,2030,26z-debug-noCO2Cap,1044,1044
USENSYS,ISNE,ISNE_petroleum_liquids_1,Other,MW,2040,26z-debug-noCO2Cap,824,824
USENSYS,ISNE,ISNE_petroleum_liquids_1,Other,MW,2050,26z-debug-noCO2Cap,392,392
USENSYS,ISNE,ISNE_small_hydroelectric_1,Hydro,MW,2030,26z-debug-noCO2Cap,254,254
USENSYS,ISNE,ISNE_small_hydroelectric_1,Hydro,MW,2040,26z-debug-noCO2Cap,227,227
USENSYS,ISNE,ISNE_small_hydroelectric_1,Hydro,MW,2050,26z-debug-noCO2Cap,198,198
USENSYS,ISNE,ISNE_solar_photovoltaic_1,Solar,MW,2030,26z-debug-noCO2Cap,2683,2683
USENSYS,ISNE,ISNE_solar_photovoltaic_1,Solar,MW,2040,26z-debug-noCO2Cap,2681,2681
USENSYS,ISNE,ISNE_solar_photovoltaic_1,Solar,MW,2050,26z-debug-noCO2Cap,1160,1160
USENSYS,MISC,MISC_batteries_1,Battery,MW,2030,26z-debug-noCO2Cap,36,36
USENSYS,MISC,MISC_batteries_1,Battery,MW,2040,26z-debug-noCO2Cap,36,36
USENSYS,MISC,MISC_batteries_1,Battery,MW,2050,26z-debug-noCO2Cap,36,36
USENSYS,MISC,MISC_biomass_1,Biomass,MW,2030,26z-debug-noCO2Cap,77,77
USENSYS,MISC,MISC_biomass_1,Biomass,MW,2040,26z-debug-noCO2Cap,75,75
USENSYS,MISC,MISC_biomass_1,Biomass,MW,2050,26z-debug-noCO2Cap,53,53
USENSYS,MISC,MISC_biomass_2,Biomass,MW,2030,26z-debug-noCO2Cap,2,2
USENSYS,MISC,MISC_biomass_2,Biomass,MW,2040,26z-debug-noCO2Cap,2,2
USENSYS,MISC,MISC_biomass_2,Biomass,MW,2050,26z-debug-noCO2Cap,1,1
USENSYS,MISC,MISC_conventional_hydroelectric_1,Hydro,MW,2030,26z-debug-noCO2Cap,449,449
USENSYS,MISC,MISC_conventional_hydroelectric_1,Hydro,MW,2040,26z-debug-noCO2Cap,277,277
USENSYS,MISC,MISC_conventional_hydroelectric_1,Hydro,MW,2050,26z-debug-noCO2Cap,277,277
USENSYS,MISC,MISC_conventional_steam_coal_1,Coal,MW,2030,26z-debug-noCO2Cap,4223,4223
USENSYS,MISC,MISC_conventional_steam_coal_1,Coal,MW,2040,26z-debug-noCO2Cap,6249,6249
USENSYS,MISC,MISC_conventional_steam_coal_1,Coal,MW,2050,26z-debug-noCO2Cap,2165,2165
USENSYS,MISC,MISC_conventional_steam_coal_2,Coal,MW,2030,26z-debug-noCO2Cap,10380,10380
USENSYS,MISC,MISC_conventional_steam_coal_2,Coal,MW,2040,26z-debug-noCO2Cap,1238,1238
USENSYS,MISC,MISC_conventional_steam_coal_2,Coal,MW,2050,26z-debug-noCO2Cap,534,534
USENSYS,MISC,MISC_distributed_generation_1,Distributed Solar,MW,2030,26z-debug-noCO2Cap,1486,1486
USENSYS,MISC,MISC_distributed_generation_1,Distributed Solar,MW,2040,26z-debug-noCO2Cap,3144,3144
USENSYS,MISC,MISC_distributed_generation_1,Distributed Solar,MW,2050,26z-debug-noCO2Cap,4278,4278
USENSYS,MISC,MISC_hydroelectric_pumped_storage_1,MISC_hydroelectric_pumped_storage_1_discharger,MW,2030,26z-debug-noCO2Cap,471,471
USENSYS,MISC,MISC_hydroelectric_pumped_storage_1,MISC_hydroelectric_pumped_storage_1_discharger,MW,2040,26z-debug-noCO2Cap,471,471
USENSYS,MISC,MISC_hydroelectric_pumped_storage_1,MISC_hydroelectric_pumped_storage_1_discharger,MW,2050,26z-debug-noCO2Cap,471,471
USENSYS,MISC,MISC_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2030,26z-debug-noCO2Cap,4246,4246
USENSYS,MISC,MISC_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2040,26z-debug-noCO2Cap,4246,4246
USENSYS,MISC,MISC_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2050,26z-debug-noCO2Cap,4246,4246
USENSYS,MISC,MISC_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2030,26z-debug-noCO2Cap,792,792
USENSYS,MISC,MISC_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2040,26z-debug-noCO2Cap,792,792
USENSYS,MISC,MISC_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2050,26z-debug-noCO2Cap,792,792
USENSYS,MISC,MISC_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2030,26z-debug-noCO2Cap,8951,8951
USENSYS,MISC,MISC_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2040,26z-debug-noCO2Cap,3812,3812
USENSYS,MISC,MISC_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2050,26z-debug-noCO2Cap,310,310
USENSYS,MISC,MISC_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2030,26z-debug-noCO2Cap,578,578
USENSYS,MISC,MISC_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2040,26z-debug-noCO2Cap,5597,5597
USENSYS,MISC,MISC_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2050,26z-debug-noCO2Cap,5213,5213
USENSYS,MISC,MISC_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2030,26z-debug-noCO2Cap,73,73
USENSYS,MISC,MISC_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2040,26z-debug-noCO2Cap,36,36
USENSYS,MISC,MISC_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2050,26z-debug-noCO2Cap,35,35
