model,zone,resource_name,planning_year,case,value
GenX,SRCE,SRCE_distributed_generation_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,141053.0153566889
GenX,SRCE,SRCE_landbasedwind_class3_moderate_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,2352426.926858991
GenX,SRCE,SRCE_landbasedwind_class3_moderate_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.5750736766871803
GenX,SRCE,SRCE_utilitypv_class1_moderate_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,1850823.275413653
GenX,SRCE,SRCE_utilitypv_class1_moderate_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.4052595050276808
GenX,SRSE,SRSE_solar_photovoltaic_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,112219.73077977168
GenX,SRSE,SRSE_distributed_generation_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,85238.53630608617
GenX,SRSE,SRSE_landbasedwind_class3_moderate_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.3941373234443593
GenX,SRSE,SRSE_landbasedwind_class3_moderate_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.2432470171906517
GenX,SRSE,SRSE_utilitypv_class1_moderate_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,147287.05483842097
GenX,SRSE,SRSE_utilitypv_class1_moderate_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.2781248714346573
GenX,SRSE,SRSE_offshorewind_class3_moderate_fixed_0_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.087773808115684
GenX,SRSE,SRSE_offshorewind_class3_moderate_fixed_0_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.0802769472879302
GenX,SRSG,SRSG_onshore_wind_turbine_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,611081.6215896257
GenX,SRSG,SRSG_solar_photovoltaic_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,382203.0479195756
GenX,SRSG,SRSG_distributed_generation_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,560835.135001442
GenX,SRSG,SRSG_landbasedwind_class3_moderate_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.8671606591041909
GenX,SRSG,SRSG_landbasedwind_class3_moderate_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.3327160056135584
GenX,SRSG,SRSG_utilitypv_class1_moderate_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,1015239.8553186358
GenX,SRSG,SRSG_utilitypv_class1_moderate_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.4946821482974266
GenX,TRE,TRE_onshore_wind_turbine_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,6254767.5891643865
GenX,TRE,TRE_solar_photovoltaic_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,3188299.076916203
GenX,TRE,TRE_distributed_generation_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,2797825.236540474
GenX,TRE,TRE_landbasedwind_class3_moderate_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,85474261.73439887
GenX,TRE,TRE_landbasedwind_class3_moderate_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,1.7234826732948871
GenX,TRE,TRE_utilitypv_class1_moderate_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,3084697.711515045
GenX,TRE,TRE_utilitypv_class1_moderate_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.5182073822439867
GenX,TRE,TRE_offshorewind_class3_moderate_fixed_0_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.1419579656939179
GenX,TRE,TRE_offshorewind_class3_moderate_fixed_0_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.1258613577469749
GenX,TRE,TRE_offshorewind_class12_moderate_floating_0_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.1018836136410426
GenX,TRE,TRE_offshorewind_class12_moderate_floating_0_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.0973067169099146
GenX,TRE_WEST,TRE_WEST_onshore_wind_turbine_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,21477235.87647064
GenX,TRE_WEST,TRE_WEST_solar_photovoltaic_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,5777816.614675881
GenX,TRE_WEST,TRE_WEST_distributed_generation_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,243409.89710053065
GenX,TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,2.472869291042551
GenX,TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.677771644045789
GenX,TRE_WEST,TRE_WEST_utilitypv_class1_moderate_1,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.8753787665319982
GenX,TRE_WEST,TRE_WEST_utilitypv_class1_moderate_2,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.363198411865458
GenX,BASN,BASN_onshore_wind_turbine_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,886033.8755052846
GenX,BASN,BASN_solar_photovoltaic_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,838932.775973135
GenX,BASN,BASN_distributed_generation_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,724837.0332687891
GenX,BASN,BASN_landbasedwind_class3_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,8484151.83018893
GenX,BASN,BASN_landbasedwind_class3_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,1.0205985256634802
GenX,BASN,BASN_utilitypv_class1_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,2180857.068215795
GenX,BASN,BASN_utilitypv_class1_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.8533945000081364
GenX,CANO,CANO_onshore_wind_turbine_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,180585.2486035385
GenX,CANO,CANO_solar_photovoltaic_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,1089417.1661245695
GenX,CANO,CANO_distributed_generation_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,697447.7560401221
GenX,CANO,CANO_landbasedwind_class3_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,901911.3250893384
GenX,CANO,CANO_landbasedwind_class3_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.8334675506075738
GenX,CANO,CANO_utilitypv_class1_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,2367500.2855581166
GenX,CANO,CANO_utilitypv_class1_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.9505446345892298
GenX,CANO,CANO_offshorewind_class12_moderate_floating_1_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.213724556387535
GenX,CANO,CANO_offshorewind_class12_moderate_floating_1_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.1925475916173721
GenX,CANO,CANO_offshorewind_class12_moderate_floating_0_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.2699150272435193
GenX,CANO,CANO_offshorewind_class12_moderate_floating_0_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.2343506995341673
GenX,CASO,CASO_onshore_wind_turbine_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,1413966.1589148203
GenX,CASO,CASO_solar_photovoltaic_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,2338876.964681167
GenX,CASO,CASO_distributed_generation_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,2055745.2322627583
GenX,CASO,CASO_landbasedwind_class3_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,532575.20663262
GenX,CASO,CASO_landbasedwind_class3_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.637763664017003
GenX,CASO,CASO_utilitypv_class1_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,8381260.620655217
GenX,CASO,CASO_utilitypv_class1_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,1.5195912443090382
GenX,CASO,CASO_offshorewind_class12_moderate_floating_1_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.2862628587019029
GenX,CASO,CASO_offshorewind_class12_moderate_floating_1_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.2697999989660178
GenX,CASO,CASO_offshorewind_class12_moderate_floating_0_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.4634041321769793
GenX,CASO,CASO_offshorewind_class12_moderate_floating_0_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.443357634502394
GenX,FRCC,FRCC_solar_photovoltaic_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,467359.0090346928
GenX,FRCC,FRCC_distributed_generation_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,521809.1443100692
GenX,FRCC,FRCC_landbasedwind_class3_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,428710.3084757393
GenX,FRCC,FRCC_landbasedwind_class3_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,410962.899927401
GenX,FRCC,FRCC_utilitypv_class1_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,1307468.9945657365
GenX,FRCC,FRCC_utilitypv_class1_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,1.4865619053571038
GenX,FRCC,FRCC_offshorewind_class3_moderate_fixed_0_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.2418629220098107
GenX,FRCC,FRCC_offshorewind_class3_moderate_fixed_0_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.2139636892152303
GenX,FRCC,FRCC_offshorewind_class12_moderate_floating_0_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.10074377803428
GenX,FRCC,FRCC_offshorewind_class12_moderate_floating_0_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.0954964331299511
GenX,ISNE,ISNE_offshore_wind_turbine_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,37346.64995483581
GenX,ISNE,ISNE_onshore_wind_turbine_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,280436.3211346061
GenX,ISNE,ISNE_solar_photovoltaic_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,439217.0371390358
GenX,ISNE,ISNE_distributed_generation_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,229520.7620129244
GenX,ISNE,ISNE_landbasedwind_class3_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,2265279.619976875
GenX,ISNE,ISNE_landbasedwind_class3_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.7263606684463157
GenX,ISNE,ISNE_utilitypv_class1_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,1754723.960997684
GenX,ISNE,ISNE_utilitypv_class1_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.703034900488279
GenX,ISNE,ISNE_offshorewind_class3_moderate_fixed_1_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,3.8225533714417215
GenX,ISNE,ISNE_offshorewind_class3_moderate_fixed_1_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,1.59290538261615
GenX,ISNE,ISNE_offshorewind_class3_moderate_fixed_0_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,1.9785951271850208
GenX,ISNE,ISNE_offshorewind_class3_moderate_fixed_0_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,1.6445290856898591
GenX,ISNE,ISNE_offshorewind_class12_moderate_floating_1_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.4186088597123436
GenX,ISNE,ISNE_offshorewind_class12_moderate_floating_1_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.3751508380426188
GenX,ISNE,ISNE_offshorewind_class12_moderate_floating_0_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.4123395643751331
GenX,ISNE,ISNE_offshorewind_class12_moderate_floating_0_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.3370930905689896
GenX,MISC,MISC_onshore_wind_turbine_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,781135.9478484654
GenX,MISC,MISC_solar_photovoltaic_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,794021.3662187924
GenX,MISC,MISC_distributed_generation_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,418278.0398723511
GenX,MISC,MISC_landbasedwind_class3_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,2635546.628547594
GenX,MISC,MISC_landbasedwind_class3_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,8.28779548247965
GenX,MISC,MISC_utilitypv_class1_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,2823514.866162269
GenX,MISC,MISC_utilitypv_class1_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,1.15927010041837
GenX,MISE,MISE_onshore_wind_turbine_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,203527.50491361984
GenX,MISE,MISE_solar_photovoltaic_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,265243.29264497187
GenX,MISE,MISE_distributed_generation_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,172225.45488152967
GenX,MISE,MISE_landbasedwind_class3_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,351471.37643266807
GenX,MISE,MISE_landbasedwind_class3_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,343007.17966835306
GenX,MISE,MISE_utilitypv_class1_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,955666.1904340822
GenX,MISE,MISE_utilitypv_class1_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.8646213805005215
GenX,MISS,MISS_onshore_wind_turbine_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,217547.02477135937
GenX,MISS,MISS_solar_photovoltaic_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,216912.4066973768
GenX,MISS,MISS_distributed_generation_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,163738.95804963054
GenX,MISS,MISS_landbasedwind_class3_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,866140.2898759573
GenX,MISS,MISS_landbasedwind_class3_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,1.2810261476686358
GenX,MISS,MISS_utilitypv_class1_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,1.4926158315661129
GenX,MISS,MISS_utilitypv_class1_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.6544492917491889
GenX,MISS,MISS_offshorewind_class3_moderate_fixed_0_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.2672421211829386
GenX,MISS,MISS_offshorewind_class3_moderate_fixed_0_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.2345501663352498
GenX,MISW,MISW_onshore_wind_turbine_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,2859734.38132951
GenX,MISW,MISW_solar_photovoltaic_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,892077.7979483488
GenX,MISW,MISW_distributed_generation_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,647317.4671823307
GenX,MISW,MISW_landbasedwind_class3_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,7145991.691633275
GenX,MISW,MISW_landbasedwind_class3_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,3.579813168689623
GenX,MISW,MISW_utilitypv_class1_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,2494237.5023978786
GenX,MISW,MISW_utilitypv_class1_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.9739820196167192
GenX,NWPP,NWPP_onshore_wind_turbine_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,706870.7397874497
GenX,NWPP,NWPP_solar_photovoltaic_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,689279.5921935267
GenX,NWPP,NWPP_distributed_generation_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,265522.2765592936
GenX,NWPP,NWPP_landbasedwind_class3_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,3063701.290846472
GenX,NWPP,NWPP_landbasedwind_class3_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,1.8212910714555643
GenX,NWPP,NWPP_utilitypv_class1_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,2435483.7873765617
GenX,NWPP,NWPP_utilitypv_class1_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,1.3211151995493378
GenX,NWPP,NWPP_offshorewind_class12_moderate_floating_1_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.3380914819390225
GenX,NWPP,NWPP_offshorewind_class12_moderate_floating_1_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.3026422258169225
GenX,NWPP,NWPP_offshorewind_class12_moderate_floating_0_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.4068084773945362
GenX,NWPP,NWPP_offshorewind_class12_moderate_floating_0_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.3884668444430478
GenX,NYCW,NYCW_solar_photovoltaic_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,55452.55642123891
GenX,NYCW,NYCW_distributed_generation_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,71378.41103303488
GenX,NYCW,NYCW_utilitypv_class1_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,1396.8449724122513
GenX,NYCW,NYCW_offshorewind_class3_moderate_fixed_1_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.7725790673087759
GenX,NYCW,NYCW_offshorewind_class3_moderate_fixed_1_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.8761539882268744
GenX,NYCW,NYCW_offshorewind_class3_moderate_fixed_0_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.7198834863310535
GenX,NYCW,NYCW_offshorewind_class3_moderate_fixed_0_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.749828191507949
GenX,NYCW,NYCW_offshorewind_class12_moderate_floating_1_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.2376978238702005
GenX,NYCW,NYCW_offshorewind_class12_moderate_floating_1_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.2345267319914611
GenX,NYCW,NYCW_offshorewind_class12_moderate_floating_0_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.2224390495226383
GenX,NYCW,NYCW_offshorewind_class12_moderate_floating_0_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.2184790397385724
GenX,NYUP,NYUP_onshore_wind_turbine_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,219586.8631260251
GenX,NYUP,NYUP_solar_photovoltaic_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,238893.3961117794
GenX,NYUP,NYUP_distributed_generation_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,152755.86216896857
GenX,NYUP,NYUP_landbasedwind_class3_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,859220.292959154
GenX,NYUP,NYUP_landbasedwind_class3_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,327870.8675221735
GenX,NYUP,NYUP_utilitypv_class1_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,1121255.1972343926
GenX,NYUP,NYUP_utilitypv_class1_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.8477859342686664
GenX,PJMC,PJMC_onshore_wind_turbine_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,265393.17669816565
GenX,PJMC,PJMC_solar_photovoltaic_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,132881.77360275597
GenX,PJMC,PJMC_distributed_generation_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,117763.01913134348
GenX,PJMC,PJMC_landbasedwind_class3_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,824821.8846914943
GenX,PJMC,PJMC_landbasedwind_class3_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,2.7611679521979493
GenX,PJMC,PJMC_utilitypv_class1_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,905961.4663481328
GenX,PJMC,PJMC_utilitypv_class1_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,1.2969395410593776
GenX,PJMD,PJMD_onshore_wind_turbine_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,30937.730537883315
GenX,PJMD,PJMD_solar_photovoltaic_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,519034.5321729029
GenX,PJMD,PJMD_distributed_generation_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,540377.925498017
GenX,PJMD,PJMD_landbasedwind_class3_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,491951.66603078175
GenX,PJMD,PJMD_landbasedwind_class3_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,414994.5114824334
GenX,PJMD,PJMD_utilitypv_class1_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,2697046.490723893
GenX,PJMD,PJMD_utilitypv_class1_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,1.0381527371575998
GenX,PJMD,PJMD_offshorewind_class3_moderate_fixed_1_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.2665235396992928
GenX,PJMD,PJMD_offshorewind_class3_moderate_fixed_1_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.260299359767748
GenX,PJMD,PJMD_offshorewind_class3_moderate_fixed_0_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.293246125487105
GenX,PJMD,PJMD_offshorewind_class3_moderate_fixed_0_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.3311930014566823
GenX,PJMD,PJMD_offshorewind_class12_moderate_floating_0_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.245486005543374
GenX,PJMD,PJMD_offshorewind_class12_moderate_floating_0_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.2460601249262866
GenX,PJME,PJME_onshore_wind_turbine_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,108978.6656725191
GenX,PJME,PJME_solar_photovoltaic_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,385774.1173848163
GenX,PJME,PJME_distributed_generation_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,238299.7529860603
GenX,PJME,PJME_landbasedwind_class3_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,305497.0866836468
GenX,PJME,PJME_landbasedwind_class3_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,251342.83760410317
GenX,PJME,PJME_utilitypv_class1_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,1316807.5798611976
GenX,PJME,PJME_utilitypv_class1_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.9413740481223624
GenX,PJME,PJME_offshorewind_class3_moderate_fixed_1_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.5104155179040036
GenX,PJME,PJME_offshorewind_class3_moderate_fixed_1_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.3991361375759554
GenX,PJME,PJME_offshorewind_class3_moderate_fixed_0_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.4046262592219015
GenX,PJME,PJME_offshorewind_class3_moderate_fixed_0_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.3352754295917176
GenX,PJME,PJME_offshorewind_class12_moderate_floating_1_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.2364024566096195
GenX,PJME,PJME_offshorewind_class12_moderate_floating_1_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.2370577711999091
GenX,PJME,PJME_offshorewind_class12_moderate_floating_0_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.3209329075196983
GenX,PJME,PJME_offshorewind_class12_moderate_floating_0_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.283042659787324
GenX,PJMW,PJMW_onshore_wind_turbine_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,392239.9585875956
GenX,PJMW,PJMW_solar_photovoltaic_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,334817.6355797925
GenX,PJMW,PJMW_distributed_generation_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,266338.31832473417
GenX,PJMW,PJMW_landbasedwind_class3_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,759629.6546281202
GenX,PJMW,PJMW_landbasedwind_class3_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,690457.9679429515
GenX,PJMW,PJMW_utilitypv_class1_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,1829425.766676163
GenX,PJMW,PJMW_utilitypv_class1_moderate_2,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,0.6181094869968351
GenX,RMRG,RMRG_onshore_wind_turbine_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,3633069.179671792
GenX,RMRG,RMRG_solar_photovoltaic_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,1417414.9401860156
GenX,RMRG,RMRG_distributed_generation_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,776434.4401162134
GenX,RMRG,RMRG_landbasedwind_class3_moderate_1,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,21567220.18641248
