GENERATION_PROJECT,timepoint,gen_max_capacity_factor
Western_solar_photovoltaic_1,3712,0.6866457986013171
ERCOT_onshore_wind_turbine_1,3713,0.32525497564733163
ERCOT_solar_photovoltaic_1,3713,0.5671567953020134
Eastern_onshore_wind_turbine_1,3713,0.09909896743163332
Eastern_solar_photovoltaic_1,3713,0.4024302265943013
Western_onshore_wind_turbine_1,3713,0.29235655670130956
Western_solar_photovoltaic_1,3713,0.6955338704029723
ERCOT_onshore_wind_turbine_1,3714,0.35948581126080226
ERCOT_solar_photovoltaic_1,3714,0.5109310402684564
Eastern_onshore_wind_turbine_1,3714,0.12465463341931063
Eastern_solar_photovoltaic_1,3714,0.29463662686567166
Western_onshore_wind_turbine_1,3714,0.3097569315115394
Western_solar_photovoltaic_1,3714,0.6441355229498791
ERCOT_onshore_wind_turbine_1,3715,0.3973459109984193
ERCOT_solar_photovoltaic_1,3715,0.33517860738255034
Eastern_onshore_wind_turbine_1,3715,0.12511697746722245
Eastern_solar_photovoltaic_1,3715,0.1650190773405699
Western_onshore_wind_turbine_1,3715,0.39835487050576857
Western_solar_photovoltaic_1,3715,0.5973163484452053
ERCOT_onshore_wind_turbine_1,3716,0.3763575778121916
ERCOT_solar_photovoltaic_1,3716,0.20401275167785235
Eastern_onshore_wind_turbine_1,3716,0.13388731151738362
Eastern_solar_photovoltaic_1,3716,0.04950712957937585
Western_onshore_wind_turbine_1,3716,0.43460655377310464
Western_solar_photovoltaic_1,3716,0.5215041906994388
ERCOT_onshore_wind_turbine_1,3717,0.40396606794675316
ERCOT_solar_photovoltaic_1,3717,0.022688674496644294
Eastern_onshore_wind_turbine_1,3717,0.11642146174010473
Eastern_solar_photovoltaic_1,3717,0.011194375169606512
Western_onshore_wind_turbine_1,3717,0.42444468215461817
Western_solar_photovoltaic_1,3717,0.38547099094454873
ERCOT_onshore_wind_turbine_1,3718,0.33790093599300314
ERCOT_solar_photovoltaic_1,3718,0.0
Eastern_onshore_wind_turbine_1,3718,0.120067851219343
Eastern_solar_photovoltaic_1,3718,0.0
Western_onshore_wind_turbine_1,3718,0.43253586510435665
Western_solar_photovoltaic_1,3718,0.21941593409265547
ERCOT_onshore_wind_turbine_1,3719,0.3326410769736895
ERCOT_solar_photovoltaic_1,3719,0.0
Eastern_onshore_wind_turbine_1,3719,0.1348232857620342
Eastern_solar_photovoltaic_1,3719,0.0
Western_onshore_wind_turbine_1,3719,0.41287644777208654
Western_solar_photovoltaic_1,3719,0.00826585482098219
ERCOT_onshore_wind_turbine_1,3720,0.37503441148386785
ERCOT_solar_photovoltaic_1,3720,0.0
Eastern_onshore_wind_turbine_1,3720,0.17881191342570113
Eastern_solar_photovoltaic_1,3720,0.0
Western_onshore_wind_turbine_1,3720,0.42099129872645613
Western_solar_photovoltaic_1,3720,0.0
ERCOT_onshore_wind_turbine_1,3721,0.2133636294703395
ERCOT_solar_photovoltaic_1,3721,0.0
Eastern_onshore_wind_turbine_1,3721,0.17170931014258775
Eastern_solar_photovoltaic_1,3721,0.0
Western_onshore_wind_turbine_1,3721,0.4131039647894621
Western_solar_photovoltaic_1,3721,0.0
ERCOT_onshore_wind_turbine_1,3722,0.18356075489259951
ERCOT_solar_photovoltaic_1,3722,0.0
Eastern_onshore_wind_turbine_1,3722,0.16239608414423165
Eastern_solar_photovoltaic_1,3722,0.0
Western_onshore_wind_turbine_1,3722,0.42007485843255443
Western_solar_photovoltaic_1,3722,0.0
ERCOT_onshore_wind_turbine_1,3723,0.143316072359922
ERCOT_solar_photovoltaic_1,3723,0.0
Eastern_onshore_wind_turbine_1,3723,0.1467233772048761
Eastern_solar_photovoltaic_1,3723,0.0
Western_onshore_wind_turbine_1,3723,0.4679541325981287
Western_solar_photovoltaic_1,3723,0.0
ERCOT_onshore_wind_turbine_1,3724,0.1588619853643272
ERCOT_solar_photovoltaic_1,3724,0.0
Eastern_onshore_wind_turbine_1,3724,0.1341452816544638
Eastern_solar_photovoltaic_1,3724,0.0
Western_onshore_wind_turbine_1,3724,0.544212805265363
Western_solar_photovoltaic_1,3724,0.0
ERCOT_onshore_wind_turbine_1,3725,0.08507567140346795
ERCOT_solar_photovoltaic_1,3725,0.0
Eastern_onshore_wind_turbine_1,3725,0.1430026856867778
Eastern_solar_photovoltaic_1,3725,0.0
Western_onshore_wind_turbine_1,3725,0.5731883042990553
Western_solar_photovoltaic_1,3725,0.0
ERCOT_onshore_wind_turbine_1,3726,0.06704373169537901
ERCOT_solar_photovoltaic_1,3726,0.0
Eastern_onshore_wind_turbine_1,3726,0.1494924741490035
Eastern_solar_photovoltaic_1,3726,0.015727419945725917
Western_onshore_wind_turbine_1,3726,0.5542184657107203
Western_solar_photovoltaic_1,3726,0.0
ERCOT_onshore_wind_turbine_1,3727,0.04672398115978079
ERCOT_solar_photovoltaic_1,3727,0.0
Eastern_onshore_wind_turbine_1,3727,0.13314063446617352
Eastern_solar_photovoltaic_1,3727,0.0706821275440977
Western_onshore_wind_turbine_1,3727,0.5749273151964827
Western_solar_photovoltaic_1,3727,0.0
ERCOT_onshore_wind_turbine_1,3728,0.04083307870686128
ERCOT_solar_photovoltaic_1,3728,0.015513171140939596
Eastern_onshore_wind_turbine_1,3728,0.10998604939595172
Eastern_solar_photovoltaic_1,3728,0.18360935753052915
Western_onshore_wind_turbine_1,3728,0.5796858193793107
Western_solar_photovoltaic_1,3728,0.001630230228282966
ERCOT_onshore_wind_turbine_1,3729,0.05513004244666084
ERCOT_solar_photovoltaic_1,3729,0.25040201342281876
Eastern_onshore_wind_turbine_1,3729,0.06771363381240975
Eastern_solar_photovoltaic_1,3729,0.3238057055630936
Western_onshore_wind_turbine_1,3729,0.5822334283873699
Western_solar_photovoltaic_1,3729,0.18193191244127577
ERCOT_onshore_wind_turbine_1,3730,0.052342861097514994
ERCOT_solar_photovoltaic_1,3730,0.4367636744966443
Eastern_onshore_wind_turbine_1,3730,0.0634619246721196
Eastern_solar_photovoltaic_1,3730,0.4290437021709634
Western_onshore_wind_turbine_1,3730,0.5773303884601697
Western_solar_photovoltaic_1,3730,0.36133548939315835
ERCOT_onshore_wind_turbine_1,3731,0.02298858553924912
ERCOT_solar_photovoltaic_1,3731,0.5343046140939597
Eastern_onshore_wind_turbine_1,3731,0.062127798834156325
Eastern_solar_photovoltaic_1,3731,0.5055687320217096
Western_onshore_wind_turbine_1,3731,0.607343454561017
Western_solar_photovoltaic_1,3731,0.5258191039869275
ERCOT_onshore_wind_turbine_1,3732,0.01172149052773476
ERCOT_solar_photovoltaic_1,3732,0.571187332214765
Eastern_onshore_wind_turbine_1,3732,0.07890942660082781
Eastern_solar_photovoltaic_1,3732,0.5335847313432835
Western_onshore_wind_turbine_1,3732,0.5951923217962058
Western_solar_photovoltaic_1,3732,0.6259385338144752
ERCOT_onshore_wind_turbine_1,3733,0.028598291702440083
ERCOT_solar_photovoltaic_1,3733,0.6191302852348993
Eastern_onshore_wind_turbine_1,3733,0.09039736056017675
Eastern_solar_photovoltaic_1,3733,0.5433630183175034
Western_onshore_wind_turbine_1,3733,0.6188381752327924
Western_solar_photovoltaic_1,3733,0.6772934413632783
ERCOT_onshore_wind_turbine_1,3734,0.05244050165694432
ERCOT_solar_photovoltaic_1,3734,0.6199401006711409
Eastern_onshore_wind_turbine_1,3734,0.10951630898851605
Eastern_solar_photovoltaic_1,3734,0.5960865264586162
Western_onshore_wind_turbine_1,3734,0.6426420242455367
Western_solar_photovoltaic_1,3734,0.7116356503681514
ERCOT_onshore_wind_turbine_1,3735,0.09654744437401205
ERCOT_solar_photovoltaic_1,3735,0.6468330536912752
Eastern_onshore_wind_turbine_1,3735,0.11305240831015731
Eastern_solar_photovoltaic_1,3735,0.5093355339213026
Western_onshore_wind_turbine_1,3735,0.6080176773478572
Western_solar_photovoltaic_1,3735,0.7304699735436871
ERCOT_onshore_wind_turbine_1,3736,0.12487100347436753
ERCOT_solar_photovoltaic_1,3736,0.637969966442953
Eastern_onshore_wind_turbine_1,3736,0.11910817330835999
Eastern_solar_photovoltaic_1,3736,0.462954539348711
Western_onshore_wind_turbine_1,3736,0.6299214331085373
Western_solar_photovoltaic_1,3736,0.7268886179494414
ERCOT_onshore_wind_turbine_1,3737,0.1415136527397755
ERCOT_solar_photovoltaic_1,3737,0.6006517617449664
Eastern_onshore_wind_turbine_1,3737,0.14045051744035716
Eastern_solar_photovoltaic_1,3737,0.3790758073270014
Western_onshore_wind_turbine_1,3737,0.670339649696593
Western_solar_photovoltaic_1,3737,0.7605571115931176
ERCOT_onshore_wind_turbine_1,3738,0.18696164715511085
ERCOT_solar_photovoltaic_1,3738,0.5467428691275168
Eastern_onshore_wind_turbine_1,3738,0.150326427401741
Eastern_solar_photovoltaic_1,3738,0.2690329620081411
Western_onshore_wind_turbine_1,3738,0.6883858847008051
Western_solar_photovoltaic_1,3738,0.6999013315695791
ERCOT_onshore_wind_turbine_1,3739,0.16788647243374227
ERCOT_solar_photovoltaic_1,3739,0.42543003355704695
Eastern_onshore_wind_turbine_1,3739,0.15983247755446106
Eastern_solar_photovoltaic_1,3739,0.14670498846675714
Western_onshore_wind_turbine_1,3739,0.7000988697129008
Western_solar_photovoltaic_1,3739,0.6569869240645457
ERCOT_onshore_wind_turbine_1,3740,0.15620508597655403
ERCOT_solar_photovoltaic_1,3740,0.25021837248322143
Eastern_onshore_wind_turbine_1,3740,0.17459571711158342
Eastern_solar_photovoltaic_1,3740,0.05279342740841248
Western_onshore_wind_turbine_1,3740,0.7446983471409458
Western_solar_photovoltaic_1,3740,0.580237988639348
ERCOT_onshore_wind_turbine_1,3741,0.15950322361927993
ERCOT_solar_photovoltaic_1,3741,0.04751568791946309
Eastern_onshore_wind_turbine_1,3741,0.17271357116880767
Eastern_solar_photovoltaic_1,3741,0.011482845997286295
Western_onshore_wind_turbine_1,3741,0.7601309150865622
Western_solar_photovoltaic_1,3741,0.44165663936738286
ERCOT_onshore_wind_turbine_1,3742,0.14936704405947343
ERCOT_solar_photovoltaic_1,3742,0.0
Eastern_onshore_wind_turbine_1,3742,0.19382372426724856
Eastern_solar_photovoltaic_1,3742,0.0
Western_onshore_wind_turbine_1,3742,0.7604670130958334
Western_solar_photovoltaic_1,3742,0.26584369474083513
ERCOT_onshore_wind_turbine_1,3743,0.15956278294430581
ERCOT_solar_photovoltaic_1,3743,0.0
Eastern_onshore_wind_turbine_1,3743,0.22830236069681548
Eastern_solar_photovoltaic_1,3743,0.0
Western_onshore_wind_turbine_1,3743,0.7485213164308335
Western_solar_photovoltaic_1,3743,0.032562004552042105
ERCOT_onshore_wind_turbine_1,3744,0.1365290486812649
ERCOT_solar_photovoltaic_1,3744,0.0
Eastern_onshore_wind_turbine_1,3744,0.24635570151374692
Eastern_solar_photovoltaic_1,3744,0.0
Western_onshore_wind_turbine_1,3744,0.7487195009437829
Western_solar_photovoltaic_1,3744,0.0
ERCOT_onshore_wind_turbine_1,3745,0.13646484790615196
ERCOT_solar_photovoltaic_1,3745,0.0
Eastern_onshore_wind_turbine_1,3745,0.28064398947251146
Eastern_solar_photovoltaic_1,3745,0.0
Western_onshore_wind_turbine_1,3745,0.7129731370985544
Western_solar_photovoltaic_1,3745,0.0
ERCOT_onshore_wind_turbine_1,3746,0.09760731703402956
ERCOT_solar_photovoltaic_1,3746,0.0
Eastern_onshore_wind_turbine_1,3746,0.29170323266212184
Eastern_solar_photovoltaic_1,3746,0.0
Western_onshore_wind_turbine_1,3746,0.6760886885696394
Western_solar_photovoltaic_1,3746,0.0
ERCOT_onshore_wind_turbine_1,3747,0.08391674155680552
ERCOT_solar_photovoltaic_1,3747,0.0
Eastern_onshore_wind_turbine_1,3747,0.2771263378508199
Eastern_solar_photovoltaic_1,3747,0.0
Western_onshore_wind_turbine_1,3747,0.6481617680050815
Western_solar_photovoltaic_1,3747,0.0
ERCOT_onshore_wind_turbine_1,3748,0.09498153249295899
ERCOT_solar_photovoltaic_1,3748,0.0
Eastern_onshore_wind_turbine_1,3748,0.2532835745532439
Eastern_solar_photovoltaic_1,3748,0.0
Western_onshore_wind_turbine_1,3748,0.6095129345568725
Western_solar_photovoltaic_1,3748,0.0
ERCOT_onshore_wind_turbine_1,3749,0.10628458239386329
ERCOT_solar_photovoltaic_1,3749,0.0
Eastern_onshore_wind_turbine_1,3749,0.22495833401652698
Eastern_solar_photovoltaic_1,3749,0.0
Western_onshore_wind_turbine_1,3749,0.6089848737943679
Western_solar_photovoltaic_1,3749,0.0
ERCOT_onshore_wind_turbine_1,3750,0.029881667696406076
ERCOT_solar_photovoltaic_1,3750,0.0
Eastern_onshore_wind_turbine_1,3750,0.05429076385253949
Eastern_solar_photovoltaic_1,3750,0.027891491180461334
Western_onshore_wind_turbine_1,3750,0.41818645142108035
Western_solar_photovoltaic_1,3750,0.0
ERCOT_onshore_wind_turbine_1,3751,0.043171083312604816
ERCOT_solar_photovoltaic_1,3751,0.0
Eastern_onshore_wind_turbine_1,3751,0.0483633291080434
Eastern_solar_photovoltaic_1,3751,0.09112607327001356
Western_onshore_wind_turbine_1,3751,0.3874128539186139
Western_solar_photovoltaic_1,3751,0.0
ERCOT_onshore_wind_turbine_1,3752,0.022920523642549366
ERCOT_solar_photovoltaic_1,3752,0.10426510067114093
Eastern_onshore_wind_turbine_1,3752,0.06611301073980412
Eastern_solar_photovoltaic_1,3752,0.20987966892808685
Western_onshore_wind_turbine_1,3752,0.3614872902391668
Western_solar_photovoltaic_1,3752,0.00501650844753966
ERCOT_onshore_wind_turbine_1,3753,0.09042659455816156
ERCOT_solar_photovoltaic_1,3753,0.2580069630872483
Eastern_onshore_wind_turbine_1,3753,0.19182408835690878
Eastern_solar_photovoltaic_1,3753,0.31328774626865674
Western_onshore_wind_turbine_1,3753,0.5469102433113042
Western_solar_photovoltaic_1,3753,0.21058292497884468
ERCOT_onshore_wind_turbine_1,3754,0.09201413136800213
ERCOT_solar_photovoltaic_1,3754,0.4310897651006711
Eastern_onshore_wind_turbine_1,3754,0.1961007435249008
Eastern_solar_photovoltaic_1,3754,0.4254176770691994
Western_onshore_wind_turbine_1,3754,0.4919132949513242
Western_solar_photovoltaic_1,3754,0.3860499771425237
ERCOT_onshore_wind_turbine_1,3755,0.04368092588283438
ERCOT_solar_photovoltaic_1,3755,0.550266610738255
Eastern_onshore_wind_turbine_1,3755,0.17009424288480093
Eastern_solar_photovoltaic_1,3755,0.5057496750339213
Western_onshore_wind_turbine_1,3755,0.4248813914829781
Western_solar_photovoltaic_1,3755,0.5359605071441773
ERCOT_onshore_wind_turbine_1,3756,0.05753344459868248
ERCOT_solar_photovoltaic_1,3756,0.5859406879194631
Eastern_onshore_wind_turbine_1,3756,0.1558007687505124
Eastern_solar_photovoltaic_1,3756,0.5491998480325645
Western_onshore_wind_turbine_1,3756,0.39595964483126783
Western_solar_photovoltaic_1,3756,0.6429857413117274
ERCOT_onshore_wind_turbine_1,3757,0.10904537740618005
ERCOT_solar_photovoltaic_1,3757,0.6111900167785235
Eastern_onshore_wind_turbine_1,3757,0.14264113162093475
Eastern_solar_photovoltaic_1,3757,0.5784498426051561
Western_onshore_wind_turbine_1,3757,0.3683711288004721
Western_solar_photovoltaic_1,3757,0.691798932507222
ERCOT_onshore_wind_turbine_1,3758,0.125767785471848
ERCOT_solar_photovoltaic_1,3758,0.6103443791946309
Eastern_onshore_wind_turbine_1,3758,0.11275025530421036
Eastern_solar_photovoltaic_1,3758,0.5748740413839891
Western_onshore_wind_turbine_1,3758,0.3476472851035458
Western_solar_photovoltaic_1,3758,0.7208406765812996
ERCOT_onshore_wind_turbine_1,3759,0.08365464827043899
ERCOT_solar_photovoltaic_1,3759,0.5899523489932886
Eastern_onshore_wind_turbine_1,3759,0.11811925597058694
Eastern_solar_photovoltaic_1,3759,0.5523695278154681
Western_onshore_wind_turbine_1,3759,0.3262995868978597
Western_solar_photovoltaic_1,3759,0.7360772937720673
ERCOT_onshore_wind_turbine_1,3760,0.11741866730323286
ERCOT_solar_photovoltaic_1,3760,0.5821530201342282
Eastern_onshore_wind_turbine_1,3760,0.15214985526805364
Eastern_solar_photovoltaic_1,3760,0.4931204497964722
Western_onshore_wind_turbine_1,3760,0.3040932462079746
Western_solar_photovoltaic_1,3760,0.7304554872533096
ERCOT_onshore_wind_turbine_1,3761,0.17999182801479613
ERCOT_solar_photovoltaic_1,3761,0.5355117449664429
Eastern_onshore_wind_turbine_1,3761,0.15840672598889652
Eastern_solar_photovoltaic_1,3761,0.4084405427408413
Western_onshore_wind_turbine_1,3761,0.32584859198392635
Western_solar_photovoltaic_1,3761,0.7433124057737013
ERCOT_onshore_wind_turbine_1,3762,0.2526916398533223
ERCOT_solar_photovoltaic_1,3762,0.4687952181208054
Eastern_onshore_wind_turbine_1,3762,0.15171699344344314
Eastern_solar_photovoltaic_1,3762,0.2970744396200814
Western_onshore_wind_turbine_1,3762,0.3675327130043833
Western_solar_photovoltaic_1,3762,0.7049856197294064
ERCOT_onshore_wind_turbine_1,3763,0.3050455455077953
ERCOT_solar_photovoltaic_1,3763,0.3688892617449664
Eastern_onshore_wind_turbine_1,3763,0.1387255007809429
Eastern_solar_photovoltaic_1,3763,0.1678974986431479
Western_onshore_wind_turbine_1,3763,0.4102402389415215
Western_solar_photovoltaic_1,3763,0.6638428626314306
ERCOT_onshore_wind_turbine_1,3764,0.28540043890970657
ERCOT_solar_photovoltaic_1,3764,0.2724479865771812
Eastern_onshore_wind_turbine_1,3764,0.144102622202322
Eastern_solar_photovoltaic_1,3764,0.06134742401628223
Western_onshore_wind_turbine_1,3764,0.40285042053527587
Western_solar_photovoltaic_1,3764,0.5819517211193356
ERCOT_onshore_wind_turbine_1,3765,0.3589686195607693
ERCOT_solar_photovoltaic_1,3765,0.08112986577181208
Eastern_onshore_wind_turbine_1,3765,0.13666277729779047
Eastern_solar_photovoltaic_1,3765,0.009824493215739485
Western_onshore_wind_turbine_1,3765,0.3780882615022142
Western_solar_photovoltaic_1,3765,0.4453070323214443
ERCOT_onshore_wind_turbine_1,3766,0.34405478668346345
ERCOT_solar_photovoltaic_1,3766,0.0
Eastern_onshore_wind_turbine_1,3766,0.150303312963652
Eastern_solar_photovoltaic_1,3766,0.0
Western_onshore_wind_turbine_1,3766,0.45615095527054356
Western_solar_photovoltaic_1,3766,0.26734216766688396
ERCOT_onshore_wind_turbine_1,3767,0.3424184711178156
ERCOT_solar_photovoltaic_1,3767,0.0
Eastern_onshore_wind_turbine_1,3767,0.1746717849432529
Eastern_solar_photovoltaic_1,3767,0.0
Western_onshore_wind_turbine_1,3767,0.4591290135553363
Western_solar_photovoltaic_1,3767,0.033428539747692367
ERCOT_onshore_wind_turbine_1,3768,0.2973814550619047
ERCOT_solar_photovoltaic_1,3768,0.0
Eastern_onshore_wind_turbine_1,3768,0.2072331271139588
Eastern_solar_photovoltaic_1,3768,0.0
Western_onshore_wind_turbine_1,3768,0.4376751787331234
Western_solar_photovoltaic_1,3768,0.0
ERCOT_onshore_wind_turbine_1,3769,0.2841953557415327
ERCOT_solar_photovoltaic_1,3769,0.0
Eastern_onshore_wind_turbine_1,3769,0.2222049065916625
Eastern_solar_photovoltaic_1,3769,0.0
Western_onshore_wind_turbine_1,3769,0.4318011302870992
Western_solar_photovoltaic_1,3769,0.0
ERCOT_onshore_wind_turbine_1,3770,0.26570339011610644
ERCOT_solar_photovoltaic_1,3770,0.0
Eastern_onshore_wind_turbine_1,3770,0.22946680519731683
Eastern_solar_photovoltaic_1,3770,0.0
Western_onshore_wind_turbine_1,3770,0.42442888111037524
Western_solar_photovoltaic_1,3770,0.0
ERCOT_onshore_wind_turbine_1,3771,0.2376531357570992
ERCOT_solar_photovoltaic_1,3771,0.0
Eastern_onshore_wind_turbine_1,3771,0.22998932515182666
Eastern_solar_photovoltaic_1,3771,0.0
Western_onshore_wind_turbine_1,3771,0.3718545659724568
Western_solar_photovoltaic_1,3771,0.0
ERCOT_onshore_wind_turbine_1,3772,0.1699803822606658
ERCOT_solar_photovoltaic_1,3772,0.0
Eastern_onshore_wind_turbine_1,3772,0.22924401595940364
Eastern_solar_photovoltaic_1,3772,0.0
Western_onshore_wind_turbine_1,3772,0.37095171615332984
Western_solar_photovoltaic_1,3772,0.0
ERCOT_onshore_wind_turbine_1,3773,0.13815271209288518
ERCOT_solar_photovoltaic_1,3773,0.0
Eastern_onshore_wind_turbine_1,3773,0.21434591586838117
Eastern_solar_photovoltaic_1,3773,0.0
Western_onshore_wind_turbine_1,3773,0.35671888872370805
Western_solar_photovoltaic_1,3773,0.0
ERCOT_onshore_wind_turbine_1,3774,0.07840804279971435
ERCOT_solar_photovoltaic_1,3774,0.0
Eastern_onshore_wind_turbine_1,3774,0.19256461834700772
Eastern_solar_photovoltaic_1,3774,0.014874466757123476
Western_onshore_wind_turbine_1,3774,0.33730726510165376
Western_solar_photovoltaic_1,3774,0.0
ERCOT_onshore_wind_turbine_1,3775,0.10123726680414356
ERCOT_solar_photovoltaic_1,3775,0.0
Eastern_onshore_wind_turbine_1,3775,0.1822837273784073
Eastern_solar_photovoltaic_1,3775,0.09689373202170964
Western_onshore_wind_turbine_1,3775,0.3298883624126606
Western_solar_photovoltaic_1,3775,0.0
ERCOT_onshore_wind_turbine_1,3776,0.10021218676530769
ERCOT_solar_photovoltaic_1,3776,0.004760151006711409
Eastern_onshore_wind_turbine_1,3776,0.17916964665224602
Eastern_solar_photovoltaic_1,3776,0.21031512279511533
Western_onshore_wind_turbine_1,3776,0.30162217281814946
Western_solar_photovoltaic_1,3776,0.0032161227884175817
ERCOT_onshore_wind_turbine_1,3777,0.09837187888659762
ERCOT_solar_photovoltaic_1,3777,0.15540805369127517
Eastern_onshore_wind_turbine_1,3777,0.10845496828930414
Eastern_solar_photovoltaic_1,3777,0.365493933514247
Western_onshore_wind_turbine_1,3777,0.26421574698507516
Western_solar_photovoltaic_1,3777,0.19463797404946942
ERCOT_onshore_wind_turbine_1,3778,0.1636798791594117
ERCOT_solar_photovoltaic_1,3778,0.3500142617449664
Eastern_onshore_wind_turbine_1,3778,0.08138933398079069
Eastern_solar_photovoltaic_1,3778,0.47864034328358207
Western_onshore_wind_turbine_1,3778,0.13704939611404682
Western_solar_photovoltaic_1,3778,0.34615839404343896
ERCOT_onshore_wind_turbine_1,3779,0.13878327609587005
ERCOT_solar_photovoltaic_1,3779,0.4025401006711409
Eastern_onshore_wind_turbine_1,3779,0.10646185172805951
Eastern_solar_photovoltaic_1,3779,0.5530740461329715
Western_onshore_wind_turbine_1,3779,0.1625553948796958
Western_solar_photovoltaic_1,3779,0.5226125949557927
ERCOT_onshore_wind_turbine_1,3780,0.1671145121041187
ERCOT_solar_photovoltaic_1,3780,0.4698854865771812
Eastern_onshore_wind_turbine_1,3780,0.10407274582884002
Eastern_solar_photovoltaic_1,3780,0.5912784274084124
Western_onshore_wind_turbine_1,3780,0.18159298266953178
Western_solar_photovoltaic_1,3780,0.6293219319917129
ERCOT_onshore_wind_turbine_1,3781,0.15752544231988252
ERCOT_solar_photovoltaic_1,3781,0.5210587248322147
Eastern_onshore_wind_turbine_1,3781,0.1006161273641128
Eastern_solar_photovoltaic_1,3781,0.5920652944369065
Western_onshore_wind_turbine_1,3781,0.181564495290095
Western_solar_photovoltaic_1,3781,0.680212682981393
ERCOT_onshore_wind_turbine_1,3782,0.21189297744469493
ERCOT_solar_photovoltaic_1,3782,0.5306405201342281
Eastern_onshore_wind_turbine_1,3782,0.11259328305028099
Eastern_solar_photovoltaic_1,3782,0.5919077964721845
Western_onshore_wind_turbine_1,3782,0.17968520265430513
Western_solar_photovoltaic_1,3782,0.718308308449485
ERCOT_onshore_wind_turbine_1,3783,0.23314981023373746
ERCOT_solar_photovoltaic_1,3783,0.5323203020134228
Eastern_onshore_wind_turbine_1,3783,0.11884683008658692
Eastern_solar_photovoltaic_1,3783,0.5541631085481683
Western_onshore_wind_turbine_1,3783,0.1798909739209565
Western_solar_photovoltaic_1,3783,0.7248236594333292
ERCOT_onshore_wind_turbine_1,3784,0.2718802386320781
ERCOT_solar_photovoltaic_1,3784,0.4745437080536913
Eastern_onshore_wind_turbine_1,3784,0.13155709943305438
Eastern_solar_photovoltaic_1,3784,0.4925134525101764
Western_onshore_wind_turbine_1,3784,0.188062377522198
Western_solar_photovoltaic_1,3784,0.7164714305862213
ERCOT_onshore_wind_turbine_1,3785,0.27675278912274226
ERCOT_solar_photovoltaic_1,3785,0.42009286912751675
Eastern_onshore_wind_turbine_1,3785,0.13534524465690012
Eastern_solar_photovoltaic_1,3785,0.40970855495251013
Western_onshore_wind_turbine_1,3785,0.22811969015087014
Western_solar_photovoltaic_1,3785,0.731500623474142
ERCOT_onshore_wind_turbine_1,3786,0.3126112198801223
ERCOT_solar_photovoltaic_1,3786,0.3704294463087248
Eastern_onshore_wind_turbine_1,3786,0.13150443613400686
Eastern_solar_photovoltaic_1,3786,0.29208620217096337
Western_onshore_wind_turbine_1,3786,0.2460305213556237
Western_solar_photovoltaic_1,3786,0.6905999426131444
ERCOT_onshore_wind_turbine_1,3787,0.3730041130734111
ERCOT_solar_photovoltaic_1,3787,0.28923355704697984
Eastern_onshore_wind_turbine_1,3787,0.1361378247534722
Eastern_solar_photovoltaic_1,3787,0.16345182293080054
Western_onshore_wind_turbine_1,3787,0.29950043067136983
Western_solar_photovoltaic_1,3787,0.64850352442832
ERCOT_onshore_wind_turbine_1,3788,0.294518244040216
ERCOT_solar_photovoltaic_1,3788,0.15835293624161073
Eastern_onshore_wind_turbine_1,3788,0.1298300546344704
Eastern_solar_photovoltaic_1,3788,0.06778270284938942
Western_onshore_wind_turbine_1,3788,0.3826625667292851
Western_solar_photovoltaic_1,3788,0.582272369201739
ERCOT_onshore_wind_turbine_1,3789,0.334765832444013
ERCOT_solar_photovoltaic_1,3789,0.031141526845637583
Eastern_onshore_wind_turbine_1,3789,0.1373453695236774
Eastern_solar_photovoltaic_1,3789,0.007425895522388059
Western_onshore_wind_turbine_1,3789,0.43078928006703343
Western_solar_photovoltaic_1,3789,0.44954710536810266
ERCOT_onshore_wind_turbine_1,3790,0.2561324139231467
ERCOT_solar_photovoltaic_1,3790,0.0
Eastern_onshore_wind_turbine_1,3790,0.1415616114541094
Eastern_solar_photovoltaic_1,3790,0.0
Western_onshore_wind_turbine_1,3790,0.4640903526910203
Western_solar_photovoltaic_1,3790,0.24886099006915605
ERCOT_onshore_wind_turbine_1,3791,0.19623276135989798
ERCOT_solar_photovoltaic_1,3791,0.0
Eastern_onshore_wind_turbine_1,3791,0.1676989556596813
Eastern_solar_photovoltaic_1,3791,0.0
Western_onshore_wind_turbine_1,3791,0.41359956167024803
Western_solar_photovoltaic_1,3791,0.009715848498701501
ERCOT_onshore_wind_turbine_1,3792,0.1687477079605543
ERCOT_solar_photovoltaic_1,3792,0.0
Eastern_onshore_wind_turbine_1,3792,0.14598655853287845
Eastern_solar_photovoltaic_1,3792,0.0
Western_onshore_wind_turbine_1,3792,0.4667752273863744
Western_solar_photovoltaic_1,3792,0.0
ERCOT_onshore_wind_turbine_1,3793,0.1935976718528088
ERCOT_solar_photovoltaic_1,3793,0.0
Eastern_onshore_wind_turbine_1,3793,0.16318633150237438
Eastern_solar_photovoltaic_1,3793,0.0
Western_onshore_wind_turbine_1,3793,0.5212820829898324
Western_solar_photovoltaic_1,3793,0.0
ERCOT_onshore_wind_turbine_1,3794,0.2530483498760301
ERCOT_solar_photovoltaic_1,3794,0.0
Eastern_onshore_wind_turbine_1,3794,0.19082482641626042
Eastern_solar_photovoltaic_1,3794,0.0
Western_onshore_wind_turbine_1,3794,0.5155676906374027
Western_solar_photovoltaic_1,3794,0.0
ERCOT_onshore_wind_turbine_1,3795,0.2193031786851966
ERCOT_solar_photovoltaic_1,3795,0.0
