Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Load_MW_z19,Load_MW_z20,Load_MW_z21,Load_MW_z22,Load_MW_z23,Load_MW_z24,Load_MW_z25,Load_MW_z26
,,,,,,,,3439,15250,12566,19424,32927,13787,23883,13164,23185,29030,22528,8870,8074,12531,13450,35405,38552,11402,9752,6573,16900,28915,26048,30807,17927,53725,2387
,,,,,,,,3440,15718,12753,19704,36991,16927,25961,14417,24186,32212,24126,10271,9219,14222,14935,39978,42181,12223,10652,7282,17652,31089,28118,33311,18524,57194,2541
,,,,,,,,3441,16925,13630,21059,40860,17425,27380,15107,25699,34410,27402,10871,9815,15400,15913,41960,43901,13658,11471,7795,18844,33037,29794,36004,19901,61436,2730
,,,,,,,,3442,18358,15353,23732,43469,17308,28086,15485,27367,35371,32822,11295,10238,15910,16712,43139,45129,14815,12101,8146,20203,34290,31068,38365,21786,65497,2911
,,,,,,,,3443,19637,17174,26554,45985,17793,29045,15981,29038,35938,35641,11797,10615,16560,17584,44928,47215,15295,12600,8444,21459,35899,32477,40598,23711,68754,3055
,,,,,,,,3444,20060,17969,27779,49203,18422,30312,16594,30602,37103,35002,12192,10890,17390,18469,46767,49221,15175,13246,8789,22639,38078,34127,43042,24833,72182,3208
,,,,,,,,3445,20315,18303,28290,51956,18852,31676,17207,32614,38756,33488,12334,10959,18123,19095,48077,50753,15801,14032,9202,24035,40002,35774,45742,25892,76808,3413
,,,,,,,,3446,21057,19247,29749,53643,18613,32704,17677,34647,40268,34093,12364,10948,18578,19420,48721,51522,16538,14803,9615,25563,40738,37141,47665,27617,81610,3627
,,,,,,,,3447,21881,20197,31223,55246,19011,33615,17953,35826,40681,34665,12385,10900,19115,19908,49224,52666,17086,15250,9765,26319,41799,38290,49511,29318,84710,3764
,,,,,,,,3448,22449,20738,32064,58084,20332,35187,18760,36737,41767,35163,12762,11111,19805,21188,51433,55197,17322,15781,10060,27134,43771,40590,52753,30671,88042,3912
,,,,,,,,3449,22894,21163,32721,60593,21810,37372,19613,38373,44100,34968,13178,11311,20762,22408,53872,57942,18088,16689,10596,28657,45430,43066,56184,32076,93359,4149
,,,,,,,,3450,23990,21974,33979,60893,23357,39051,20220,39878,46471,36074,13357,11342,21489,23101,54962,59312,19718,17425,11118,29982,45604,44542,57979,33954,97590,4337
,,,,,,,,3451,25929,23598,36502,57449,21392,38137,19182,40322,47643,39304,12252,10456,20643,20776,49888,55026,21776,17590,11312,30479,41000,42067,53981,35902,98503,4377
,,,,,,,,3452,27842,25238,39055,50318,18635,34202,17008,36610,43228,43316,11070,9599,18686,18107,44410,49469,23371,16016,10334,27628,35783,36998,46742,36733,90226,4010
,,,,,,,,3453,28156,25705,39795,44070,18459,31543,15984,32769,38162,45791,10930,9567,17565,17559,43687,47563,20479,14243,9090,24477,32560,34087,42460,35123,80701,3586
,,,,,,,,3454,25365,22778,35264,38643,18186,30077,14839,31261,35453,41186,10723,9507,17166,16558,41998,46294,16971,13584,8329,23350,28789,31325,38201,31544,75979,3376
,,,,,,,,3455,22350,19658,30431,33454,17230,27591,13294,28821,31611,35195,9806,8839,16257,14860,38031,42311,16167,12356,7427,21535,25668,28122,33802,28410,69169,3074
,,,,,,,,3456,21205,19352,29959,29916,15606,25224,12090,26387,28406,33336,8888,8116,14860,13347,34452,38640,14859,11090,6676,19621,23908,25476,30252,25914,61651,2740
,,,,,,,,3457,19438,18240,28239,27726,14296,23457,11175,24616,26499,30491,8150,7561,13640,12228,31526,35597,13385,10264,6239,18324,22555,23887,28103,23327,56295,2502
,,,,,,,,3458,17800,16308,25242,26172,13067,22202,10750,23414,25178,26972,7643,7158,12570,11634,29950,33854,12521,9697,6013,17402,21950,22790,26774,21256,52938,2352
,,,,,,,,3459,16598,14777,22864,25478,12271,21557,10477,22835,24511,24466,7320,6902,12120,11184,28912,32793,11750,9374,5777,16894,21652,22239,26016,19849,50662,2251
,,,,,,,,3460,15626,13797,21336,26094,11981,21263,10485,22344,24160,22657,7235,6814,11853,11117,28811,32583,11346,9151,5656,16491,22757,22320,26006,18737,49333,2192
,,,,,,,,3461,15087,13066,20202,28349,11638,21713,10922,22439,25170,21964,7274,6828,11838,11156,28995,32867,10973,9313,5759,16584,24690,22923,26947,18100,49622,2205
,,,,,,,,3462,14755,12588,19464,31285,12145,22927,11794,22913,26721,21711,7721,7193,12174,12136,31623,35262,11029,9732,6067,16935,27189,24471,29064,17860,51725,2298
,,,,,,,,3463,14911,12518,19350,34557,13730,24835,13403,24067,29870,22437,8874,8081,13039,13595,36327,39380,11106,10432,6624,17855,29399,26625,31391,18156,56168,2496
,,,,,,,,3464,15467,12657,19559,38603,17025,27370,14867,25259,33313,24065,10305,9255,14839,15166,40866,43351,12012,11425,7264,18661,32071,29066,34228,18667,59606,2649
,,,,,,,,3465,16725,13657,21101,42259,17794,29232,15920,26973,35811,27397,10951,9899,16264,16109,42756,45828,13585,12300,7671,19788,34413,31170,37384,20206,63613,2827
,,,,,,,,3466,18041,15266,23601,44407,17882,30478,16799,28792,37150,32575,11360,10316,17469,16881,43632,47629,14768,12864,7844,20954,36172,32799,40101,22222,66878,2972
,,,,,,,,3467,19081,17295,26743,46186,18655,31551,17617,30284,37919,35194,11879,10719,18595,17734,45343,50202,14985,13241,7937,21960,38323,34701,42749,23933,69835,3103
,,,,,,,,3468,19561,17886,27653,48929,19544,32833,18425,31605,39223,34587,12327,11061,19609,18863,47079,52538,14799,13724,8215,22891,40931,36773,46007,24765,73434,3263
,,,,,,,,3469,19739,18190,28115,51336,20163,34160,19317,33623,40793,33212,12502,11182,20542,19782,48300,54566,15244,14341,8457,24178,42872,38753,49238,25744,77993,3466
,,,,,,,,3470,20231,19134,29575,53169,20042,35156,19589,35487,42068,33677,12576,11232,21300,20205,48767,55728,16044,14998,8720,25493,43651,40482,51467,27189,82922,3685
,,,,,,,,3471,21040,20037,30975,55168,20510,35924,19887,36293,42337,34222,12664,11269,22214,20611,49171,56932,16539,15301,8849,26170,44878,41823,53180,28641,86036,3823
,,,,,,,,3472,21559,20497,31689,57914,21973,37280,20692,37303,43219,34642,13081,11525,23075,21687,51138,59365,16633,15725,9140,27013,47232,44026,56381,29732,89535,3979
,,,,,,,,3473,22121,20849,32234,60229,23581,39104,21533,39302,45283,34536,13657,11880,24135,22927,53509,62094,17569,16565,9767,28508,48979,46439,59702,30917,94687,4208
,,,,,,,,3474,23192,21660,33491,60117,25099,40349,21818,40539,47285,35518,13940,12003,24878,23543,54696,63187,19308,17256,10336,29561,48956,47536,61232,32555,98658,4384
,,,,,,,,3475,25226,23388,36175,56481,22746,39100,20640,40777,47955,38528,12824,11112,23795,21187,49668,58236,21573,17365,10497,29854,43964,44730,57072,34502,99283,4412
,,,,,,,,3476,27141,25195,38987,49599,19788,35398,18401,37102,43255,42155,11555,10179,21602,18534,44031,52298,23172,15875,9571,27263,38397,39443,49477,35367,91425,4063
,,,,,,,,3477,27481,25806,39950,43467,19685,32803,17352,33419,38485,44716,11292,10004,20497,17882,43428,50042,20419,14021,8398,24382,34785,36456,45024,33891,82443,3664
,,,,,,,,3478,24686,22853,35381,38103,19018,31361,16014,32081,36050,40131,10865,9706,20065,17034,41829,48476,16782,13313,7881,23345,30634,33673,40601,30609,78025,3467
,,,,,,,,3479,21863,19694,30486,33177,17912,28854,14372,29766,32319,34242,9882,8950,18872,15486,37980,44578,16136,12091,7107,21532,27091,30345,36001,27707,71413,3173
,,,,,,,,3480,20821,19471,30142,29477,16122,26380,13136,27276,29199,32651,8990,8232,17355,13943,34615,40636,14978,10759,6372,19651,24965,27486,32246,25391,64086,2848
,,,,,,,,3481,19248,18244,28246,27124,14371,24541,12124,25558,27338,30139,8118,7509,16018,12638,31591,36984,13522,9969,5942,18372,23453,25408,29854,22914,58725,2610
,,,,,,,,3482,17687,16316,25255,25441,13181,23403,11493,24295,26188,26772,7650,7153,14980,11980,29970,34971,12613,9530,5643,17543,22604,24126,28191,20801,54986,2443
,,,,,,,,3483,16468,14691,22732,24751,12466,22677,11090,23560,25367,24347,7307,6881,14316,11550,28926,33679,11731,9206,5479,17018,22211,23301,27130,19283,52690,2341
,,,,,,,,3484,15615,13707,21198,25409,12220,22468,11123,23043,25003,22414,7225,6799,13835,11525,28742,33483,11294,9048,5426,16624,23108,23270,26878,18286,51123,2272
,,,,,,,,3485,15121,13179,20381,27340,11897,22781,11480,23048,25722,21655,7254,6807,13488,11605,29006,33867,10964,9160,5546,16716,24722,23722,27601,17657,51322,2281
,,,,,,,,3486,14734,12743,19708,30362,12421,23874,12340,23345,26973,21267,7659,7132,13598,12518,31487,36211,10996,9544,5845,16994,27207,25040,29444,17547,53201,2364
,,,,,,,,3487,14927,12690,19623,34524,14108,25778,13788,24346,29754,21965,8648,7872,14322,13892,35821,40026,11044,10219,6325,17800,29896,27222,31845,17810,57369,2549
,,,,,,,,3488,15438,12882,19915,39369,17410,28148,15236,25382,33198,23436,9942,8920,15971,15413,40188,44032,11967,11115,7011,18601,33026,30120,35206,18247,60556,2691
,,,,,,,,3489,16651,13878,21455,43598,18025,30102,16662,27257,36136,26661,10703,9643,17385,16560,42431,47015,13469,11958,7557,19959,35934,32733,38815,19612,64968,2887
,,,,,,,,3490,17838,15492,23965,46491,17917,31242,17585,29032,37287,31555,11227,10142,18374,17380,43570,49211,14682,12498,7785,21179,37907,34871,42042,21553,68905,3062
,,,,,,,,3491,19050,17007,26306,48950,18457,32460,18201,30684,37782,34132,11806,10583,19458,18342,45351,52120,15032,12831,7819,22237,40095,37058,45150,23288,72200,3208
,,,,,,,,3492,19470,17663,27315,52436,19155,33908,18941,32126,38841,33579,12225,10883,20452,19528,47319,55157,14772,13204,7962,23177,42796,39338,48511,24240,75798,3368
,,,,,,,,3493,19560,17813,27538,55429,19614,35319,19609,34197,40242,32244,12406,10986,21216,20647,48964,57763,15216,13742,8125,24548,44710,41340,52035,25035,80536,3579
,,,,,,,,3494,20071,18409,28460,57017,19389,36270,19850,35958,41339,32670,12434,10972,21663,21253,49464,59678,15955,14366,8350,25828,45250,42641,54061,26304,84822,3769
,,,,,,,,3495,20696,19075,29490,58268,19823,36830,19929,36807,41447,33318,12625,11083,22050,21835,50757,60710,16508,14810,8421,26437,46093,43759,55619,27606,87517,3889
,,,,,,,,3496,20959,19363,29939,60469,21151,38126,20418,37674,42246,33669,13022,11303,22561,23162,53594,63314,16625,15398,8639,27236,48305,45570,58315,28461,90448,4019
,,,,,,,,3497,21142,19427,30037,62616,22805,39690,20939,39586,44391,33653,13425,11488,23086,24332,56451,65926,17318,16251,9118,28667,49871,47833,61347,29341,94683,4208
,,,,,,,,3498,21881,19906,30781,62379,24373,40518,20721,40807,46373,34446,13520,11438,23272,25030,57820,66447,19034,16974,9572,29670,49466,48666,62467,30660,98033,4357
,,,,,,,,3499,23578,21225,32833,58008,22283,38947,19260,40915,47155,37326,12367,10519,21756,22595,52581,60920,20884,17139,9741,29773,44013,45514,57694,32209,97905,4351
,,,,,,,,3500,25328,22724,35170,50834,19525,34877,16975,37057,42388,40732,11192,9669,19240,19388,46215,54170,22600,15690,8953,26988,38074,39950,49777,32876,89514,3978
,,,,,,,,3501,25558,23418,36260,44831,19352,32004,15779,33173,37329,42611,10983,9576,17965,18289,44693,51314,19941,14001,7944,24047,34672,36768,45135,31273,80501,3577
,,,,,,,,3502,22631,20963,32460,39719,18325,30464,14310,31541,34969,38106,10773,9507,17474,17330,42943,48993,16283,13401,7467,22960,30642,33782,40652,28068,76126,3383
,,,,,,,,3503,19874,18264,28278,34879,17410,27831,12695,29186,31446,32390,9964,8929,16184,15726,39194,44655,15398,12279,6815,21333,27059,30217,36133,25547,70434,3130
,,,,,,,,3504,19123,18246,28253,31147,16110,25392,11498,26845,28333,30673,9151,8307,14797,14291,35740,40663,14350,11143,6169,19696,24801,27349,32393,23773,64226,2854
,,,,,,,,3505,17815,17221,26667,29365,14556,24241,11207,25210,26456,28538,8976,7962,13773,13578,34076,38596,13159,10355,5776,18444,24450,25980,30584,21795,59255,2633
,,,,,,,,3506,16497,15713,24326,27385,13046,23334,10620,25118,26327,25542,8263,7480,12911,12431,31194,35437,12284,10217,5673,18333,22754,24548,28808,20088,57410,2551
,,,,,,,,3507,15840,14473,22396,25982,12559,22277,10176,23799,24719,23361,7995,7245,12311,11898,29969,34015,12626,9678,5437,17516,22238,23429,27349,19602,53852,2393
,,,,,,,,3508,16135,14316,22113,25673,12221,21886,10030,23269,24350,23426,7833,7107,11984,11601,29138,33130,11618,9498,5358,17090,22140,23036,26734,19119,52145,2317
,,,,,,,,3509,15359,13213,20404,25560,11839,21562,9964,22928,24311,21276,7700,7006,11798,11301,28621,32400,11558,9426,5379,16863,21824,22720,26386,18183,51363,2282
,,,,,,,,3510,15244,12983,20045,26484,12118,21614,10118,22562,24299,20993,7793,7064,11731,11476,29074,32965,11345,9402,5447,16681,22943,22801,26434,17982,50914,2262
,,,,,,,,3511,15209,12762,19703,29445,12327,22188,10546,22556,25341,20961,8029,7193,12029,11646,29857,33665,11109,9540,5637,16652,25371,23669,27294,17776,51162,2273
,,,,,,,,3512,15097,12705,19615,33811,12751,23669,11123,22956,27356,20986,8673,7601,12806,12210,31868,35690,11357,10105,6013,16883,27810,25690,29517,17426,52218,2320
,,,,,,,,3513,15453,13057,20159,38759,13729,25940,11989,23993,29182,22100,9615,8357,13776,13968,35594,40043,11885,10945,6453,17549,31479,28605,33390,17737,56123,2494
,,,,,,,,3514,15838,13403,20703,43894,15413,28571,13010,26513,31354,24443,10707,9189,15065,15961,40142,44981,12255,12071,7064,18959,35342,32340,38730,18496,61394,2728
,,,,,,,,3515,16365,14029,21656,48209,16761,31128,13897,29392,33994,26881,11565,9845,16569,17816,44097,49232,12846,13329,7739,20705,38611,36003,43981,19828,67752,3011
,,,,,,,,3516,17344,15079,23272,51977,17810,33361,14615,31853,35966,28992,12283,10381,17704,19516,47831,53162,14053,14279,8316,22210,41535,39050,48562,21531,73150,3251
,,,,,,,,3517,18582,16109,24866,54948,18849,35473,15181,34253,37369,31399,12869,10807,18869,21021,51329,56591,15374,15138,8891,23763,44181,41747,52493,23198,78416,3485
,,,,,,,,3518,19654,17212,26575,56601,18721,37015,15381,36543,39011,32896,13022,10902,19639,21514,52481,57925,16565,15938,9448,25348,44849,43317,54614,24446,83262,3700
,,,,,,,,3519,20550,18092,27934,57350,18553,37700,15489,37297,39322,34079,12974,10840,20288,21972,53118,58690,17817,16223,9700,25952,45512,44204,55670,25694,85448,3797
,,,,,,,,3520,21307,19172,29608,57547,18020,38231,15681,37987,39882,35427,12713,10584,20749,22384,52763,59201,18026,16496,9858,26454,45614,44979,56166,26451,87159,3873
,,,,,,,,3521,21416,19205,29658,57010,18268,38667,15868,38288,40371,35478,12546,10402,21305,22666,52366,59785,18596,16712,10120,26661,45432,45363,56563,27000,88331,3925
,,,,,,,,3522,21738,19345,29874,54422,17767,38045,15335,38510,41013,35247,12025,9960,20964,21701,49852,57515,19068,16805,10225,26860,42428,44304,54292,27555,89162,3962
,,,,,,,,3523,22119,19594,30265,53412,18955,36574,14965,36550,39316,35984,11782,9749,19854,21666,49511,56470,19882,15969,9821,25598,41902,43231,52683,27958,85583,3803
,,,,,,,,3524,22538,20111,31072,52533,19230,35884,14976,36331,39662,37196,11632,9665,18377,21033,48751,55063,19599,15761,9806,25440,40970,42237,51942,27700,84547,3757
,,,,,,,,3525,22221,19832,30645,48484,18775,35026,14905,35984,39705,36554,11480,9608,17541,19958,47501,52289,20383,15647,9695,25114,37571,40691,50123,27173,83165,3696
,,,,,,,,3526,23062,20442,31597,43116,19017,33425,14078,34269,37529,38260,11453,9637,17208,18911,45971,50428,19973,15077,9268,24157,33523,37272,45363,27524,79428,3530
,,,,,,,,3527,22922,20516,31712,38244,18417,30899,12856,31501,34300,37878,10770,9177,16339,17257,42415,46458,18975,13856,8539,22259,29840,33510,40405,26787,73000,3244
,,,,,,,,3528,22029,20429,31574,33711,16666,28003,11652,28929,31156,35730,9828,8535,15055,15447,38176,41727,17842,12487,7751,20396,26717,30024,35980,24815,66405,2951
,,,,,,,,3529,20389,19338,29887,30232,15357,25531,10599,26540,28312,33606,8987,7955,13834,13583,34156,37401,16247,11308,6991,18685,24150,26953,31978,22833,60073,2669
,,,,,,,,3530,18617,17500,27043,27253,13597,23402,9785,24423,25408,29851,8323,7525,12715,12465,31315,34333,14368,10312,6359,17351,22425,24453,28955,20996,54644,2428
,,,,,,,,3531,16902,15596,24097,25968,12955,22178,9464,23208,23841,26197,8085,7316,11968,11897,30227,33016,12597,9604,5938,16456,21981,23270,27540,19207,50895,2262
,,,,,,,,3532,15366,14039,21684,25509,12474,21755,9336,22812,23554,23050,7902,7160,11661,11523,29355,32108,11488,9376,5795,16160,21807,22839,26886,17821,49324,2192
,,,,,,,,3533,14561,12962,20015,25152,12004,21565,9292,22478,23485,20773,7765,7058,11536,11197,28713,31382,11255,9283,5710,15945,21365,22355,26457,17070,48363,2149
,,,,,,,,3534,14522,12781,19730,26003,11886,21419,9241,22136,23228,20526,7744,7029,11493,11233,28981,31581,10938,9179,5668,15752,22430,22421,26197,16850,47671,2118
,,,,,,,,3535,14362,12534,19348,29105,11566,21788,9605,22067,24013,20343,7822,7025,11570,11276,29235,31760,10676,9219,5791,15621,24847,23318,27003,16639,47565,2114
,,,,,,,,3536,14231,12350,19064,33722,11686,23217,10251,22408,25835,20384,8193,7203,12125,11710,30469,33528,10923,9803,6170,15967,27170,25522,29376,16313,48755,2166
,,,,,,,,3537,14440,12537,19351,38377,12577,25689,11163,23690,27847,21185,8806,7692,13445,13512,33822,37749,11184,10672,6640,16852,30143,28649,33164,16698,52925,2352
,,,,,,,,3538,14752,12481,19272,43184,14366,28613,12434,26311,30459,23177,9621,8311,15391,15696,37920,42808,11470,11788,7220,18487,33278,32258,37659,17394,58288,2590
,,,,,,,,3539,15084,12900,19905,47194,15953,31365,13655,29044,33485,25427,10387,8912,17378,17578,41364,47401,12266,12895,7944,20255,36036,35684,41860,18711,64516,2867
,,,,,,,,3540,16328,14011,21617,50673,17101,33680,14701,31368,36222,27955,11037,9403,19078,19231,44911,51687,13768,13741,8534,21755,38648,38692,45915,20233,69655,3095
,,,,,,,,3541,17427,15149,23379,53525,18265,35855,15843,33958,38509,30366,11591,9805,20835,20779,48079,55583,14814,14587,9038,23361,41364,41463,49708,22003,74837,3326
,,,,,,,,3542,18642,16101,24854,54514,18320,37361,16493,36268,40912,31949,11712,9880,22098,21214,49214,57077,15753,15376,9545,24970,42196,43084,51635,23544,80114,3560
,,,,,,,,3543,19599,17145,26470,53852,18278,37993,16925,37005,41620,33274,11769,9913,22882,21673,49874,57589,17082,15531,9728,25547,43017,43902,52404,25076,82805,3680
,,,,,,,,3544,20420,18183,28081,52322,18451,38537,17179,37621,42359,34698,11845,9933,23454,22050,50487,57964,17318,15660,9912,26037,43451,44446,52948,26213,84915,3774
,,,,,,,,3545,20726,18617,28751,51269,19050,38861,17312,37947,42810,34679,11951,9967,23784,22507,51403,58423,17789,15763,10015,26271,43362,44823,53400,27034,86490,3844
,,,,,,,,3546,21152,18806,29043,48839,18852,38100,16775,38185,43345,34580,11544,9608,23416,21560,49497,55967,17997,15717,10053,26519,40267,43845,51349,27808,87753,3900
,,,,,,,,3547,21711,19188,29638,48701,19961,36920,16439,36281,41114,35264,11553,9570,22619,21762,49902,56020,18607,14768,9540,25230,40108,42726,50092,28559,84350,3748
,,,,,,,,3548,22271,19831,30638,48629,20044,36394,16043,36247,41312,36518,11363,9451,21966,21012,48505,54292,18071,14650,9392,25195,39593,41940,49212,28615,83674,3718
,,,,,,,,3549,22120,19693,30427,45668,19302,35430,15786,35930,40795,35976,11305,9474,20882,19997,47101,51699,19043,14474,9240,24869,36637,40418,47997,28117,82278,3656
,,,,,,,,3550,22799,20539,31746,41098,19405,33996,15027,34316,38563,37903,11391,9594,20252,18778,45346,49809,18950,14065,8830,23959,32857,37212,43753,28334,78782,3501
,,,,,,,,3551,22654,20550,31764,36779,18739,31525,13714,31702,35148,37670,10869,9268,19273,17211,41978,46362,18122,13045,8092,22187,29407,33388,39223,27684,72461,3220
,,,,,,,,3552,21910,20352,31453,32877,17004,28619,12379,29131,31790,35562,9970,8664,17754,15464,37861,41805,17058,11827,7331,20364,26510,29939,35061,25434,65888,2928
,,,,,,,,3553,20348,19370,29934,28997,13785,25250,10718,26813,28647,33329,8405,7689,15883,13103,32251,36115,15545,10708,6505,18704,22905,26126,30343,23237,59448,2642
,,,,,,,,3554,18501,17495,27033,26565,12872,22777,9883,23722,24638,29499,7963,7371,14612,12285,30449,33958,13824,9223,5727,16531,22079,23841,27613,20993,52157,2318
,,,,,,,,3555,16366,15476,23912,25743,12199,21853,9556,22958,23800,25493,7648,7143,13797,11770,29063,32450,11149,8858,5480,15937,21775,22941,26482,18678,49362,2193
,,,,,,,,3556,13884,12941,20018,25896,11977,21485,9486,22311,23295,20793,7544,7053,13323,11575,28669,31957,10824,8634,5344,15499,22201,22426,26072,16774,47742,2121
,,,,,,,,3557,13415,12367,19127,26430,11722,21317,9566,22187,23404,19949,7531,7034,13015,11479,28425,31648,10570,8633,5326,15437,22320,22409,26145,16247,47487,2110
,,,,,,,,3558,13160,11920,18437,27900,11910,21556,9676,22129,23445,19547,7636,7099,12991,11839,29169,32361,10622,8716,5368,15367,23604,22797,26462,15990,47716,2120
,,,,,,,,3559,13333,11864,18347,31887,12305,22399,10356,22256,24538,19860,8019,7293,13283,12129,30738,33722,10563,8840,5505,15369,26319,24118,27723,15974,48440,2152
,,,,,,,,3560,13317,11874,18360,37544,13075,24382,11631,22943,27266,20506,8744,7822,14191,13353,33658,36596,10976,9551,5992,15767,30004,26954,30855,15934,50717,2254
,,,,,,,,3561,13706,12317,19046,42502,13732,26914,13165,25271,30763,21954,9463,8483,15562,14973,36929,40349,11782,10729,6581,17397,33168,30392,35023,16684,56492,2510
,,,,,,,,3562,14441,12949,20035,45365,14637,29038,14429,27819,33210,25440,10106,9074,17058,16523,40034,44202,12683,11766,6991,19145,35322,33189,38293,18240,62345,2770
,,,,,,,,3563,15689,14046,21729,47002,15874,30876,15565,30101,34597,28362,10890,9682,18680,17997,43616,48318,13108,12455,7279,20688,37342,35671,40969,19955,67105,2982
,,,,,,,,3564,16414,14732,22786,48466,16941,32727,16725,32081,36302,29598,11612,10255,20207,19643,47345,52332,13389,13148,7565,22026,39334,37967,43736,21094,71980,3199
,,,,,,,,3565,16797,15129,23392,49429,17719,34364,17630,34272,37949,29698,12186,10708,21234,20946,50269,55160,13806,13904,7817,23545,41204,39986,46268,22129,77234,3432
,,,,,,,,3566,17516,16059,24829,49815,17902,35203,18038,35785,39159,30832,12465,10921,21982,21551,51868,56493,14520,14432,7996,24798,41705,41076,47501,23651,81795,3635
,,,,,,,,3567,18267,16877,26097,50234,18283,35818,18442,36397,39627,31628,12774,11136,22423,22277,53858,57997,15064,14738,8093,25483,42497,42083,48694,25095,84796,3768
,,,,,,,,3568,18841,17723,27407,52446,19656,37051,19213,37261,40741,32039,13381,11551,23034,23824,57601,60876,15292,15216,8394,26368,44484,44018,51267,26254,87985,3910
,,,,,,,,3569,19195,17909,27695,54713,21299,38849,20111,39154,43326,31887,13976,11918,23898,25327,61270,63548,16068,16113,8985,27925,46080,46281,54240,27607,93144,4139
,,,,,,,,3570,20367,18722,28954,55278,22881,39745,20611,40744,45882,32957,14297,12068,24271,26185,63588,64491,18126,16889,9666,29343,46052,47483,55572,29692,98129,4361
,,,,,,,,3571,22379,20464,31657,52353,21373,38505,19698,41159,46773,36217,13462,11418,22931,23980,59192,60116,20217,17060,9950,29772,41698,44823,52119,32080,100007,4444
,,,,,,,,3572,24481,22376,34630,46555,18711,35080,17443,37529,42048,40184,12269,10566,21122,20953,52589,54136,22174,15654,9119,27123,36509,39972,45550,33636,92143,4095
,,,,,,,,3573,25061,23583,36512,41221,18251,32483,16387,33731,36645,42829,12109,10498,19855,20095,51143,52002,19745,13744,7949,24135,33469,37021,41845,32483,82189,3652
,,,,,,,,3574,22593,21269,32931,36559,18336,31207,15385,32151,34497,38639,12030,10495,19464,18996,49399,50482,16254,13028,7437,22861,29740,34207,38323,28915,77337,3437
,,,,,,,,3575,19829,18380,28455,32217,17327,28773,13865,29583,31052,32793,11154,9866,18449,17077,44829,46575,15517,11797,6774,20811,26527,30891,34248,25867,69772,3100
,,,,,,,,3576,19013,18238,28236,29097,15706,26308,12652,26851,28150,31164,10222,9158,16790,15403,40540,42827,14645,10439,6122,18690,24626,27941,31013,23365,61108,2715
,,,,,,,,3577,17620,17347,26860,27262,13928,24527,11902,25052,26441,28836,9319,8446,15256,13969,36496,39677,13281,9489,5723,17253,23397,26087,28951,20971,55247,2455
,,,,,,,,3578,16072,15614,24172,25991,12920,23580,11363,23926,25673,25286,8877,8147,14496,13217,34407,37843,12309,9055,5510,16464,22786,24852,27702,19078,51509,2289
,,,,,,,,3579,14955,14198,21972,25542,12275,22925,11097,23266,24948,22895,8570,7941,13846,12712,33027,36679,11616,8733,5350,15958,22641,24075,26977,17840,49307,2191
,,,,,,,,3580,14102,13182,20388,26354,12110,22596,11066,22707,24542,21100,8483,7874,13338,12524,32560,36211,11186,8543,5275,15489,23902,24009,27043,16929,47883,2128
,,,,,,,,3581,13644,12604,19491,28676,11856,22991,11504,22688,25373,20372,8534,7922,13039,12585,32633,36663,10899,8667,5404,15489,25794,24769,28104,16428,48169,2140
,,,,,,,,3582,13408,12187,18846,31951,12397,24113,12497,23121,26833,20105,9011,8305,13240,13480,34928,38922,10939,9053,5701,15887,28537,26267,30318,16303,50351,2237
,,,,,,,,3583,13609,12162,18802,35958,14088,25929,14312,24219,29935,20919,10198,9204,14019,14882,39771,43235,10926,9658,6208,16770,31416,28525,32804,16671,54609,2427
,,,,,,,,3584,14156,12376,19126,40079,17207,28172,15875,25490,33400,22494,11753,10413,15810,16816,45636,48048,11776,10660,6908,17787,34512,31368,35906,17132,58629,2605
,,,,,,,,3585,15398,13196,20393,43234,18183,30072,17089,27632,36133,25817,12969,11459,17288,18227,49522,51127,13212,11684,7464,19445,36976,33779,39171,18565,63964,2842
,,,,,,,,3586,16805,14794,22874,44621,18292,31298,17889,29651,37011,31114,13915,12295,18463,19421,52203,52573,14332,12467,7677,21012,38549,35212,41665,20473,68337,3037
,,,,,,,,3587,18014,16720,25856,45691,18984,32312,18402,31424,37394,33922,14775,12936,19620,20335,55453,54398,14555,13023,7793,22384,40335,36803,43806,22262,72138,3206
,,,,,,,,3588,18564,17552,27136,47144,19973,33789,19056,33193,38664,33448,15536,13528,20732,21607,58832,56450,14687,13775,8063,23690,42322,38545,45810,23328,76450,3397
,,,,,,,,3589,19005,17998,27818,48152,20718,35219,19678,35558,40213,32249,15977,13848,21566,22638,61136,58266,15273,14650,8424,25411,43598,40462,48107,24589,81941,3641
,,,,,,,,3590,19854,18915,29236,48773,20782,36070,20028,37495,41508,32967,15778,13630,22138,23131,61979,59129,16100,15402,8752,26990,43428,41702,49306,26286,87224,3876
,,,,,,,,3591,20762,20043,30982,49674,21385,36520,20064,38392,41715,33689,15635,13443,22921,23833,63097,59923,16732,15811,8888,27811,43594,42752,50455,28033,90673,4029
