region,Resource,technology,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,CapRes_1,CapRes_2,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,CO2_Capture_Rate,CO2_Capture_Cost_per_Metric_Ton,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,storage_cost_tonne,tonne_co2_captured_mwh,co2_cost_mwh,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,interconnect_capex_mw,regional_cost_multiplier,cap_recovery_years,wacc_real,variable_CF,RETRO,Num_RETRO_Sources,Retro1_Source,Retro1_Efficiency,Retro1_Inv_Cost_per_MWyr,Retro2_Source,Retro2_Efficiency,Retro2_Inv_Cost_per_MWyr,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,CapRes_10,ESR_1,ESR_2,ESR_3,ESR_4,ESR_5,ESR_6,ESR_7,ESR_8,ESR_9,ESR_10,ESR_11,ESR_12,ESR_13,ESR_14,ESR_15,ESR_16,MinCapTag_1,MinCapTag_2,MinCapTag_3,MinCapTag_4,MinCapTag_5,Retro3_Source,Retro3_Efficiency,gen_is_variable,Retro3_Inv_Cost_per_MWyr
PJMW,PJMW_small_hydroelectric_1,Small Hydroelectric,1,191,16,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0.0,153.3,0.0,85.0,244.63,-1,1.8,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,47048,0.0,0,0,0.0,0.0,0,0,0.0,0.0,10.34,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.30739559058487365,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PJMW,PJMW_solar_photovoltaic_1,Solar Photovoltaic,1,192,16,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,4132.4,0.0,130.0,4132.44,-1,31.79,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,22623,0.0,0,0,0.0,0.0,0,0,0.0,0.0,10.34,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.19531097780553153,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
RMRG,RMRG_biomass_1,Biomass,1,193,17,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0.0,8.1,0.0,8.0,25.104,-1,1.01,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,150850,0.0,0,0,5.24,0.0,0,0,172.0,0.0,12.19,1.198,2.021,waste_biomass,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMRG,RMRG_conventional_hydroelectric_1,Conventional Hydroelectric,1,194,17,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0.0,655.7,0.0,21.0,655.704,-1,31.22,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,47048,0.0,0,0,0.0,0.0,0,0,0.0,0.0,10.34,0.0,0.0,None,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2880901204327111,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMRG,RMRG_conventional_steam_coal_1,Conventional Steam Coal,1,195,17,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,5135.0,0.0,14.0,5135.004,-1,366.79,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,65572,0.0,0,0,1.88,0.0,0,0,124.0,16.5,10.8,1.596,1.185,mountain_coal,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24,24,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMRG,RMRG_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,1,196,17,0,0,0,0,1,0,0,0,0.0,0.0,0,0,9002.4,580.8,0.0,5.0,580.8,-1,116.16,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,47048,0.0,0,0,0.0,0.0,0,0,0.0,0.0,10.34,0.0,0.0,None,0.0,0.0,0.866,0.866,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMRG,RMRG_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,1,197,17,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,3537.5,0.0,13.0,3537.495,-1,272.12,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,12831,0.0,0,0,4.04,0.0,0,0,92.0,2.0,8.31,3.225,3.233,mountain_naturalgas,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.106666667,0.213333333,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6,6,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMRG,RMRG_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,1,198,17,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,3018.7,0.0,52.0,3018.704,-1,58.05,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,10966,0.0,0,0,5.28,0.0,0,0,119.0,3.5,12.03,1.488,2.458,mountain_naturalgas,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.106666667,0.213333333,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMRG,RMRG_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,1,199,17,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,243.4,0.0,42.0,243.39,-1,5.8,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,21000,0.0,0,0,4.53,0.0,0,0,38.0,0.0,8.8,1.13,0.76,mountain_naturalgas,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.106666667,0.213333333,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMRG,RMRG_onshore_wind_turbine_1,Onshore Wind Turbine,1,200,17,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,8880.1,0.0,43.0,8880.102,-1,206.51,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,43000,0.0,0,0,0.0,0.0,0,0,0.0,0.0,10.34,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3087355424238159,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RMRG,RMRG_petroleum_liquids_1,Petroleum Liquids,1,201,17,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,11.8,0.0,5.0,11.8,-1,2.36,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,21000,0.0,0,0,5.92,0.0,0,0,38.0,0.0,11.5,0.0,0.0,mountain_distillate,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMRG,RMRG_small_hydroelectric_1,Small Hydroelectric,1,202,17,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0.0,98.5,0.0,53.0,228.218,-1,1.86,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,47048,0.0,0,0,0.0,0.0,0,0,0.0,0.0,10.34,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2880901204327111,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMRG,RMRG_solar_photovoltaic_1,Solar Photovoltaic,1,203,17,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,2270.9,0.0,132.0,2270.928,-1,17.2,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,22623,0.0,0,0,0.0,0.0,0,0,0.0,0.0,10.34,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.24908148460828675,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SPPC,SPPC_biomass_1,Biomass,1,204,18,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0.0,11.8,0.0,11.0,13.596,-1,1.07,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,150850,0.0,0,0,4.97,0.0,0,0,172.0,0.0,11.57,0.226,0.85,waste_biomass,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPPC,SPPC_conventional_hydroelectric_1,Conventional Hydroelectric,1,205,18,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0.0,52.0,0.0,1.0,52.0,-1,52.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,47048,0.0,0,0,0.0,0.0,0,0,0.0,0.0,10.34,0.0,0.0,None,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.14368214936247722,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPPC,SPPC_conventional_steam_coal_1,Conventional Steam Coal,1,206,18,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,5317.5,0.0,10.0,5317.5,-1,531.75,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,65885,0.0,0,0,1.88,0.0,0,0,124.0,16.5,11.66,1.739,1.527,west_north_central_coal,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24,24,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPPC,SPPC_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,1,207,18,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1782.0,0.0,4.0,1782.0,-1,445.5,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,13943,0.0,0,0,4.19,0.0,0,0,92.0,2.0,7.79,0.825,0.912,west_north_central_naturalgas,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.106666667,0.213333333,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6,6,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPPC,SPPC_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,1,208,18,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,3122.5,0.0,40.0,3122.48,-1,78.06,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,10759,0.0,0,0,5.28,0.0,0,0,119.0,3.5,12.74,1.928,2.424,west_north_central_naturalgas,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.106666667,0.213333333,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPPC,SPPC_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,1,209,18,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,366.2,0.0,64.0,366.208,-1,5.72,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,21000,0.0,0,0,5.92,0.0,0,0,38.0,0.0,11.5,2.343,4.131,west_north_central_naturalgas,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.106666667,0.213333333,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPPC,SPPC_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,1,210,18,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,10.5,0.0,4.0,10.5,-1,2.62,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,51303,0.0,0,0,1.06,0.0,0,0,87.0,13.7,10.55,0.735,1.47,west_north_central_naturalgas,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.63,1.26,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6,6,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPPC,SPPC_nuclear_1,Nuclear,1,211,18,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1255.0,0.0,1.0,1255.0,-1,1255.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,275171,0.0,0,0,2.84,0.0,0,0,248.0,0.0,10.45,0.0,0.0,west_north_central_uranium,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.041666667,0.083333333,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24,24,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPPC,SPPC_onshore_wind_turbine_1,Onshore Wind Turbine,1,212,18,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,7461.7,0.0,41.0,7461.713,-1,181.99,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,43000,0.0,0,0,0.0,0.0,0,0,0.0,0.0,10.34,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2749180783242259,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
SPPC,SPPC_petroleum_liquids_1,Petroleum Liquids,1,213,18,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,110.3,0.0,56.0,110.32,-1,1.97,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,21000,0.0,0,0,6.67,0.0,0,0,38.0,0.0,12.97,1.159,4.031,west_north_central_distillate,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPPC,SPPC_small_hydroelectric_1,Small Hydroelectric,1,214,18,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4.0,4.6,-1,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,47048,0.0,0,0,0.0,0.0,0,0,0.0,0.0,10.34,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.14368214936247722,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPPC,SPPC_solar_photovoltaic_1,Solar Photovoltaic,1,215,18,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,101.9,0.0,27.0,101.898,-1,3.77,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,22623,0.0,0,0,0.0,0.0,0,0,0.0,0.0,10.34,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.18463328779599272,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
SPPN,SPPN_biomass_1,Biomass,1,216,19,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0.0,20.9,0.0,13.0,17.394,-1,1.61,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,150850,0.0,0,0,4.46,0.0,0,0,172.0,0.0,10.39,2.163,1.244,waste_biomass,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPPN,SPPN_conventional_hydroelectric_1,Conventional Hydroelectric,1,217,19,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0.0,2465.0,0.0,37.0,2465.014,-1,66.62,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,47048,0.0,0,0,0.0,0.0,0,0,0.0,0.0,10.34,0.0,0.0,None,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4515061100081689,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPPN,SPPN_conventional_steam_coal_1,Conventional Steam Coal,1,218,19,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,4175.2,0.0,13.0,4175.197,-1,321.17,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,62897,0.0,0,0,1.88,0.0,0,0,124.0,16.5,11.15,2.143,3.903,west_north_central_coal,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24,24,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPPN,SPPN_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,1,219,19,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,644.6,0.0,3.0,644.601,-1,214.87,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,16492,0.0,0,0,4.55,0.0,0,0,92.0,2.0,7.99,0.506,0.506,west_north_central_naturalgas,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.106666667,0.213333333,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6,6,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPPN,SPPN_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,1,220,19,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,2417.0,0.0,30.0,2417.01,-1,80.57,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,11323,0.0,0,0,5.28,0.0,0,0,119.0,3.5,11.03,1.754,2.708,west_north_central_naturalgas,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.106666667,0.213333333,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPPN,SPPN_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,1,221,19,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,341.4,0.0,33.0,341.385,-1,10.34,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,21000,0.0,0,0,4.45,0.0,0,0,38.0,0.0,8.65,0.534,1.352,west_north_central_naturalgas,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.106666667,0.213333333,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
