case,value,model,zone,resource_name,tech_type,planning_year,timestep,unit
no_battery,0.0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_5,Solar,2050,all,MWh
no_tx,0.0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_5,Solar,2050,all,MWh
no_tx_battery,0.0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_5,Solar,2050,all,MWh
no_tx_battery_hydro,0.0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_5,Solar,2050,all,MWh
single_zone,0.0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_5,Solar,2050,all,MWh
cap_only,0.0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_6,Solar,2050,all,MWh
greenfield,0.0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_6,Solar,2050,all,MWh
no_battery,0.0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_6,Solar,2050,all,MWh
no_tx,0.0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_6,Solar,2050,all,MWh
no_tx_battery,0.0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_6,Solar,2050,all,MWh
no_tx_battery_hydro,0.0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_6,Solar,2050,all,MWh
single_zone,0.0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_6,Solar,2050,all,MWh
cap_only,14794048.031699622,SWITCH,Western,Western_batteries_1,Battery,2050,all,MWh
existing_only,12535609.632878747,SWITCH,Western,Western_batteries_1,Battery,2050,all,MWh
no_tx,14446011.559008861,SWITCH,Western,Western_batteries_1,Battery,2050,all,MWh
single_zone,16094379.532466775,SWITCH,Western,Western_batteries_1,Battery,2050,all,MWh
cap_only,63142011.10144309,SWITCH,Western,Western_battery_moderate_0,Battery,2050,all,MWh
greenfield,266720523.01355153,SWITCH,Western,Western_battery_moderate_0,Battery,2050,all,MWh
no_tx,65612403.27085064,SWITCH,Western,Western_battery_moderate_0,Battery,2050,all,MWh
single_zone,22264531.80692114,SWITCH,Western,Western_battery_moderate_0,Battery,2050,all,MWh
existing_only,229886381.26900482,SWITCH,Western,Western_coal_ccs90avgcf_moderate_1,CCS,2050,all,MWh
cap_only,193090218.7088226,SWITCH,Western,Western_conventional_hydroelectric_1,Hydro,2050,all,MWh
existing_only,193090218.70882288,SWITCH,Western,Western_conventional_hydroelectric_1,Hydro,2050,all,MWh
no_battery,193090218.7088223,SWITCH,Western,Western_conventional_hydroelectric_1,Hydro,2050,all,MWh
no_tx,193090218.70882273,SWITCH,Western,Western_conventional_hydroelectric_1,Hydro,2050,all,MWh
no_tx_battery,193090218.70882264,SWITCH,Western,Western_conventional_hydroelectric_1,Hydro,2050,all,MWh
single_zone,193090218.70882267,SWITCH,Western,Western_conventional_hydroelectric_1,Hydro,2050,all,MWh
cap_only,408935.3788038009,SWITCH,Western,Western_conventional_steam_coal_1,Coal,2050,all,MWh
existing_only,107249041.61279997,SWITCH,Western,Western_conventional_steam_coal_1,Coal,2050,all,MWh
no_battery,327056.64834100084,SWITCH,Western,Western_conventional_steam_coal_1,Coal,2050,all,MWh
no_tx,97937.48309466278,SWITCH,Western,Western_conventional_steam_coal_1,Coal,2050,all,MWh
no_tx_battery,36714.8075524032,SWITCH,Western,Western_conventional_steam_coal_1,Coal,2050,all,MWh
no_tx_battery_hydro,37308.68197575375,SWITCH,Western,Western_conventional_steam_coal_1,Coal,2050,all,MWh
single_zone,659507.7207179413,SWITCH,Western,Western_conventional_steam_coal_1,Coal,2050,all,MWh
cap_only,25963799.039999995,SWITCH,Western,Western_geothermal_1,Geothermal,2050,all,MWh
existing_only,25225580.80912313,SWITCH,Western,Western_geothermal_1,Geothermal,2050,all,MWh
no_battery,25963799.039999995,SWITCH,Western,Western_geothermal_1,Geothermal,2050,all,MWh
no_tx,25963799.039999995,SWITCH,Western,Western_geothermal_1,Geothermal,2050,all,MWh
no_tx_battery,25963799.039999995,SWITCH,Western,Western_geothermal_1,Geothermal,2050,all,MWh
no_tx_battery_hydro,25963799.039999995,SWITCH,Western,Western_geothermal_1,Geothermal,2050,all,MWh
single_zone,25928232.191999994,SWITCH,Western,Western_geothermal_1,Geothermal,2050,all,MWh
cap_only,11078093.330518946,SWITCH,Western,Western_hydroelectric_pumped_storage_1,Hydro,2050,all,MWh
existing_only,6824897.226783538,SWITCH,Western,Western_hydroelectric_pumped_storage_1,Hydro,2050,all,MWh
no_battery,11510025.839921081,SWITCH,Western,Western_hydroelectric_pumped_storage_1,Hydro,2050,all,MWh
no_tx,10594077.446209177,SWITCH,Western,Western_hydroelectric_pumped_storage_1,Hydro,2050,all,MWh
no_tx_battery,10485821.495131068,SWITCH,Western,Western_hydroelectric_pumped_storage_1,Hydro,2050,all,MWh
single_zone,12093987.74516686,SWITCH,Western,Western_hydroelectric_pumped_storage_1,Hydro,2050,all,MWh
cap_only,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_1,Wind,2050,all,MWh
greenfield,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_1,Wind,2050,all,MWh
no_battery,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_1,Wind,2050,all,MWh
no_tx,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_1,Wind,2050,all,MWh
no_tx_battery,19435850.26458575,SWITCH,Western,Western_landbasedwind_class3_moderate_1,Wind,2050,all,MWh
no_tx_battery_hydro,1548687.3621373915,SWITCH,Western,Western_landbasedwind_class3_moderate_1,Wind,2050,all,MWh
single_zone,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_1,Wind,2050,all,MWh
cap_only,304457915.067207,SWITCH,Western,Western_landbasedwind_class3_moderate_2,Wind,2050,all,MWh
greenfield,303783046.64121413,SWITCH,Western,Western_landbasedwind_class3_moderate_2,Wind,2050,all,MWh
no_battery,349771500.4320537,SWITCH,Western,Western_landbasedwind_class3_moderate_2,Wind,2050,all,MWh
no_tx,350533262.7545998,SWITCH,Western,Western_landbasedwind_class3_moderate_2,Wind,2050,all,MWh
no_tx_battery,350582622.0332933,SWITCH,Western,Western_landbasedwind_class3_moderate_2,Wind,2050,all,MWh
no_tx_battery_hydro,350658841.28329754,SWITCH,Western,Western_landbasedwind_class3_moderate_2,Wind,2050,all,MWh
single_zone,326363025.32789266,SWITCH,Western,Western_landbasedwind_class3_moderate_2,Wind,2050,all,MWh
cap_only,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_3,Wind,2050,all,MWh
greenfield,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_3,Wind,2050,all,MWh
no_battery,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_3,Wind,2050,all,MWh
no_tx,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_3,Wind,2050,all,MWh
no_tx_battery,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_3,Wind,2050,all,MWh
no_tx_battery_hydro,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_3,Wind,2050,all,MWh
single_zone,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_3,Wind,2050,all,MWh
cap_only,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_4,Wind,2050,all,MWh
greenfield,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_4,Wind,2050,all,MWh
no_battery,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_4,Wind,2050,all,MWh
no_tx,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_4,Wind,2050,all,MWh
no_tx_battery,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_4,Wind,2050,all,MWh
no_tx_battery_hydro,52249780.70052628,SWITCH,Western,Western_landbasedwind_class3_moderate_4,Wind,2050,all,MWh
single_zone,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_4,Wind,2050,all,MWh
cap_only,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_5,Wind,2050,all,MWh
greenfield,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_5,Wind,2050,all,MWh
no_battery,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_5,Wind,2050,all,MWh
no_tx,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_5,Wind,2050,all,MWh
no_tx_battery,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_5,Wind,2050,all,MWh
no_tx_battery_hydro,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_5,Wind,2050,all,MWh
single_zone,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_5,Wind,2050,all,MWh
cap_only,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_6,Wind,2050,all,MWh
greenfield,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_6,Wind,2050,all,MWh
no_battery,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_6,Wind,2050,all,MWh
no_tx,89569166.59583807,SWITCH,Western,Western_landbasedwind_class3_moderate_6,Wind,2050,all,MWh
no_tx_battery,93261940.97755961,SWITCH,Western,Western_landbasedwind_class3_moderate_6,Wind,2050,all,MWh
no_tx_battery_hydro,94877844.2803557,SWITCH,Western,Western_landbasedwind_class3_moderate_6,Wind,2050,all,MWh
single_zone,0.0,SWITCH,Western,Western_landbasedwind_class3_moderate_6,Wind,2050,all,MWh
cap_only,62111597.21860701,SWITCH,Western,Western_natural_gas_fired_combined_cycle_1,Natural Gas,2050,all,MWh
existing_only,52754759.43993204,SWITCH,Western,Western_natural_gas_fired_combined_cycle_1,Natural Gas,2050,all,MWh
no_battery,30314686.828773223,SWITCH,Western,Western_natural_gas_fired_combined_cycle_1,Natural Gas,2050,all,MWh
no_tx,84329294.02762102,SWITCH,Western,Western_natural_gas_fired_combined_cycle_1,Natural Gas,2050,all,MWh
no_tx_battery,33183906.64899895,SWITCH,Western,Western_natural_gas_fired_combined_cycle_1,Natural Gas,2050,all,MWh
no_tx_battery_hydro,31082126.5734397,SWITCH,Western,Western_natural_gas_fired_combined_cycle_1,Natural Gas,2050,all,MWh
single_zone,34473256.69392734,SWITCH,Western,Western_natural_gas_fired_combined_cycle_1,Natural Gas,2050,all,MWh
cap_only,3845888.6314483783,SWITCH,Western,Western_natural_gas_fired_combustion_turbine_1,Natural Gas,2050,all,MWh
existing_only,5999099.153172605,SWITCH,Western,Western_natural_gas_fired_combustion_turbine_1,Natural Gas,2050,all,MWh
no_battery,2685258.334168976,SWITCH,Western,Western_natural_gas_fired_combustion_turbine_1,Natural Gas,2050,all,MWh
no_tx,2261805.4782422064,SWITCH,Western,Western_natural_gas_fired_combustion_turbine_1,Natural Gas,2050,all,MWh
no_tx_battery,362269.51632541994,SWITCH,Western,Western_natural_gas_fired_combustion_turbine_1,Natural Gas,2050,all,MWh
no_tx_battery_hydro,357868.4548978125,SWITCH,Western,Western_natural_gas_fired_combustion_turbine_1,Natural Gas,2050,all,MWh
single_zone,3915259.2400574633,SWITCH,Western,Western_natural_gas_fired_combustion_turbine_1,Natural Gas,2050,all,MWh
cap_only,1488999.1387949572,SWITCH,Western,Western_natural_gas_steam_turbine_1,Natural Gas,2050,all,MWh
existing_only,1727058.3391053458,SWITCH,Western,Western_natural_gas_steam_turbine_1,Natural Gas,2050,all,MWh
no_battery,929205.2212813162,SWITCH,Western,Western_natural_gas_steam_turbine_1,Natural Gas,2050,all,MWh
no_tx,1412562.3870998453,SWITCH,Western,Western_natural_gas_steam_turbine_1,Natural Gas,2050,all,MWh
no_tx_battery,200244.55470966568,SWITCH,Western,Western_natural_gas_steam_turbine_1,Natural Gas,2050,all,MWh
no_tx_battery_hydro,199171.6851921204,SWITCH,Western,Western_natural_gas_steam_turbine_1,Natural Gas,2050,all,MWh
single_zone,1371325.9698137618,SWITCH,Western,Western_natural_gas_steam_turbine_1,Natural Gas,2050,all,MWh
cap_only,0.0,SWITCH,Western,Western_naturalgas_ccavgcf_moderate_0,Natural Gas,2050,all,MWh
greenfield,94631342.12689467,SWITCH,Western,Western_naturalgas_ccavgcf_moderate_0,Natural Gas,2050,all,MWh
no_battery,77565977.80212899,SWITCH,Western,Western_naturalgas_ccavgcf_moderate_0,Natural Gas,2050,all,MWh
no_tx,0.0,SWITCH,Western,Western_naturalgas_ccavgcf_moderate_0,Natural Gas,2050,all,MWh
no_tx_battery,97722695.24623314,SWITCH,Western,Western_naturalgas_ccavgcf_moderate_0,Natural Gas,2050,all,MWh
no_tx_battery_hydro,125806522.01476215,SWITCH,Western,Western_naturalgas_ccavgcf_moderate_0,Natural Gas,2050,all,MWh
single_zone,0.0,SWITCH,Western,Western_naturalgas_ccavgcf_moderate_0,Natural Gas,2050,all,MWh
cap_only,0.0,SWITCH,Western,Western_naturalgas_ccccsavgcf_conservative_0,CCS,2050,all,MWh
greenfield,0.0,SWITCH,Western,Western_naturalgas_ccccsavgcf_conservative_0,CCS,2050,all,MWh
no_battery,9800494.25070237,SWITCH,Western,Western_naturalgas_ccccsavgcf_conservative_0,CCS,2050,all,MWh
no_tx,74469460.43111315,SWITCH,Western,Western_naturalgas_ccccsavgcf_conservative_0,CCS,2050,all,MWh
no_tx_battery,106942358.67152038,SWITCH,Western,Western_naturalgas_ccccsavgcf_conservative_0,CCS,2050,all,MWh
no_tx_battery_hydro,271756152.1426654,SWITCH,Western,Western_naturalgas_ccccsavgcf_conservative_0,CCS,2050,all,MWh
single_zone,0.0,SWITCH,Western,Western_naturalgas_ccccsavgcf_conservative_0,CCS,2050,all,MWh
cap_only,0.0,SWITCH,Western,Western_naturalgas_ctavgcf_moderate_0,Natural Gas,2050,all,MWh
greenfield,5609074.516538133,SWITCH,Western,Western_naturalgas_ctavgcf_moderate_0,Natural Gas,2050,all,MWh
no_battery,0.0,SWITCH,Western,Western_naturalgas_ctavgcf_moderate_0,Natural Gas,2050,all,MWh
no_tx,0.0,SWITCH,Western,Western_naturalgas_ctavgcf_moderate_0,Natural Gas,2050,all,MWh
no_tx_battery,4905439.995087281,SWITCH,Western,Western_naturalgas_ctavgcf_moderate_0,Natural Gas,2050,all,MWh
no_tx_battery_hydro,4645171.309249258,SWITCH,Western,Western_naturalgas_ctavgcf_moderate_0,Natural Gas,2050,all,MWh
single_zone,0.0,SWITCH,Western,Western_naturalgas_ctavgcf_moderate_0,Natural Gas,2050,all,MWh
cap_only,28312481.90723488,SWITCH,Western,Western_nuclear_1,Nuclear,2050,all,MWh
existing_only,40908499.199999996,SWITCH,Western,Western_nuclear_1,Nuclear,2050,all,MWh
no_battery,31469282.772934143,SWITCH,Western,Western_nuclear_1,Nuclear,2050,all,MWh
no_tx,29459203.28248899,SWITCH,Western,Western_nuclear_1,Nuclear,2050,all,MWh
no_tx_battery,33913386.900424466,SWITCH,Western,Western_nuclear_1,Nuclear,2050,all,MWh
no_tx_battery_hydro,33976163.02985479,SWITCH,Western,Western_nuclear_1,Nuclear,2050,all,MWh
single_zone,27255037.566381034,SWITCH,Western,Western_nuclear_1,Nuclear,2050,all,MWh
cap_only,0.0,SWITCH,Western,Western_nuclear_nuclear_moderate_0,Nuclear,2050,all,MWh
greenfield,0.0,SWITCH,Western,Western_nuclear_nuclear_moderate_0,Nuclear,2050,all,MWh
no_battery,0.0,SWITCH,Western,Western_nuclear_nuclear_moderate_0,Nuclear,2050,all,MWh
no_tx,0.0,SWITCH,Western,Western_nuclear_nuclear_moderate_0,Nuclear,2050,all,MWh
no_tx_battery,0.0,SWITCH,Western,Western_nuclear_nuclear_moderate_0,Nuclear,2050,all,MWh
no_tx_battery_hydro,0.0,SWITCH,Western,Western_nuclear_nuclear_moderate_0,Nuclear,2050,all,MWh
single_zone,0.0,SWITCH,Western,Western_nuclear_nuclear_moderate_0,Nuclear,2050,all,MWh
cap_only,0.0,SWITCH,Western,Western_offshorewind_class12_moderate_floating_1_1,Wind,2050,all,MWh
greenfield,0.0,SWITCH,Western,Western_offshorewind_class12_moderate_floating_1_1,Wind,2050,all,MWh
no_battery,0.0,SWITCH,Western,Western_offshorewind_class12_moderate_floating_1_1,Wind,2050,all,MWh
no_tx,0.0,SWITCH,Western,Western_offshorewind_class12_moderate_floating_1_1,Wind,2050,all,MWh
no_tx_battery,0.0,SWITCH,Western,Western_offshorewind_class12_moderate_floating_1_1,Wind,2050,all,MWh
no_tx_battery_hydro,0.0,SWITCH,Western,Western_offshorewind_class12_moderate_floating_1_1,Wind,2050,all,MWh
single_zone,0.0,SWITCH,Western,Western_offshorewind_class12_moderate_floating_1_1,Wind,2050,all,MWh
cap_only,0.0,SWITCH,Western,Western_offshorewind_class12_moderate_floating_1_2,Wind,2050,all,MWh
greenfield,0.0,SWITCH,Western,Western_offshorewind_class12_moderate_floating_1_2,Wind,2050,all,MWh
no_battery,0.0,SWITCH,Western,Western_offshorewind_class12_moderate_floating_1_2,Wind,2050,all,MWh
no_tx,0.0,SWITCH,Western,Western_offshorewind_class12_moderate_floating_1_2,Wind,2050,all,MWh
no_tx_battery,0.0,SWITCH,Western,Western_offshorewind_class12_moderate_floating_1_2,Wind,2050,all,MWh
no_tx_battery_hydro,0.0,SWITCH,Western,Western_offshorewind_class12_moderate_floating_1_2,Wind,2050,all,MWh
single_zone,0.0,SWITCH,Western,Western_offshorewind_class12_moderate_floating_1_2,Wind,2050,all,MWh
cap_only,77582966.05851124,SWITCH,Western,Western_onshore_wind_turbine_1,Wind,2050,all,MWh
existing_only,74872721.94685994,SWITCH,Western,Western_onshore_wind_turbine_1,Wind,2050,all,MWh
no_battery,77582966.05851124,SWITCH,Western,Western_onshore_wind_turbine_1,Wind,2050,all,MWh
no_tx,77582966.05851124,SWITCH,Western,Western_onshore_wind_turbine_1,Wind,2050,all,MWh
no_tx_battery,77582966.05851124,SWITCH,Western,Western_onshore_wind_turbine_1,Wind,2050,all,MWh
no_tx_battery_hydro,77582966.05851124,SWITCH,Western,Western_onshore_wind_turbine_1,Wind,2050,all,MWh
single_zone,77529139.28609566,SWITCH,Western,Western_onshore_wind_turbine_1,Wind,2050,all,MWh
cap_only,78128988.36473233,SWITCH,Western,Western_solar_photovoltaic_1,Solar,2050,all,MWh
existing_only,78061179.53784178,SWITCH,Western,Western_solar_photovoltaic_1,Solar,2050,all,MWh
no_battery,78128988.36473233,SWITCH,Western,Western_solar_photovoltaic_1,Solar,2050,all,MWh
no_tx,78128988.36473233,SWITCH,Western,Western_solar_photovoltaic_1,Solar,2050,all,MWh
no_tx_battery,78128988.36473233,SWITCH,Western,Western_solar_photovoltaic_1,Solar,2050,all,MWh
no_tx_battery_hydro,78128988.36473233,SWITCH,Western,Western_solar_photovoltaic_1,Solar,2050,all,MWh
single_zone,77867395.81343383,SWITCH,Western,Western_solar_photovoltaic_1,Solar,2050,all,MWh
cap_only,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_1,Solar,2050,all,MWh
greenfield,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_1,Solar,2050,all,MWh
no_battery,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_1,Solar,2050,all,MWh
no_tx,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_1,Solar,2050,all,MWh
no_tx_battery,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_1,Solar,2050,all,MWh
no_tx_battery_hydro,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_1,Solar,2050,all,MWh
single_zone,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_1,Solar,2050,all,MWh
cap_only,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_2,Solar,2050,all,MWh
greenfield,408000973.6001728,SWITCH,Western,Western_utilitypv_class1_moderate_2,Solar,2050,all,MWh
no_battery,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_2,Solar,2050,all,MWh
no_tx,64022665.00318096,SWITCH,Western,Western_utilitypv_class1_moderate_2,Solar,2050,all,MWh
no_tx_battery,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_2,Solar,2050,all,MWh
no_tx_battery_hydro,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_2,Solar,2050,all,MWh
single_zone,52778485.51792576,SWITCH,Western,Western_utilitypv_class1_moderate_2,Solar,2050,all,MWh
cap_only,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_3,Solar,2050,all,MWh
greenfield,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_3,Solar,2050,all,MWh
no_battery,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_3,Solar,2050,all,MWh
no_tx,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_3,Solar,2050,all,MWh
no_tx_battery,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_3,Solar,2050,all,MWh
no_tx_battery_hydro,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_3,Solar,2050,all,MWh
single_zone,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_3,Solar,2050,all,MWh
cap_only,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_4,Solar,2050,all,MWh
greenfield,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_4,Solar,2050,all,MWh
no_battery,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_4,Solar,2050,all,MWh
no_tx,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_4,Solar,2050,all,MWh
no_tx_battery,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_4,Solar,2050,all,MWh
no_tx_battery_hydro,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_4,Solar,2050,all,MWh
single_zone,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_4,Solar,2050,all,MWh
cap_only,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_5,Solar,2050,all,MWh
greenfield,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_5,Solar,2050,all,MWh
no_battery,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_5,Solar,2050,all,MWh
no_tx,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_5,Solar,2050,all,MWh
no_tx_battery,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_5,Solar,2050,all,MWh
no_tx_battery_hydro,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_5,Solar,2050,all,MWh
single_zone,0.0,SWITCH,Western,Western_utilitypv_class1_moderate_5,Solar,2050,all,MWh
cap_only,617018756.8786196,SWITCH,Western,Western_utilitypv_class1_moderate_6,Solar,2050,all,MWh
greenfield,571890241.7265536,SWITCH,Western,Western_utilitypv_class1_moderate_6,Solar,2050,all,MWh
no_battery,519483833.4520846,SWITCH,Western,Western_utilitypv_class1_moderate_6,Solar,2050,all,MWh
no_tx,423229181.2143456,SWITCH,Western,Western_utilitypv_class1_moderate_6,Solar,2050,all,MWh
no_tx_battery,364269778.4317764,SWITCH,Western,Western_utilitypv_class1_moderate_6,Solar,2050,all,MWh
no_tx_battery_hydro,327071667.75990295,SWITCH,Western,Western_utilitypv_class1_moderate_6,Solar,2050,all,MWh
single_zone,1567272616.9223201,SWITCH,Western,Western_utilitypv_class1_moderate_6,Solar,2050,all,MWh
