model,zone,fuel,planning_year,case,unit,value
USENSYS,PJMW,None,2050,26z-debug-noCO2Cap-foresight,MMBtu,219191777
USENSYS,RMRG,None,2030,26z-debug-noCO2Cap-foresight,MMBtu,118898962
USENSYS,RMRG,None,2040,26z-debug-noCO2Cap-foresight,MMBtu,212066777
USENSYS,RMRG,None,2050,26z-debug-noCO2Cap-foresight,MMBtu,279984073
USENSYS,SPPC,None,2030,26z-debug-noCO2Cap-foresight,MMBtu,25687264
USENSYS,SPPC,None,2040,26z-debug-noCO2Cap-foresight,MMBtu,64776807
USENSYS,SPPC,None,2050,26z-debug-noCO2Cap-foresight,MMBtu,96309480
USENSYS,SPPN,None,2030,26z-debug-noCO2Cap-foresight,MMBtu,255490117
USENSYS,SPPN,None,2040,26z-debug-noCO2Cap-foresight,MMBtu,258611387
USENSYS,SPPN,None,2050,26z-debug-noCO2Cap-foresight,MMBtu,272619052
USENSYS,SPPS,None,2030,26z-debug-noCO2Cap-foresight,MMBtu,245742215
USENSYS,SPPS,None,2040,26z-debug-noCO2Cap-foresight,MMBtu,294447855
USENSYS,SPPS,None,2050,26z-debug-noCO2Cap-foresight,MMBtu,350942078
USENSYS,SRCA,None,2030,26z-debug-noCO2Cap-foresight,MMBtu,133034127
USENSYS,SRCA,None,2040,26z-debug-noCO2Cap-foresight,MMBtu,203310050
USENSYS,SRCA,None,2050,26z-debug-noCO2Cap-foresight,MMBtu,223157531
USENSYS,SRCE,None,2030,26z-debug-noCO2Cap-foresight,MMBtu,411297510
USENSYS,SRCE,None,2040,26z-debug-noCO2Cap-foresight,MMBtu,466931449
USENSYS,SRCE,None,2050,26z-debug-noCO2Cap-foresight,MMBtu,395902800
USENSYS,SRSE,None,2030,26z-debug-noCO2Cap-foresight,MMBtu,326007449
USENSYS,SRSE,None,2040,26z-debug-noCO2Cap-foresight,MMBtu,401338219
USENSYS,SRSE,None,2050,26z-debug-noCO2Cap-foresight,MMBtu,447066635
USENSYS,SRSG,None,2030,26z-debug-noCO2Cap-foresight,MMBtu,326998775
USENSYS,SRSG,None,2040,26z-debug-noCO2Cap-foresight,MMBtu,360752417
USENSYS,SRSG,None,2050,26z-debug-noCO2Cap-foresight,MMBtu,353294361
USENSYS,TRE,None,2030,26z-debug-noCO2Cap-foresight,MMBtu,161522962
USENSYS,TRE,None,2040,26z-debug-noCO2Cap-foresight,MMBtu,321681911
USENSYS,TRE,None,2050,26z-debug-noCO2Cap-foresight,MMBtu,404663884
USENSYS,TRE_WEST,None,2030,26z-debug-noCO2Cap-foresight,MMBtu,99453282
USENSYS,TRE_WEST,None,2040,26z-debug-noCO2Cap-foresight,MMBtu,94288460
USENSYS,TRE_WEST,None,2050,26z-debug-noCO2Cap-foresight,MMBtu,106764601
USENSYS,CASO,pacific_coal,2030,26z-debug-noCO2Cap-foresight,MMBtu,4394546
USENSYS,CASO,pacific_coal,2040,26z-debug-noCO2Cap-foresight,MMBtu,3936205
USENSYS,CASO,pacific_coal,2050,26z-debug-noCO2Cap-foresight,MMBtu,4090135
USENSYS,NWPP,pacific_coal,2030,26z-debug-noCO2Cap-foresight,MMBtu,54006699
USENSYS,NWPP,pacific_coal,2040,26z-debug-noCO2Cap-foresight,MMBtu,103755169
USENSYS,NWPP,pacific_coal,2050,26z-debug-noCO2Cap-foresight,MMBtu,70725168
USENSYS,CANO,pacific_distillate,2030,26z-debug-noCO2Cap-foresight,MMBtu,-2
USENSYS,CANO,pacific_distillate,2040,26z-debug-noCO2Cap-foresight,MMBtu,28
USENSYS,CANO,pacific_distillate,2050,26z-debug-noCO2Cap-foresight,MMBtu,32820
USENSYS,CASO,pacific_distillate,2030,26z-debug-noCO2Cap-foresight,MMBtu,-3
USENSYS,CASO,pacific_distillate,2040,26z-debug-noCO2Cap-foresight,MMBtu,1724
USENSYS,CASO,pacific_distillate,2050,26z-debug-noCO2Cap-foresight,MMBtu,963
USENSYS,NWPP,pacific_distillate,2030,26z-debug-noCO2Cap-foresight,MMBtu,5
USENSYS,NWPP,pacific_distillate,2040,26z-debug-noCO2Cap-foresight,MMBtu,2043
USENSYS,NWPP,pacific_distillate,2050,26z-debug-noCO2Cap-foresight,MMBtu,487
USENSYS,CANO,pacific_naturalgas,2030,26z-debug-noCO2Cap-foresight,MMBtu,19671422
USENSYS,CANO,pacific_naturalgas,2040,26z-debug-noCO2Cap-foresight,MMBtu,231907469
USENSYS,CANO,pacific_naturalgas,2050,26z-debug-noCO2Cap-foresight,MMBtu,277297108
USENSYS,CASO,pacific_naturalgas,2030,26z-debug-noCO2Cap-foresight,MMBtu,224200053
USENSYS,CASO,pacific_naturalgas,2040,26z-debug-noCO2Cap-foresight,MMBtu,323479797
USENSYS,CASO,pacific_naturalgas,2050,26z-debug-noCO2Cap-foresight,MMBtu,599581766
USENSYS,NWPP,pacific_naturalgas,2030,26z-debug-noCO2Cap-foresight,MMBtu,2846
USENSYS,NWPP,pacific_naturalgas,2040,26z-debug-noCO2Cap-foresight,MMBtu,70560391
USENSYS,NWPP,pacific_naturalgas,2050,26z-debug-noCO2Cap-foresight,MMBtu,263783011
USENSYS,CANO,pacific_naturalgas_ccs90,2030,26z-debug-noCO2Cap-foresight,MMBtu,156
USENSYS,CANO,pacific_naturalgas_ccs90,2040,26z-debug-noCO2Cap-foresight,MMBtu,315
USENSYS,CANO,pacific_naturalgas_ccs90,2050,26z-debug-noCO2Cap-foresight,MMBtu,705
USENSYS,CASO,pacific_naturalgas_ccs90,2030,26z-debug-noCO2Cap-foresight,MMBtu,157
USENSYS,CASO,pacific_naturalgas_ccs90,2040,26z-debug-noCO2Cap-foresight,MMBtu,358
USENSYS,CASO,pacific_naturalgas_ccs90,2050,26z-debug-noCO2Cap-foresight,MMBtu,670
USENSYS,NWPP,pacific_naturalgas_ccs90,2030,26z-debug-noCO2Cap-foresight,MMBtu,101
USENSYS,NWPP,pacific_naturalgas_ccs90,2040,26z-debug-noCO2Cap-foresight,MMBtu,294
USENSYS,NWPP,pacific_naturalgas_ccs90,2050,26z-debug-noCO2Cap-foresight,MMBtu,631
USENSYS,NWPP,pacific_uranium,2030,26z-debug-noCO2Cap-foresight,MMBtu,61649283
USENSYS,NWPP,pacific_uranium,2040,26z-debug-noCO2Cap-foresight,MMBtu,92499769
USENSYS,NWPP,pacific_uranium,2050,26z-debug-noCO2Cap-foresight,MMBtu,94608696
USENSYS,FRCC,south_atlantic_coal,2030,26z-debug-noCO2Cap-foresight,MMBtu,458541459
USENSYS,FRCC,south_atlantic_coal,2040,26z-debug-noCO2Cap-foresight,MMBtu,373855972
USENSYS,FRCC,south_atlantic_coal,2050,26z-debug-noCO2Cap-foresight,MMBtu,78883676
USENSYS,PJMD,south_atlantic_coal,2030,26z-debug-noCO2Cap-foresight,MMBtu,77194677
USENSYS,PJMD,south_atlantic_coal,2040,26z-debug-noCO2Cap-foresight,MMBtu,76996037
USENSYS,PJMD,south_atlantic_coal,2050,26z-debug-noCO2Cap-foresight,MMBtu,55595228
USENSYS,SRCA,south_atlantic_coal,2030,26z-debug-noCO2Cap-foresight,MMBtu,918379709
USENSYS,SRCA,south_atlantic_coal,2040,26z-debug-noCO2Cap-foresight,MMBtu,404775020
USENSYS,SRCA,south_atlantic_coal,2050,26z-debug-noCO2Cap-foresight,MMBtu,211558665
USENSYS,SRSE,south_atlantic_coal,2030,26z-debug-noCO2Cap-foresight,MMBtu,882045389
USENSYS,SRSE,south_atlantic_coal,2040,26z-debug-noCO2Cap-foresight,MMBtu,481034837
USENSYS,SRSE,south_atlantic_coal,2050,26z-debug-noCO2Cap-foresight,MMBtu,174372395
USENSYS,FRCC,south_atlantic_distillate,2030,26z-debug-noCO2Cap-foresight,MMBtu,-8
USENSYS,FRCC,south_atlantic_distillate,2040,26z-debug-noCO2Cap-foresight,MMBtu,28
USENSYS,FRCC,south_atlantic_distillate,2050,26z-debug-noCO2Cap-foresight,MMBtu,906
USENSYS,PJMD,south_atlantic_distillate,2030,26z-debug-noCO2Cap-foresight,MMBtu,-6
USENSYS,PJMD,south_atlantic_distillate,2040,26z-debug-noCO2Cap-foresight,MMBtu,4312
USENSYS,PJMD,south_atlantic_distillate,2050,26z-debug-noCO2Cap-foresight,MMBtu,272
USENSYS,SRCA,south_atlantic_distillate,2040,26z-debug-noCO2Cap-foresight,MMBtu,23
USENSYS,SRCA,south_atlantic_distillate,2050,26z-debug-noCO2Cap-foresight,MMBtu,6780
USENSYS,SRSE,south_atlantic_distillate,2030,26z-debug-noCO2Cap-foresight,MMBtu,-19
USENSYS,SRSE,south_atlantic_distillate,2040,26z-debug-noCO2Cap-foresight,MMBtu,38
USENSYS,SRSE,south_atlantic_distillate,2050,26z-debug-noCO2Cap-foresight,MMBtu,1324
USENSYS,FRCC,south_atlantic_naturalgas,2030,26z-debug-noCO2Cap-foresight,MMBtu,1135802452
USENSYS,FRCC,south_atlantic_naturalgas,2040,26z-debug-noCO2Cap-foresight,MMBtu,1085294272
USENSYS,FRCC,south_atlantic_naturalgas,2050,26z-debug-noCO2Cap-foresight,MMBtu,1169323002
USENSYS,PJMD,south_atlantic_naturalgas,2030,26z-debug-noCO2Cap-foresight,MMBtu,102181985
USENSYS,PJMD,south_atlantic_naturalgas,2040,26z-debug-noCO2Cap-foresight,MMBtu,81307329
USENSYS,PJMD,south_atlantic_naturalgas,2050,26z-debug-noCO2Cap-foresight,MMBtu,30225238
USENSYS,SRCA,south_atlantic_naturalgas,2030,26z-debug-noCO2Cap-foresight,MMBtu,49319579
USENSYS,SRCA,south_atlantic_naturalgas,2040,26z-debug-noCO2Cap-foresight,MMBtu,265236511
USENSYS,SRCA,south_atlantic_naturalgas,2050,26z-debug-noCO2Cap-foresight,MMBtu,446252573
USENSYS,SRSE,south_atlantic_naturalgas,2030,26z-debug-noCO2Cap-foresight,MMBtu,223297665
USENSYS,SRSE,south_atlantic_naturalgas,2040,26z-debug-noCO2Cap-foresight,MMBtu,594450866
USENSYS,SRSE,south_atlantic_naturalgas,2050,26z-debug-noCO2Cap-foresight,MMBtu,737251502
USENSYS,FRCC,south_atlantic_naturalgas_ccs90,2030,26z-debug-noCO2Cap-foresight,MMBtu,191
USENSYS,FRCC,south_atlantic_naturalgas_ccs90,2040,26z-debug-noCO2Cap-foresight,MMBtu,351
USENSYS,FRCC,south_atlantic_naturalgas_ccs90,2050,26z-debug-noCO2Cap-foresight,MMBtu,740
USENSYS,SRCA,south_atlantic_naturalgas_ccs90,2030,26z-debug-noCO2Cap-foresight,MMBtu,174
USENSYS,SRCA,south_atlantic_naturalgas_ccs90,2040,26z-debug-noCO2Cap-foresight,MMBtu,365
USENSYS,SRCA,south_atlantic_naturalgas_ccs90,2050,26z-debug-noCO2Cap-foresight,MMBtu,745
USENSYS,SRSE,south_atlantic_naturalgas_ccs90,2030,26z-debug-noCO2Cap-foresight,MMBtu,190
USENSYS,SRSE,south_atlantic_naturalgas_ccs90,2040,26z-debug-noCO2Cap-foresight,MMBtu,353
USENSYS,SRSE,south_atlantic_naturalgas_ccs90,2050,26z-debug-noCO2Cap-foresight,MMBtu,756
USENSYS,FRCC,south_atlantic_uranium,2030,26z-debug-noCO2Cap-foresight,MMBtu,342091962
USENSYS,FRCC,south_atlantic_uranium,2040,26z-debug-noCO2Cap-foresight,MMBtu,334409330
USENSYS,FRCC,south_atlantic_uranium,2050,26z-debug-noCO2Cap-foresight,MMBtu,313637117
USENSYS,PJMD,south_atlantic_uranium,2030,26z-debug-noCO2Cap-foresight,MMBtu,339437212
USENSYS,PJMD,south_atlantic_uranium,2040,26z-debug-noCO2Cap-foresight,MMBtu,339436651
USENSYS,PJMD,south_atlantic_uranium,2050,26z-debug-noCO2Cap-foresight,MMBtu,338331025
USENSYS,SRCA,south_atlantic_uranium,2030,26z-debug-noCO2Cap-foresight,MMBtu,1108078673
USENSYS,SRCA,south_atlantic_uranium,2040,26z-debug-noCO2Cap-foresight,MMBtu,1103826651
USENSYS,SRCA,south_atlantic_uranium,2050,26z-debug-noCO2Cap-foresight,MMBtu,1089495864
USENSYS,SRSE,south_atlantic_uranium,2030,26z-debug-noCO2Cap-foresight,MMBtu,713027564
USENSYS,SRSE,south_atlantic_uranium,2040,26z-debug-noCO2Cap-foresight,MMBtu,708627204
USENSYS,SRSE,south_atlantic_uranium,2050,26z-debug-noCO2Cap-foresight,MMBtu,673071517
USENSYS,BASN,waste_biomass,2030,26z-debug-noCO2Cap-foresight,MMBtu,2872195
USENSYS,BASN,waste_biomass,2040,26z-debug-noCO2Cap-foresight,MMBtu,2194379
USENSYS,BASN,waste_biomass,2050,26z-debug-noCO2Cap-foresight,MMBtu,1403576
USENSYS,CANO,waste_biomass,2030,26z-debug-noCO2Cap-foresight,MMBtu,25814024
USENSYS,CANO,waste_biomass,2040,26z-debug-noCO2Cap-foresight,MMBtu,7213259
USENSYS,CANO,waste_biomass,2050,26z-debug-noCO2Cap-foresight,MMBtu,5813836
USENSYS,CASO,waste_biomass,2030,26z-debug-noCO2Cap-foresight,MMBtu,11996880
USENSYS,CASO,waste_biomass,2040,26z-debug-noCO2Cap-foresight,MMBtu,7604167
USENSYS,CASO,waste_biomass,2050,26z-debug-noCO2Cap-foresight,MMBtu,5304314
USENSYS,FRCC,waste_biomass,2030,26z-debug-noCO2Cap-foresight,MMBtu,23836498
USENSYS,FRCC,waste_biomass,2040,26z-debug-noCO2Cap-foresight,MMBtu,14789717
USENSYS,FRCC,waste_biomass,2050,26z-debug-noCO2Cap-foresight,MMBtu,9099836
USENSYS,ISNE,waste_biomass,2030,26z-debug-noCO2Cap-foresight,MMBtu,12050119
USENSYS,ISNE,waste_biomass,2040,26z-debug-noCO2Cap-foresight,MMBtu,5890643
USENSYS,ISNE,waste_biomass,2050,26z-debug-noCO2Cap-foresight,MMBtu,3089779
USENSYS,MISC,waste_biomass,2030,26z-debug-noCO2Cap-foresight,MMBtu,7357766
USENSYS,MISC,waste_biomass,2040,26z-debug-noCO2Cap-foresight,MMBtu,6773610
USENSYS,MISC,waste_biomass,2050,26z-debug-noCO2Cap-foresight,MMBtu,4396309
USENSYS,MISE,waste_biomass,2030,26z-debug-noCO2Cap-foresight,MMBtu,15022912
USENSYS,MISE,waste_biomass,2040,26z-debug-noCO2Cap-foresight,MMBtu,9480627
USENSYS,MISE,waste_biomass,2050,26z-debug-noCO2Cap-foresight,MMBtu,3074776
USENSYS,MISS,waste_biomass,2030,26z-debug-noCO2Cap-foresight,MMBtu,6818142
USENSYS,MISS,waste_biomass,2040,26z-debug-noCO2Cap-foresight,MMBtu,3520318
USENSYS,MISS,waste_biomass,2050,26z-debug-noCO2Cap-foresight,MMBtu,2336152
USENSYS,MISW,waste_biomass,2030,26z-debug-noCO2Cap-foresight,MMBtu,8248151
USENSYS,MISW,waste_biomass,2040,26z-debug-noCO2Cap-foresight,MMBtu,5864507
USENSYS,MISW,waste_biomass,2050,26z-debug-noCO2Cap-foresight,MMBtu,3276312
USENSYS,NWPP,waste_biomass,2030,26z-debug-noCO2Cap-foresight,MMBtu,3729144
USENSYS,NWPP,waste_biomass,2040,26z-debug-noCO2Cap-foresight,MMBtu,3542945
USENSYS,NWPP,waste_biomass,2050,26z-debug-noCO2Cap-foresight,MMBtu,2315700
USENSYS,NYCW,waste_biomass,2030,26z-debug-noCO2Cap-foresight,MMBtu,104404
USENSYS,NYCW,waste_biomass,2040,26z-debug-noCO2Cap-foresight,MMBtu,104070
USENSYS,NYCW,waste_biomass,2050,26z-debug-noCO2Cap-foresight,MMBtu,103373
USENSYS,NYUP,waste_biomass,2030,26z-debug-noCO2Cap-foresight,MMBtu,7913732
USENSYS,NYUP,waste_biomass,2040,26z-debug-noCO2Cap-foresight,MMBtu,5862911
USENSYS,NYUP,waste_biomass,2050,26z-debug-noCO2Cap-foresight,MMBtu,1723697
USENSYS,PJMC,waste_biomass,2030,26z-debug-noCO2Cap-foresight,MMBtu,2409111
USENSYS,PJMC,waste_biomass,2040,26z-debug-noCO2Cap-foresight,MMBtu,986151
USENSYS,PJMC,waste_biomass,2050,26z-debug-noCO2Cap-foresight,MMBtu,626673
USENSYS,PJMD,waste_biomass,2030,26z-debug-noCO2Cap-foresight,MMBtu,6888568
USENSYS,PJMD,waste_biomass,2040,26z-debug-noCO2Cap-foresight,MMBtu,5952346
USENSYS,PJMD,waste_biomass,2050,26z-debug-noCO2Cap-foresight,MMBtu,3461949
USENSYS,PJME,waste_biomass,2030,26z-debug-noCO2Cap-foresight,MMBtu,9529061
USENSYS,PJME,waste_biomass,2040,26z-debug-noCO2Cap-foresight,MMBtu,7670348
USENSYS,PJME,waste_biomass,2050,26z-debug-noCO2Cap-foresight,MMBtu,2571186
USENSYS,PJMW,waste_biomass,2030,26z-debug-noCO2Cap-foresight,MMBtu,2607358
USENSYS,PJMW,waste_biomass,2040,26z-debug-noCO2Cap-foresight,MMBtu,2515809
USENSYS,PJMW,waste_biomass,2050,26z-debug-noCO2Cap-foresight,MMBtu,1132773
USENSYS,RMRG,waste_biomass,2030,26z-debug-noCO2Cap-foresight,MMBtu,862970
USENSYS,RMRG,waste_biomass,2040,26z-debug-noCO2Cap-foresight,MMBtu,581969
USENSYS,RMRG,waste_biomass,2050,26z-debug-noCO2Cap-foresight,MMBtu,380111
USENSYS,SPPC,waste_biomass,2030,26z-debug-noCO2Cap-foresight,MMBtu,1185885
USENSYS,SPPC,waste_biomass,2040,26z-debug-noCO2Cap-foresight,MMBtu,1064670
USENSYS,SPPC,waste_biomass,2050,26z-debug-noCO2Cap-foresight,MMBtu,247097
USENSYS,SPPN,waste_biomass,2030,26z-debug-noCO2Cap-foresight,MMBtu,2076582
USENSYS,SPPN,waste_biomass,2040,26z-debug-noCO2Cap-foresight,MMBtu,1686467
USENSYS,SPPN,waste_biomass,2050,26z-debug-noCO2Cap-foresight,MMBtu,884840
USENSYS,SPPS,waste_biomass,2030,26z-debug-noCO2Cap-foresight,MMBtu,1164078
USENSYS,SPPS,waste_biomass,2040,26z-debug-noCO2Cap-foresight,MMBtu,944368
USENSYS,SPPS,waste_biomass,2050,26z-debug-noCO2Cap-foresight,MMBtu,796123
USENSYS,SRCA,waste_biomass,2030,26z-debug-noCO2Cap-foresight,MMBtu,8689343
USENSYS,SRCA,waste_biomass,2040,26z-debug-noCO2Cap-foresight,MMBtu,5464787
USENSYS,SRCA,waste_biomass,2050,26z-debug-noCO2Cap-foresight,MMBtu,3719909
USENSYS,SRCE,waste_biomass,2030,26z-debug-noCO2Cap-foresight,MMBtu,1383326
USENSYS,SRCE,waste_biomass,2040,26z-debug-noCO2Cap-foresight,MMBtu,681472
USENSYS,SRCE,waste_biomass,2050,26z-debug-noCO2Cap-foresight,MMBtu,608834
USENSYS,SRSE,waste_biomass,2030,26z-debug-noCO2Cap-foresight,MMBtu,19712579
USENSYS,SRSE,waste_biomass,2040,26z-debug-noCO2Cap-foresight,MMBtu,14156539
USENSYS,SRSE,waste_biomass,2050,26z-debug-noCO2Cap-foresight,MMBtu,10211314
USENSYS,SRSG,waste_biomass,2030,26z-debug-noCO2Cap-foresight,MMBtu,3632105
USENSYS,SRSG,waste_biomass,2040,26z-debug-noCO2Cap-foresight,MMBtu,2801937
USENSYS,SRSG,waste_biomass,2050,26z-debug-noCO2Cap-foresight,MMBtu,963837
USENSYS,TRE,waste_biomass,2030,26z-debug-noCO2Cap-foresight,MMBtu,3279019
USENSYS,TRE,waste_biomass,2040,26z-debug-noCO2Cap-foresight,MMBtu,2707064
USENSYS,TRE,waste_biomass,2050,26z-debug-noCO2Cap-foresight,MMBtu,1988654
USENSYS,SPPC,west_north_central_coal,2030,26z-debug-noCO2Cap-foresight,MMBtu,656253270
USENSYS,SPPC,west_north_central_coal,2040,26z-debug-noCO2Cap-foresight,MMBtu,433990183
USENSYS,SPPC,west_north_central_coal,2050,26z-debug-noCO2Cap-foresight,MMBtu,75999358
USENSYS,SPPN,west_north_central_coal,2030,26z-debug-noCO2Cap-foresight,MMBtu,446741424
USENSYS,SPPN,west_north_central_coal,2040,26z-debug-noCO2Cap-foresight,MMBtu,319891195
USENSYS,SPPN,west_north_central_coal,2050,26z-debug-noCO2Cap-foresight,MMBtu,98341455
USENSYS,SPPC,west_north_central_distillate,2030,26z-debug-noCO2Cap-foresight,MMBtu,8
USENSYS,SPPC,west_north_central_distillate,2040,26z-debug-noCO2Cap-foresight,MMBtu,10053
USENSYS,SPPC,west_north_central_distillate,2050,26z-debug-noCO2Cap-foresight,MMBtu,9801
USENSYS,SPPN,west_north_central_distillate,2030,26z-debug-noCO2Cap-foresight,MMBtu,2207
USENSYS,SPPN,west_north_central_distillate,2040,26z-debug-noCO2Cap-foresight,MMBtu,2860
USENSYS,SPPN,west_north_central_distillate,2050,26z-debug-noCO2Cap-foresight,MMBtu,3447
USENSYS,SPPC,west_north_central_naturalgas,2030,26z-debug-noCO2Cap-foresight,MMBtu,15326769
USENSYS,SPPC,west_north_central_naturalgas,2040,26z-debug-noCO2Cap-foresight,MMBtu,19483290
USENSYS,SPPC,west_north_central_naturalgas,2050,26z-debug-noCO2Cap-foresight,MMBtu,18825717
USENSYS,SPPN,west_north_central_naturalgas,2030,26z-debug-noCO2Cap-foresight,MMBtu,9336523
USENSYS,SPPN,west_north_central_naturalgas,2040,26z-debug-noCO2Cap-foresight,MMBtu,11811228
USENSYS,SPPN,west_north_central_naturalgas,2050,26z-debug-noCO2Cap-foresight,MMBtu,10511150
USENSYS,SPPC,west_north_central_naturalgas_ccs90,2030,26z-debug-noCO2Cap-foresight,MMBtu,170
USENSYS,SPPC,west_north_central_naturalgas_ccs90,2040,26z-debug-noCO2Cap-foresight,MMBtu,340
USENSYS,SPPC,west_north_central_naturalgas_ccs90,2050,26z-debug-noCO2Cap-foresight,MMBtu,657
USENSYS,SPPN,west_north_central_naturalgas_ccs90,2030,26z-debug-noCO2Cap-foresight,MMBtu,164
USENSYS,SPPN,west_north_central_naturalgas_ccs90,2040,26z-debug-noCO2Cap-foresight,MMBtu,311
USENSYS,SPPN,west_north_central_naturalgas_ccs90,2050,26z-debug-noCO2Cap-foresight,MMBtu,599
USENSYS,SPPC,west_north_central_uranium,2030,26z-debug-noCO2Cap-foresight,MMBtu,114756685
USENSYS,SPPC,west_north_central_uranium,2040,26z-debug-noCO2Cap-foresight,MMBtu,106722181
USENSYS,SPPC,west_north_central_uranium,2050,26z-debug-noCO2Cap-foresight,MMBtu,96277442
USENSYS,SPPN,west_north_central_uranium,2030,26z-debug-noCO2Cap-foresight,MMBtu,70179399
USENSYS,SPPN,west_north_central_uranium,2040,26z-debug-noCO2Cap-foresight,MMBtu,64812662
USENSYS,SPPN,west_north_central_uranium,2050,26z-debug-noCO2Cap-foresight,MMBtu,57752823
USENSYS,MISS,west_south_central_coal,2030,26z-debug-noCO2Cap-foresight,MMBtu,626817113
USENSYS,MISS,west_south_central_coal,2040,26z-debug-noCO2Cap-foresight,MMBtu,585247347
USENSYS,MISS,west_south_central_coal,2050,26z-debug-noCO2Cap-foresight,MMBtu,148555293
USENSYS,SPPS,west_south_central_coal,2030,26z-debug-noCO2Cap-foresight,MMBtu,395440823
USENSYS,SPPS,west_south_central_coal,2040,26z-debug-noCO2Cap-foresight,MMBtu,237730287
USENSYS,SPPS,west_south_central_coal,2050,26z-debug-noCO2Cap-foresight,MMBtu,62267587
USENSYS,TRE,west_south_central_coal,2030,26z-debug-noCO2Cap-foresight,MMBtu,991974596
USENSYS,TRE,west_south_central_coal,2040,26z-debug-noCO2Cap-foresight,MMBtu,813713511
USENSYS,TRE,west_south_central_coal,2050,26z-debug-noCO2Cap-foresight,MMBtu,323590634
USENSYS,MISS,west_south_central_distillate,2030,26z-debug-noCO2Cap-foresight,MMBtu,-7
USENSYS,MISS,west_south_central_distillate,2040,26z-debug-noCO2Cap-foresight,MMBtu,1633
USENSYS,MISS,west_south_central_distillate,2050,26z-debug-noCO2Cap-foresight,MMBtu,543
USENSYS,SPPS,west_south_central_distillate,2030,26z-debug-noCO2Cap-foresight,MMBtu,11
USENSYS,SPPS,west_south_central_distillate,2040,26z-debug-noCO2Cap-foresight,MMBtu,1072
USENSYS,SPPS,west_south_central_distillate,2050,26z-debug-noCO2Cap-foresight,MMBtu,1265
USENSYS,TRE,west_south_central_distillate,2030,26z-debug-noCO2Cap-foresight,MMBtu,21
USENSYS,TRE,west_south_central_distillate,2040,26z-debug-noCO2Cap-foresight,MMBtu,17140
USENSYS,TRE,west_south_central_distillate,2050,26z-debug-noCO2Cap-foresight,MMBtu,23535
USENSYS,TRE_WEST,west_south_central_distillate,2030,26z-debug-noCO2Cap-foresight,MMBtu,20
USENSYS,TRE_WEST,west_south_central_distillate,2040,26z-debug-noCO2Cap-foresight,MMBtu,6518
USENSYS,TRE_WEST,west_south_central_distillate,2050,26z-debug-noCO2Cap-foresight,MMBtu,11047
USENSYS,MISS,west_south_central_naturalgas,2030,26z-debug-noCO2Cap-foresight,MMBtu,549541468
USENSYS,MISS,west_south_central_naturalgas,2040,26z-debug-noCO2Cap-foresight,MMBtu,571068232
USENSYS,MISS,west_south_central_naturalgas,2050,26z-debug-noCO2Cap-foresight,MMBtu,720962253
USENSYS,SPPS,west_south_central_naturalgas,2030,26z-debug-noCO2Cap-foresight,MMBtu,185384038
USENSYS,SPPS,west_south_central_naturalgas,2040,26z-debug-noCO2Cap-foresight,MMBtu,210537714
USENSYS,SPPS,west_south_central_naturalgas,2050,26z-debug-noCO2Cap-foresight,MMBtu,247301562
USENSYS,TRE,west_south_central_naturalgas,2030,26z-debug-noCO2Cap-foresight,MMBtu,763118069
USENSYS,TRE,west_south_central_naturalgas,2040,26z-debug-noCO2Cap-foresight,MMBtu,733736751
USENSYS,TRE,west_south_central_naturalgas,2050,26z-debug-noCO2Cap-foresight,MMBtu,1022661200
USENSYS,TRE_WEST,west_south_central_naturalgas,2030,26z-debug-noCO2Cap-foresight,MMBtu,138706684
USENSYS,TRE_WEST,west_south_central_naturalgas,2040,26z-debug-noCO2Cap-foresight,MMBtu,111689348
USENSYS,TRE_WEST,west_south_central_naturalgas,2050,26z-debug-noCO2Cap-foresight,MMBtu,82012957
USENSYS,MISS,west_south_central_naturalgas_ccs90,2030,26z-debug-noCO2Cap-foresight,MMBtu,191
USENSYS,MISS,west_south_central_naturalgas_ccs90,2040,26z-debug-noCO2Cap-foresight,MMBtu,367
USENSYS,MISS,west_south_central_naturalgas_ccs90,2050,26z-debug-noCO2Cap-foresight,MMBtu,765
USENSYS,SPPS,west_south_central_naturalgas_ccs90,2030,26z-debug-noCO2Cap-foresight,MMBtu,189
USENSYS,SPPS,west_south_central_naturalgas_ccs90,2040,26z-debug-noCO2Cap-foresight,MMBtu,362
USENSYS,SPPS,west_south_central_naturalgas_ccs90,2050,26z-debug-noCO2Cap-foresight,MMBtu,717
USENSYS,TRE,west_south_central_naturalgas_ccs90,2030,26z-debug-noCO2Cap-foresight,MMBtu,203
USENSYS,TRE,west_south_central_naturalgas_ccs90,2040,26z-debug-noCO2Cap-foresight,MMBtu,396
USENSYS,TRE,west_south_central_naturalgas_ccs90,2050,26z-debug-noCO2Cap-foresight,MMBtu,718
USENSYS,TRE_WEST,west_south_central_naturalgas_ccs90,2030,26z-debug-noCO2Cap-foresight,MMBtu,167
USENSYS,TRE_WEST,west_south_central_naturalgas_ccs90,2040,26z-debug-noCO2Cap-foresight,MMBtu,339
USENSYS,TRE_WEST,west_south_central_naturalgas_ccs90,2050,26z-debug-noCO2Cap-foresight,MMBtu,618
USENSYS,MISS,west_south_central_uranium,2030,26z-debug-noCO2Cap-foresight,MMBtu,496706286
USENSYS,MISS,west_south_central_uranium,2040,26z-debug-noCO2Cap-foresight,MMBtu,496526161
