GENERATION_PROJECT,gen_tech,gen_energy_source,gen_load_zone,gen_max_age,gen_is_variable,gen_is_baseload,gen_full_load_heat_rate,gen_variable_om,gen_connect_cost_per_mw,gen_dbid,gen_scheduled_outage_rate,gen_forced_outage_rate,gen_min_build_capacity,gen_is_cogen,gen_storage_efficiency,gen_store_to_release_ratio,gen_can_provide_cap_reserves,gen_self_discharge_rate,gen_discharge_efficiency,gen_land_use_rate,gen_ccs_capture_efficiency,gen_ccs_energy_load,gen_storage_energy_to_power_ratio,gen_type,gen_capacity_limit_mw
SRCA_conventional_steam_coal_1,Conventional Steam Coal,Coal,SRCA,65,FALSE,FALSE,10.847,1.879,0,SRCA_conventional_steam_coal_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Coal,2639
SRCA_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,Electricity,SRCA,100,FALSE,FALSE,.,0,0,SRCA_hydroelectric_pumped_storage_1,0,0,0,FALSE,0.749956,1,1,.,.,.,.,.,.,Hydro,2796
SRCA_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SRCA,60,FALSE,FALSE,7.245,3.643,0,SRCA_natural_gas_fired_combined_cycle_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,9303.2
SRCA_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SRCA,50,FALSE,FALSE,11.235,5.279,0,SRCA_natural_gas_fired_combustion_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,5904.5
SRCA_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,SRCA,50,FALSE,FALSE,9.21,1.056,0,SRCA_natural_gas_steam_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,1
SRCA_nuclear_1,Nuclear,Uranium,SRCA,80,FALSE,FALSE,10.446,2.841,0,SRCA_nuclear_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,12104.6
SRCA_petroleum_liquids_1,Petroleum Liquids,Distillate,SRCA,40,FALSE,FALSE,9.905,5.095,0,SRCA_petroleum_liquids_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Petroleum,32.2
SRCA_small_hydroelectric_1,Small Hydroelectric,Water,SRCA,100,FALSE,TRUE,.,0,0,SRCA_small_hydroelectric_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydro,72.7
SRCA_solar_photovoltaic_1,Solar Photovoltaic,Solar,SRCA,30,TRUE,FALSE,.,0,0,SRCA_solar_photovoltaic_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,2828.7
SRCE_biomass_1,Biomass,Waste_biomass,SRCE,50,FALSE,FALSE,11.315,4.861,0,SRCE_biomass_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Biomass,49.8
SRCE_conventional_hydroelectric_1,Conventional Hydroelectric,Water,SRCE,100,FALSE,FALSE,.,0,0,SRCE_conventional_hydroelectric_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydro,2176
SRCE_conventional_steam_coal_1,Conventional Steam Coal,Coal,SRCE,65,FALSE,FALSE,9.994,1.879,0,SRCE_conventional_steam_coal_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Coal,1745.6
SRCE_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,Electricity,SRCE,100,FALSE,FALSE,.,0,0,SRCE_hydroelectric_pumped_storage_1,0,0,0,FALSE,0.749956,1,1,.,.,.,.,.,.,Hydro,1683.8
SRCE_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SRCE,60,FALSE,FALSE,7.255,3.601,0,SRCE_natural_gas_fired_combined_cycle_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,11484.6
SRCE_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SRCE,50,FALSE,FALSE,11.711,5.279,0,SRCE_natural_gas_fired_combustion_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,3827
SRCE_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,SRCE,60,FALSE,FALSE,9.218,4.742,0,SRCE_natural_gas_internal_combustion_engine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,3.2
SRCE_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,SRCE,50,FALSE,FALSE,9.21,1.056,0,SRCE_natural_gas_steam_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,47
SRCE_nuclear_1,Nuclear,Uranium,SRCE,80,FALSE,FALSE,10.446,2.841,0,SRCE_nuclear_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,8541.7
SRCE_small_hydroelectric_1,Small Hydroelectric,Water,SRCE,100,FALSE,TRUE,.,0,0,SRCE_small_hydroelectric_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydro,80
SRCE_solar_photovoltaic_1,Solar Photovoltaic,Solar,SRCE,30,TRUE,FALSE,.,0,0,SRCE_solar_photovoltaic_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,1640
SRSE_biomass_1,Biomass,Waste_biomass,SRSE,50,FALSE,FALSE,12.765,5.484,0,SRSE_biomass_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Biomass,757.2
SRSE_conventional_hydroelectric_1,Conventional Hydroelectric,Water,SRSE,100,FALSE,FALSE,.,0,0,SRSE_conventional_hydroelectric_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydro,3257.7
SRSE_conventional_steam_coal_1,Conventional Steam Coal,Coal,SRSE,65,FALSE,FALSE,11.177,1.879,0,SRSE_conventional_steam_coal_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Coal,2257
SRSE_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,Electricity,SRSE,100,FALSE,FALSE,.,0,0,SRSE_hydroelectric_pumped_storage_1,0,0,0,FALSE,0.749956,1,1,.,.,.,.,.,.,Hydro,1896.2
SRSE_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SRSE,60,FALSE,FALSE,7.155,3.638,0,SRSE_natural_gas_fired_combined_cycle_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,21496.6
SRSE_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SRSE,50,FALSE,FALSE,11.132,5.279,0,SRSE_natural_gas_fired_combustion_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,6803.7
SRSE_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,SRSE,60,FALSE,FALSE,8.473,4.358,0,SRSE_natural_gas_internal_combustion_engine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,17
SRSE_nuclear_1,Nuclear,Uranium,SRSE,80,FALSE,FALSE,10.105,2.746,0,SRSE_nuclear_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,8059
SRSE_petroleum_liquids_1,Petroleum Liquids,Distillate,SRSE,40,FALSE,FALSE,11.079,5.699,0,SRSE_petroleum_liquids_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Petroleum,4.3
SRSE_small_hydroelectric_1,Small Hydroelectric,Water,SRSE,100,FALSE,TRUE,.,0,0,SRSE_small_hydroelectric_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydro,6.2
SRSE_solar_photovoltaic_1,Solar Photovoltaic,Solar,SRSE,30,TRUE,FALSE,.,0,0,SRSE_solar_photovoltaic_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,4587.3
SRSG_biomass_1,Biomass,Waste_biomass,SRSG,50,FALSE,FALSE,14.924,6.412,0,SRSG_biomass_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Biomass,27.9
SRSG_conventional_hydroelectric_1,Conventional Hydroelectric,Water,SRSG,100,FALSE,FALSE,.,0,0,SRSG_conventional_hydroelectric_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydro,1931.3
SRSG_conventional_steam_coal_1,Conventional Steam Coal,Coal,SRSG,65,FALSE,FALSE,10.735,1.879,0,SRSG_conventional_steam_coal_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Coal,1238
SRSG_geothermal_1,Geothermal,Heat,SRSG,30,FALSE,FALSE,.,0,0,SRSG_geothermal_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Geothermal,42.5
SRSG_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,Electricity,SRSG,100,FALSE,FALSE,.,0,0,SRSG_hydroelectric_pumped_storage_1,0,0,0,FALSE,0.749956,1,1,.,.,.,.,.,.,Hydro,216.3
SRSG_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SRSG,60,FALSE,FALSE,7.93,3.674,0,SRSG_natural_gas_fired_combined_cycle_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,11337.6
SRSG_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SRSG,50,FALSE,FALSE,10.542,5.279,0,SRSG_natural_gas_fired_combustion_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,3430.7
SRSG_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,SRSG,60,FALSE,FALSE,10.623,5.465,0,SRSG_natural_gas_internal_combustion_engine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,103
SRSG_nuclear_1,Nuclear,Uranium,SRSG,80,FALSE,FALSE,10.446,2.841,0,SRSG_nuclear_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,4003
SRSG_onshore_wind_turbine_1,Onshore Wind Turbine,Wind,SRSG,30,TRUE,FALSE,.,0,0,SRSG_onshore_wind_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,2004.4
SRSG_small_hydroelectric_1,Small Hydroelectric,Water,SRSG,100,FALSE,TRUE,.,0,0,SRSG_small_hydroelectric_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydro,114.1
SRSG_solar_photovoltaic_1,Solar Photovoltaic,Solar,SRSG,30,TRUE,FALSE,.,0,0,SRSG_solar_photovoltaic_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,3198.4
TRE_biomass_1,Biomass,Waste_biomass,TRE,50,FALSE,FALSE,16.038,6.891,0,TRE_biomass_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Biomass,129.3
TRE_conventional_hydroelectric_1,Conventional Hydroelectric,Water,TRE,100,FALSE,FALSE,.,0,0,TRE_conventional_hydroelectric_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydro,224.1
TRE_conventional_steam_coal_1,Conventional Steam Coal,Coal,TRE,65,FALSE,FALSE,10.647,1.879,0,TRE_conventional_steam_coal_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Coal,4734.6
TRE_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,TRE,60,FALSE,FALSE,7.874,3.688,0,TRE_natural_gas_fired_combined_cycle_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,34929.8
TRE_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,TRE,50,FALSE,FALSE,10.552,5.279,0,TRE_natural_gas_fired_combustion_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,6319.8
TRE_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,TRE,60,FALSE,FALSE,8.723,4.487,0,TRE_natural_gas_internal_combustion_engine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,854.4
TRE_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,TRE,50,FALSE,FALSE,11.765,1.056,0,TRE_natural_gas_steam_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,286.2
TRE_nuclear_1,Nuclear,Uranium,TRE,80,FALSE,FALSE,10.446,2.841,0,TRE_nuclear_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,5120
TRE_onshore_wind_turbine_1,Onshore Wind Turbine,Wind,TRE,30,TRUE,FALSE,.,0,0,TRE_onshore_wind_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,3785
TRE_petroleum_liquids_1,Petroleum Liquids,Distillate,TRE,40,FALSE,FALSE,9.438,4.855,0,TRE_petroleum_liquids_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Petroleum,107.6
TRE_small_hydroelectric_1,Small Hydroelectric,Water,TRE,100,FALSE,TRUE,.,0,0,TRE_small_hydroelectric_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydro,9.3
TRE_solar_photovoltaic_1,Solar Photovoltaic,Solar,TRE,30,TRUE,FALSE,.,0,0,TRE_solar_photovoltaic_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,11599.6
TRE_WEST_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,TRE_WEST,60,FALSE,FALSE,7.05,3.622,0,TRE_WEST_natural_gas_fired_combined_cycle_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,3303.2
TRE_WEST_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,TRE_WEST,50,FALSE,FALSE,10.803,5.279,0,TRE_WEST_natural_gas_fired_combustion_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,336
TRE_WEST_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,TRE_WEST,60,FALSE,FALSE,8.16,4.198,0,TRE_WEST_natural_gas_internal_combustion_engine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,7.8
TRE_WEST_onshore_wind_turbine_1,Onshore Wind Turbine,Wind,TRE_WEST,30,TRUE,FALSE,.,0,0,TRE_WEST_onshore_wind_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,6780.3
TRE_WEST_petroleum_liquids_1,Petroleum Liquids,Distillate,TRE_WEST,40,FALSE,FALSE,9.21,4.738,0,TRE_WEST_petroleum_liquids_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Petroleum,54
TRE_WEST_solar_photovoltaic_1,Solar Photovoltaic,Solar,TRE_WEST,30,TRUE,FALSE,.,0,0,TRE_WEST_solar_photovoltaic_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,5921.6
BASN_distributed_generation_1,distributed_generation,Solar,BASN,100,TRUE,FALSE,.,0,0,BASN_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,2057
CANO_distributed_generation_1,distributed_generation,Solar,CANO,100,TRUE,FALSE,.,0,0,CANO_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,6562
CASO_distributed_generation_1,distributed_generation,Solar,CASO,100,TRUE,FALSE,.,0,0,CASO_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,10210
FRCC_distributed_generation_1,distributed_generation,Solar,FRCC,100,TRUE,FALSE,.,0,0,FRCC_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,7817
ISNE_distributed_generation_1,distributed_generation,Solar,ISNE,100,TRUE,FALSE,.,0,0,ISNE_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,5940
MISC_distributed_generation_1,distributed_generation,Solar,MISC,100,TRUE,FALSE,.,0,0,MISC_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,4278
MISE_distributed_generation_1,distributed_generation,Solar,MISE,100,TRUE,FALSE,.,0,0,MISE_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,4586
MISS_distributed_generation_1,distributed_generation,Solar,MISS,100,TRUE,FALSE,.,0,0,MISS_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,4468
MISW_distributed_generation_1,distributed_generation,Solar,MISW,100,TRUE,FALSE,.,0,0,MISW_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,5190
NWPP_distributed_generation_1,distributed_generation,Solar,NWPP,100,TRUE,FALSE,.,0,0,NWPP_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,3200
NYCW_distributed_generation_1,distributed_generation,Solar,NYCW,100,TRUE,FALSE,.,0,0,NYCW_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,2372
NYUP_distributed_generation_1,distributed_generation,Solar,NYUP,100,TRUE,FALSE,.,0,0,NYUP_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,1760
PJMC_distributed_generation_1,distributed_generation,Solar,PJMC,100,TRUE,FALSE,.,0,0,PJMC_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,2181
PJMD_distributed_generation_1,distributed_generation,Solar,PJMD,100,TRUE,FALSE,.,0,0,PJMD_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,3646
PJME_distributed_generation_1,distributed_generation,Solar,PJME,100,TRUE,FALSE,.,0,0,PJME_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,9659
PJMW_distributed_generation_1,distributed_generation,Solar,PJMW,100,TRUE,FALSE,.,0,0,PJMW_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,7516
RMRG_distributed_generation_1,distributed_generation,Solar,RMRG,100,TRUE,FALSE,.,0,0,RMRG_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,2206
SPPC_distributed_generation_1,distributed_generation,Solar,SPPC,100,TRUE,FALSE,.,0,0,SPPC_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,1875
SPPN_distributed_generation_1,distributed_generation,Solar,SPPN,100,TRUE,FALSE,.,0,0,SPPN_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,835
SPPS_distributed_generation_1,distributed_generation,Solar,SPPS,100,TRUE,FALSE,.,0,0,SPPS_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,3418
SRCA_distributed_generation_1,distributed_generation,Solar,SRCA,100,TRUE,FALSE,.,0,0,SRCA_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,6424
SRCE_distributed_generation_1,distributed_generation,Solar,SRCE,100,TRUE,FALSE,.,0,0,SRCE_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,4012
SRSE_distributed_generation_1,distributed_generation,Solar,SRSE,100,TRUE,FALSE,.,0,0,SRSE_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,3111
SRSG_distributed_generation_1,distributed_generation,Solar,SRSG,100,TRUE,FALSE,.,0,0,SRSG_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,3281
TRE_distributed_generation_1,distributed_generation,Solar,TRE,100,TRUE,FALSE,.,0,0,TRE_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,9588
TRE_WEST_distributed_generation_1,distributed_generation,Solar,TRE_WEST,100,TRUE,FALSE,.,0,0,TRE_WEST_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,521
BASN_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,BASN,40,FALSE,FALSE,6.36,2,0,BASN_naturalgas_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
BASN_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,BASN,50,FALSE,FALSE,9.72,5,0,BASN_naturalgas_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
BASN_battery_moderate_0,Battery_*_Moderate,Electricity,BASN,15,FALSE,FALSE,.,0.15,0,BASN_battery_moderate_0,0,0,0,FALSE,0.8464,1,1,.,.,.,.,.,.,Storage,.
BASN_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,BASN,40,FALSE,FALSE,10.443,2.84,0,BASN_nuclear_nuclear_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,.
BASN_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,BASN,50,FALSE,FALSE,9.72,5,0,BASN_hydrogen_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
BASN_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,BASN,40,FALSE,FALSE,6.36,2,0,BASN_hydrogen_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
BASN_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,BASN,30,TRUE,FALSE,.,0,0,BASN_landbasedwind_class3_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,195959.6884
BASN_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,BASN,30,TRUE,FALSE,.,0,0,BASN_landbasedwind_class3_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,195827.5574
BASN_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,BASN,30,TRUE,FALSE,.,0,0,BASN_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,1687419.911
BASN_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,BASN,30,TRUE,FALSE,.,0,0,BASN_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,1687404.524
CANO_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,CANO,40,FALSE,FALSE,7.16,9.441181667,0,CANO_naturalgas_ccccsavgcf_conservative_0,0,0,0,FALSE,.,.,1,.,.,.,0.9,0,.,Naturalgas,.
CANO_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,CANO,40,FALSE,FALSE,6.36,2,0,CANO_naturalgas_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
CANO_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,CANO,50,FALSE,FALSE,9.72,5,0,CANO_naturalgas_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
CANO_battery_moderate_0,Battery_*_Moderate,Electricity,CANO,15,FALSE,FALSE,.,0.15,0,CANO_battery_moderate_0,0,0,0,FALSE,0.8464,1,1,.,.,.,.,.,.,Storage,.
CANO_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,CANO,40,FALSE,FALSE,10.443,2.84,0,CANO_nuclear_nuclear_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,.
CANO_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,CANO,50,FALSE,FALSE,9.72,5,0,CANO_hydrogen_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
CANO_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,CANO,40,FALSE,FALSE,6.36,2,0,CANO_hydrogen_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
CANO_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,CANO,30,TRUE,FALSE,.,0,0,CANO_landbasedwind_class3_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,21253.38752
CANO_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,CANO,30,TRUE,FALSE,.,0,0,CANO_landbasedwind_class3_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,21179.77879
CANO_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,CANO,30,TRUE,FALSE,.,0,0,CANO_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,354479.0322
CANO_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,CANO,30,TRUE,FALSE,.,0,0,CANO_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,354197.8517
CANO_offshorewind_class12_moderate_floating_1_1,OffShoreWind_Class12_Moderate_floating_1,Wind,CANO,30,TRUE,FALSE,.,0,0,CANO_offshorewind_class12_moderate_floating_1_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,6759.870763
CANO_offshorewind_class12_moderate_floating_1_2,OffShoreWind_Class12_Moderate_floating_1,Wind,CANO,30,TRUE,FALSE,.,0,0,CANO_offshorewind_class12_moderate_floating_1_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,6577.396109
CANO_offshorewind_class12_moderate_floating_0_1,OffShoreWind_Class12_Moderate_floating_0,Wind,CANO,30,TRUE,FALSE,.,0,0,CANO_offshorewind_class12_moderate_floating_0_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,60993.99938
CANO_offshorewind_class12_moderate_floating_0_2,OffShoreWind_Class12_Moderate_floating_0,Wind,CANO,30,TRUE,FALSE,.,0,0,CANO_offshorewind_class12_moderate_floating_0_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,60983.99948
CASO_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,CASO,40,FALSE,FALSE,7.16,12.27955725,0,CASO_naturalgas_ccccsavgcf_conservative_0,0,0,0,FALSE,.,.,1,.,.,.,0.9,0,.,Naturalgas,.
CASO_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,CASO,40,FALSE,FALSE,6.36,2,0,CASO_naturalgas_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
CASO_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,CASO,50,FALSE,FALSE,9.72,5,0,CASO_naturalgas_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
CASO_battery_moderate_0,Battery_*_Moderate,Electricity,CASO,15,FALSE,FALSE,.,0.15,0,CASO_battery_moderate_0,0,0,0,FALSE,0.8464,1,1,.,.,.,.,.,.,Storage,.
CASO_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,CASO,40,FALSE,FALSE,10.443,2.84,0,CASO_nuclear_nuclear_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,.
