timepoint_id,tp_to_hts
1657,2050_p27
1658,2050_p27
1659,2050_p27
1660,2050_p27
1661,2050_p27
1662,2050_p27
1663,2050_p27
1664,2050_p27
1665,2050_p27
1666,2050_p27
1667,2050_p27
1668,2050_p27
1669,2050_p27
1670,2050_p27
1671,2050_p27
1672,2050_p27
1673,2050_p27
1674,2050_p27
1675,2050_p27
1676,2050_p27
1677,2050_p27
1678,2050_p27
1679,2050_p27
1680,2050_p27
