region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
SRSG,SRSG_geothermal_1,24,1,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG,SRSG_hydroelectric_pumped_storage_1,24,1,266,0.0,0.0,1.01764824e7,0.0,0.0,0.0,0.0,0.0,1.1998020328780938e7,7.084579313761254e7,0.0,0.0,0.0,0.0,0.0,7.084579313761254e7,2.217450272878094e7,4.86712904088316e7
SRSG,SRSG_natural_gas_fired_combined_cycle_1,24,1,267,0.0,0.0,1.246161173e8,0.0,4.421580907262414e7,4.2037547960817575e8,0.0,0.0,0.0,3.727278483158281e9,0.0,0.0,0.0,1.0138692249095347e9,0.0,3.727278483158281e9,1.6030766308903346e9,2.1242018522679462e9
SRSG,SRSG_natural_gas_fired_combustion_turbine_1,24,1,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG,SRSG_natural_gas_internal_combustion_engine_1,24,1,269,0.0,0.0,4.2e6,0.0,206396.3180394944,1.7663895877929523e6,0.0,0.0,0.0,4.3784952918972336e7,0.0,0.0,0.0,4.260210524013371e6,0.0,4.3784952918972336e7,1.0432996429845817e7,3.335195648912652e7
SRSG,SRSG_nuclear_1,24,1,270,0.0,0.0,7.736798250000001e8,0.0,7.561943721610142e7,2.059032070394762e8,0.0,0.0,0.0,2.8875169202365637e9,0.0,0.0,0.0,0.0,0.0,2.8875169202365637e9,1.0552024692555777e9,1.832314450980986e9
SRSG,SRSG_onshore_wind_turbine_1,24,1,271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG,SRSG_small_hydroelectric_1,24,1,272,0.0,0.0,2.00706768e6,0.0,0.0,0.0,0.0,0.0,0.0,3.1011514502389714e7,0.0,0.0,0.0,0.0,0.0,3.1011514502389714e7,2.00706768e6,2.9004446822389714e7
SRSG,SRSG_solar_photovoltaic_1,24,1,273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE,TRE_biomass_1,25,1,274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
