region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
MISS,MISS_conventional_steam_coal_1,8,1,81,0.0,0.0,4.399056e7,0.0,0.3588036332840869,3.251218964745256,0.0,0.0,0.0,9.738455192679726,0.0,0.0,0.0,36.75224088904928,0.0,9.738455192679726,4.3990600362263486e7,-4.3990590623808295e7
MISS,MISS_natural_gas_fired_combined_cycle_1,8,1,82,0.0,0.0,2.3527300439999998e8,0.0,6.129194298928711e6,4.56534296779192e7,0.0,0.0,0.0,1.9065081768722478e8,0.0,0.0,0.0,1.3881782112953532e8,0.0,1.9065081768722478e8,4.258734495063832e8,-2.352226318191584e8
MISS,MISS_natural_gas_fired_combustion_turbine_1,8,1,83,0.0,0.0,4.19690492e7,0.0,1.5402044793723915,11.829762199918967,0.0,0.0,0.0,16.590409013946314,0.0,0.0,0.0,35.97061216777644,0.0,16.590409013946314,4.196909854057885e7,-4.196908195016984e7
MISS,MISS_natural_gas_internal_combustion_engine_1,8,1,84,0.0,0.0,2.2637999999999995e6,0.0,2.2526904500900558,15.268262128941952,0.0,0.0,0.0,34.389163668122585,0.0,0.0,0.0,46.42601653648473,0.0,34.389163668122585,2.263863946969115e6,-2.263829557805447e6
MISS,MISS_natural_gas_steam_turbine_1,8,1,85,0.0,0.0,1.53909e6,0.0,0.2535119388705325,10.633773521910307,0.0,0.0,0.0,13.251057661725353,0.0,0.0,0.0,32.333984130232786,0.0,13.251057661725353,1.5391332212695912e6,-1.5391199702119294e6
MISS,MISS_nuclear_1,8,1,86,0.0,0.0,1.341242088e9,0.0,7.58198208798703e7,2.0644882917747813e8,0.0,0.0,0.0,2.1263303398016932e9,0.0,0.0,0.0,0.0,0.0,2.1263303398016932e9,1.6235107380573485e9,5.028196017443447e8
MISS,MISS_onshore_wind_turbine_1,8,1,87,0.0,0.0,7.9335e6,0.0,0.0,0.0,0.0,0.0,0.0,7.397804898394965e7,0.0,0.0,0.0,0.0,0.0,7.397804898394965e7,7.9335e6,6.604454898394965e7
MISS,MISS_petroleum_liquids_1,8,1,88,0.0,0.0,37800.00000000001,0.0,0.5315869678970406,20.01263302959688,0.0,0.0,0.0,3.8555931936758054,0.0,0.0,0.0,15.107575914499577,0.0,3.8555931936758054,37835.651795912,-37831.796202718324
MISS,MISS_small_hydroelectric_1,8,1,89,0.0,0.0,122324.80000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0425091956724515e6,0.0,0.0,0.0,0.0,0.0,1.0425091956724515e6,122324.80000000002,920184.3956724515
MISS,MISS_solar_photovoltaic_1,8,1,90,0.0,0.0,4.149510660000001e7,0.0,0.0,0.0,0.0,0.0,0.0,9.225533651902056e7,0.0,0.0,0.0,0.0,0.0,9.225533651902056e7,4.149510660000001e7,5.076022991902055e7
MISW,MISW_biomass_1,9,1,91,0.0,0.0,7.135204999999999e6,0.0,2.458616160000011e6,5.718865151999988e6,0.0,0.0,0.0,1.8929013793091144e7,0.0,0.0,0.0,0.0,0.0,1.8929013793091144e7,1.5312686311999997e7,3.6163274810911473e6
MISW,MISW_conventional_hydroelectric_1,9,1,92,0.0,0.0,3.1663304e6,0.0,0.0,0.0,0.0,0.0,0.0,8.466359708724443e6,0.0,0.0,0.0,0.0,0.0,8.466359708724443e6,3.1663304e6,5.3000293087244425e6
MISW,MISW_conventional_steam_coal_1,9,1,93,0.0,0.0,1.98457042e8,0.0,0.3298085325014664,3.5672652251584127,0.0,0.0,0.0,9.104996414241958,0.0,0.0,0.0,38.07208651476337,0.0,9.104996414241958,1.9845708396916026e8,-1.9845707486416385e8
MISW,MISW_natural_gas_fired_combined_cycle_1,9,1,94,0.0,0.0,9.1781002e7,0.0,6.514156902657827e7,3.835883005986405e8,0.0,0.0,0.0,1.806920249318382e9,0.0,0.0,0.0,1.3346357527714016e9,0.0,1.806920249318382e9,1.8751466243966203e9,-6.822637507823825e7
MISW,MISW_natural_gas_fired_combustion_turbine_1,9,1,95,0.0,0.0,4.528267200000001e7,0.0,1.6461770848800998,11.144743575023503,0.0,0.0,0.0,18.94782116090857,0.0,0.0,0.0,38.77639961250805,0.0,18.94782116090857,4.528272356732028e7,-4.528270461949912e7
